cell,arm,batch,build_identity,comparison,factor_rank,keys_norm,keys_sha256,layer,solve_backward_error,state_version,key_revisit_relative_difference,writer_revisit_relative_difference
QM,JAC,3,0b87a06eb97f1eafca18b8b4b0d86c89e80652ba9020920a13ff2577455ffb0c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,468.72030703092997,0df721882b348132683f691aaa5126c4a13299a164e76eab845a53c940d4a022,4,2.2589659032234977e-09,0,,
QM,JAC,3,89eb1be7290f6454d205ac505ff6a8e9100ae3febd7d4037c6dae44b06af7971,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,215.5858043199643,b6cf20cd3d52101e6d1911ac527320c6ddfedcbe751fd37eaecfe5ed779cdda4,5,1.236697766415773e-08,0,,
QM,JAC,3,ded20efe4a861d4b49a0a28ecde5af7292e9a4d22f06ef928e0dd69353847c92,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,292.21940532118123,e16fbd34af2a65c345bbe733e1efff739cf64e0bb4c90a7c21292b2a22455f0e,6,9.2855474420616702e-09,0,,
QM,JAC,3,81889a3be2e7d9c83743e052777ea6ab6626020e7fb792bc12841e0bbb9e50a3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,254.9709450057284,214dedf43542c16419bd279238b4bcc01155769ebfb718967f8951ec96a939ee,7,6.7944645465445319e-09,0,,
QM,JAC,3,180b1c4eee26a195b17899999939a36035dcb4101d133d12899a36258278fe1f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,246.00560383996284,fc8f8c9ccd0699a26aaa4f5fbdc196bae4e1d382dbcfa9ee8b8dc23010aecc8e,8,8.106368909466255e-09,0,,
QM,JAC,3,d299f1d48f386a376a3a77650299fd15f664c517ef7ac7e2f14c14cf1549ebc7,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,468.72030703092997,0df721882b348132683f691aaa5126c4a13299a164e76eab845a53c940d4a022,4,2.2589659032234977e-09,5,0,0.41838259736413308
QM,JAC,3,86424d5d7616d76bd700bf1a9a580b1090a2a6dd52ca8b91274edcf88157aa69,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,212.06614169935389,69b9ed3f2e9dc5ba74868397f47921699085a5e2163f4f6a4a2e6c6989e0e0e9,5,1.2350898970225899e-08,5,0.16986922529911316,0.46786506999706007
QM,JAC,3,12631457b0b79dd04630f9ee3183279035330da124a31230f539fdd700c9b643,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,291.00511044606975,9a8fe7bd8621f41be921c255b7a5c3d0bf6f8789bea8c9148f33063a97d3557f,6,1.0094533209326073e-08,5,0.37318010557445563,0.57886378893311152
QM,JAC,3,ea1ee2412d7ef9bc6975fa3e78865e9616400c46d8227c417958a0fdbf7615fd,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,241.06631826833879,bd22d89fb23c73606a7616934dcbb40c6f44cfea1a0a83b397fa53eb8836a6e3,7,8.6616731564959082e-09,5,0.57516733745107651,0.75435152400534644
QM,JAC,3,cf621cb0692dd11bef54f370803f14a91c1cc81baa4d5fbb687a099f3f04b5fc,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,245.02000394730462,6f7f59146f761eae4973db4e05a1cb0bfefa20b4d4f16e0464d6bd7f68014d15,8,8.8818596921669268e-09,5,0.84122971208258057,0.92617817164161065
QM,JAC,3,8e1739d74f979d5c2a0286884161561002c7452cb041746f28e953f64ff9e8cd,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,468.72030703092997,0df721882b348132683f691aaa5126c4a13299a164e76eab845a53c940d4a022,4,2.2589659032234977e-09,8,0,0.35914067426804092
QM,JAC,3,0e1236ec73a56a2a4e65e29591e4dc03f0750ba94d3a4d052a682d226229bb5c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,212.06614169935389,69b9ed3f2e9dc5ba74868397f47921699085a5e2163f4f6a4a2e6c6989e0e0e9,5,1.2350898970225899e-08,8,0,0.37571368349299361
QM,JAC,3,d8db977f59241f048e8ba86d81cc257edbee0b174099b44689353bcd107dd90f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,291.00511044606975,9a8fe7bd8621f41be921c255b7a5c3d0bf6f8789bea8c9148f33063a97d3557f,6,1.0094533209326073e-08,8,0,0.37661451669170043
QM,JAC,3,5bdd4fd0e2997f4e5e1129d3cef5283a9baa6282ccebe4e4097845feda096c21,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,238.75326759670878,aae59711dc8351e1e4bd43661f1bf4a28815af51fe99c09eae2c445057f8630b,7,8.5099260971333024e-09,8,0.21627971600324036,0.44922536831683568
QM,JAC,3,adbf8251b7dcaf01ba5c531604888de127f7cf359982bd7d49892decf1da2ef2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,256.57025315350171,bdafa249039dc7813fca287701b7d1379e0d69bd9e947d585287e9ca78603dde,8,7.9505904082566303e-09,8,0.40805689398258249,0.53930960075420753
QM,JAC,3,20e9567e49d586d086eb519cd81cf4ca9ff9e6b1aef4eb36dfe7188040b6dd3a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,468.72030703092997,0df721882b348132683f691aaa5126c4a13299a164e76eab845a53c940d4a022,4,2.2589659032234977e-09,12,0,0.35669702920797863
QM,JAC,3,245a730d07df02a5090d6ba1e1a56a0e458347fb05c6a4ab8d454048c77ce62f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,212.06614169935389,69b9ed3f2e9dc5ba74868397f47921699085a5e2163f4f6a4a2e6c6989e0e0e9,5,1.2350898970225899e-08,12,0,0.37779510434409846
QM,JAC,3,2ee44a1746ca43c18a31a6fce0334e266e05414240d300a67ebd24699776332e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,291.43723159168877,e528f7c178b21c0191fee91125cc10b9519b0af561452794c41fbd172b61f305,6,9.3175573923076627e-09,12,0.02723589906871722,0.38030330155852571
QM,JAC,3,09dad8ac23b1b50dc4422b421a3971463bda7579080a5998c3319d9537f28916,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,237.9088762848433,26e8eaeb498e31f005cb6a12c4548d2f2253fb1d825bceec32b29d0382bf1584,7,8.4483087192666062e-09,12,0.17140139119521886,0.43202522125428566
QM,JAC,3,1629ae98a91194d02f5cf09498e4d8136f6943177410c84a9cfccd2f4722aad8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,265.32213271008158,dda9b330183497901337b218c8f4d06fdb5fd0c7fdd6f01cd10813af0ab2f52f,8,8.7082518973602419e-09,12,0.22228050232938434,0.44305831227543868
QM,JAC,4,7857640ea1d35d4cdef4049d7ca277f33513f2dab6f54e3b947174084b0a4f59,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,209.93662848996894,dca2f6a16d01286e3d370e78e9a58c363ea804a2c4e12425f0beba8082140e9b,4,1.5571252065527119e-09,0,,
QM,JAC,4,609c3e86cd23a995974f31f74db9f0875c7331180e166b928b38f2d5a223a1a7,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,201.55213297690878,faa93c0565140255f7d7669495692d7172da8b9fb928fa300322eee184161d0c,5,1.2110136005105687e-08,0,,
QM,JAC,4,12e9ad665d6eb64d51f4d52335a8b989b2748ed0c46ea09b49f446062721b8da,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,284.85054072440346,c32101e926c869ae2f1085276276797391ecee83d784a29052b13513b845b3a6,6,9.0051024415060965e-09,0,,
QM,JAC,4,e44db6d492408a97afa2ad5a4bdef28bc2ef8350ff25fd037a1e679d6800513c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,251.83970263574253,c6f33a4475d4eda61c7826baa8bc780f20d790aa1be244cc620af975dfd64369,7,8.3573903353340029e-09,0,,
QM,JAC,4,0363c1252bf4009a944ff7c03f064df20c78c20705c3e7131d8f908ea034ca07,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,243.89404356455509,1e772d0223591b2051ca3b1c937604c4337eea9f770f9f92708237e0e1d49df8,8,8.6407077048988867e-09,0,,
QM,JAC,4,c1e34a8a4b40252b5e49600456087cac9edc997d0b7bb1e2b852b39b8bd95f3d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,209.93662848996894,dca2f6a16d01286e3d370e78e9a58c363ea804a2c4e12425f0beba8082140e9b,4,1.5571252065527119e-09,5,0,0.44175128038373213
QM,JAC,4,d34d86c468dbba82185bf4a6e116abceb3b9057469972ca45eae06d508e1ffc0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,198.47387499391095,16e687a87285a99c2800f460b9817a639f923b28f1439c92c375daa3454921d9,5,1.1630445051480365e-08,5,0.15715700426650159,0.49708080167477042
QM,JAC,4,535c5442537b7dd6a733e6dfb2ccfc8aa4f946f2e83bdeac58121aacdbbd0aff,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,283.51983917482704,a7416d1531c7f69d5adf664fbd13ce74b8c3178f4ef114685a277e15d6cd5a83,6,9.6201482335800392e-09,5,0.37471202663364667,0.60046232001248778
QM,JAC,4,a4735f392d7fc98997b8d6e8c7a5495c9fe80c8d78cfffe233656ee792320836,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,242.30180541100029,a054cc6166a6ecc7f3f61b08424359db13a68274352e56e8bc340b54b0195a48,7,8.1761557524373529e-09,5,0.57814457886268356,0.74619414840784892
QM,JAC,4,a030dd198217d646770fb1311154d6ccbcb866f0bbe784f978d36518ce0b7476,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,249.56376726503549,373c588b8a7ad87c9b7b002e2a4be7a90c820cc347a140ad252709c481efb348,8,9.0731138158162139e-09,5,0.8375094011512797,0.90285377675556344
QM,JAC,4,5faf0958841e78e3b225c37d4723880fa7748042d4b5755c7c61b2a22da9476a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,209.93662848996894,dca2f6a16d01286e3d370e78e9a58c363ea804a2c4e12425f0beba8082140e9b,4,1.5571252065527119e-09,8,0,0.39127866231219915
QM,JAC,4,94681bd10381fe1749dcd3448d2a86e7751904e537b745ac47a36e475763052f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,198.47387499391095,16e687a87285a99c2800f460b9817a639f923b28f1439c92c375daa3454921d9,5,1.1630445051480365e-08,8,0,0.3975961099859357
QM,JAC,4,c94861dce09c1550b9a0ab80b192eb6de39b40eec6ea569d75d07534ddd3b3b0,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,283.51983917482704,a7416d1531c7f69d5adf664fbd13ce74b8c3178f4ef114685a277e15d6cd5a83,6,9.6201482335800392e-09,8,0,0.3982684784564236
QM,JAC,4,e2a755b5a5a96868b108b6326885921c2ec2e34152691509e925b072d9248fa4,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,240.35822553149563,30696017805e76792bf511770e4f8b56f0aaab79ab3899c8eedd1899595c2381,7,6.9793943957563442e-09,8,0.19757066307303162,0.44484249991836067
QM,JAC,4,a49f25459a03c0b268bd5096651087941205e3423f158288a476d0df6d98d233,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,260.51866341936488,c25c20a826127ede4da81c2e2754cf2336eb3e4b2d5ec869a6f059d40ebee8e8,8,8.5455802434353245e-09,8,0.3808367694269636,0.53064187275709596
QM,JAC,4,6b8ece3159bc1bb9e833863f966a69edeae647910dc7520b25eadba65ee39851,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,209.93662848996894,dca2f6a16d01286e3d370e78e9a58c363ea804a2c4e12425f0beba8082140e9b,4,1.5571252065527119e-09,12,0,0.40409324996699697
QM,JAC,4,29af4d7658cbb3bb4ce3dc8bc18da011e0e4606f1457dd8a7e5b8441c9341c58,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,198.47387499391095,16e687a87285a99c2800f460b9817a639f923b28f1439c92c375daa3454921d9,5,1.1630445051480365e-08,12,0,0.40422481912629671
QM,JAC,4,db1ec6966082c31aafe8fe88d5fd3a5bfb3bcaea4c6349952c8434463174d46a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,283.5705972614694,61488c422ba2a80b54e40cb8d0be0baeb8ab7868be8dd63e51e5bb50980d5e05,6,9.8015959792974172e-09,12,0.011855893697521786,0.40633799015081123
QM,JAC,4,a71f8e96cfaa593d83996a37e990af351978308c2769e20a204ecf72cf89cd86,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,239.41935645415893,cbfbda4cd17db5c9f6800d998073cbd6c24ab79051a1fa6db13a75c19883b665,7,6.838106969553337e-09,12,0.1476083553697429,0.42845540436846385
QM,JAC,4,e930aa11746074315fae93bae302cc0c794666f2a47f8b4e359eba3fa8211405,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,268.49868972390357,464cb3016c775188f24ee0d43c4c57fd24220d52042627e8130c82f00aa097e8,8,8.8096481221100476e-09,12,0.20796765367382519,0.4481282030719293
QM,JAC,5,584e81f42223eb9960574c7b2321f7a48dd97335e9d75b0a8ba629cc0f0ac6db,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,214.21791159813961,120e6b34005c865384235363355bb9d11dc8c4855f4e464c2822e4906c1ae393,4,1.5629812999407022e-09,0,,
QM,JAC,5,19a921796188693b0d777d27ad83ad7ae4f04109120825ee106187bf273889aa,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,200.56589007654219,cd3033f98ff940da0ff48e1e5c456dc257e90c1e4e3315912a2e151dd4f86b80,5,1.1133763244686179e-08,0,,
QM,JAC,5,be7bd796a19e85d3c6c62e4c60151c909c13cd717d4d3b9b94960f78edd8d68d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,292.53019128899058,aa637bd53bc591a7e310cf69ca53de6e038a71e5d0c02d07e2013161fff26b34,6,8.9080254284112925e-09,0,,
QM,JAC,5,a53b243f4e8e284c76a7dd8ab3ee2ed6b324c30a1b7079f040f9655e8c8fb7e8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,247.4056985575213,bc57bfd060407dab8a950826eae424365b53ae3fb92fa17a3ff8e3a35b08ec0c,7,8.1114706063090125e-09,0,,
QM,JAC,5,3d3e71ff0af6b602f45047fca5979631b5ff494a90bf36d0e94a7a9587c9d475,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,244.04328569391126,e0979484e2291938c266252a0b07a84128613cbf23dc6f048727c0ab82a023bd,8,8.1617228531172259e-09,0,,
QM,JAC,5,111a6620953cbec9ae61e9a705853e1bd89d9324b5d56a3266177130c9e5ecc3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,214.21791159813961,120e6b34005c865384235363355bb9d11dc8c4855f4e464c2822e4906c1ae393,4,1.5629812999407022e-09,5,0,0.45384921998335903
QM,JAC,5,ca85387df568ebec2041c5a293f212a80e7b2c6d4af58c579f594a2f60f2c4ea,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,198.26097787900864,bad06d5bc0cab59c552f86c0f55bcc8d3109ebbda213c67e38a0414c9f192974,5,1.3715779623169055e-08,5,0.15565543368160403,0.4973229502188895
QM,JAC,5,7f83ff8086c0ca33523940397e3331264fe94585d778085e6fbacd8a1a36a085,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,291.88816933532314,06fe442eaed37b8ae72d6a52975a29ffb2fee5e0c067f184cd37513fea95b8cd,6,1.0051828702728471e-08,5,0.34963722710127437,0.59379539175289398
QM,JAC,5,6b87e92c46a0c11f66df40985f7be7ad91656d18eaaa2942188a59a07690ab79,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,239.30615343844124,eb0262b8e38b849ccf7e39c88b51c06817ede9427d6ae1ee962d509de16c2064,7,8.7036200469015057e-09,5,0.55587022118195883,0.75320518136799475
QM,JAC,5,9dc25842224f0c05438d7c3c654b171e025a25225d2334d988f5a4d9e29af7d9,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,246.47712488185613,10827673a4b2fc37668c4e40c5ff5cf5592bed286b6735544b1b1875746ff9a9,8,8.5010753991809906e-09,5,0.792134752047297,0.89678998217029515
QM,JAC,5,9de915ac1d846f604d00631304cefa91085e75d730f05933ecf4f4d916950c12,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,214.21791159813961,120e6b34005c865384235363355bb9d11dc8c4855f4e464c2822e4906c1ae393,4,1.5629812999407022e-09,8,0,0.41010071826696243
QM,JAC,5,52057ba857da3c3ca5de26475429eca2edf87041f3557f6b00d8338ec64bc36e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,198.26097787900864,bad06d5bc0cab59c552f86c0f55bcc8d3109ebbda213c67e38a0414c9f192974,5,1.3715779623169055e-08,8,0,0.40002249657834188
QM,JAC,5,cf99283b72edcaa034c3db9b8a63811cd27db45f318264102374877283a5cad1,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,291.88816933532314,06fe442eaed37b8ae72d6a52975a29ffb2fee5e0c067f184cd37513fea95b8cd,6,1.0051828702728471e-08,8,0,0.40288722853763759
QM,JAC,5,f4e44b34638e6334660bcd12dc5fff15afbd6e01764622a7876d34735f56e751,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,237.6958481487703,a247232c9893e3cee9028a9f3ca5a066cad6090cd436c65bc3982d412ca99a0e,7,8.2321287564468548e-09,8,0.19074706481838744,0.45125720430266314
QM,JAC,5,2504b806266f39540735cacf068c00b8fe588d5db7c04eb31c84f12876f1b12a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,254.12687388566266,d63d24b13c2f87ec7e185ffd6f2d23267369f226b62486c25b652e7a62d689cb,8,9.0298621913120769e-09,8,0.36505902778503146,0.53136754225606153
QM,JAC,5,060a0832634b28ce98f00e56f8c0ad22506049519068a895cad7761344140c63,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,214.21791159813961,120e6b34005c865384235363355bb9d11dc8c4855f4e464c2822e4906c1ae393,4,1.5629812999407022e-09,12,0,0.4111092058563412
QM,JAC,5,bdcf45f6fd3ae60a158eff4ddbeac15bc7e480d3b8309636315476d42abe11f2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,198.26097787900864,bad06d5bc0cab59c552f86c0f55bcc8d3109ebbda213c67e38a0414c9f192974,5,1.3715779623169055e-08,12,0,0.40007886325881054
QM,JAC,5,2eb352a41876e4cd0ba63995387a63bb0ec5180d097ffc4d7a2b6f04721b4001,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,291.92826171750431,17cfe2101621f8f2e4edf749afca9521a78b50bcc64f170d445b837bc55e408d,6,9.6489998213655781e-09,12,0.012651303517784152,0.40357563902536198
QM,JAC,5,7ea493e712f088ac13f34d5f9e0af4f7128d5b3c1cacb62160fa9d296ddf8ccc,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,236.88753478307126,85a8631001ff52e1712604e2ba74052298ad93f5291f77eee3d0872df30e2fe7,7,8.117899241710802e-09,12,0.14059605931528718,0.42753647835276953
QM,JAC,5,29a32372f2bd796323ba51467abbd4107e22fbad04df79bece13dc0e73306b7a,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,259.94683394736671,7afda516837fb15e7ee9843f4d98bf11c5b991f25a668dc0dc600bf43220ae9f,8,8.4185129978209261e-09,12,0.19579031827450274,0.44408777024494916
QM,JAC,6,ddf68a233512f6e35b1183c6022d88348f3582559c9b90661bc3ba369dfc5943,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,467.13206489577794,417b3024660931eaf3b945fdaa902234bc002456828e8bf6119e0c9d257fdac9,4,2.2586497117060844e-09,0,,
QM,JAC,6,c1ff1d1b55fe8d06f58328841eddb06738aa29951be2765debc9f619541cabc3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,196.35042149903751,d8fa7788cd7bfca30e5328898713a8ecfa1120a919b19e3fce1cc9e0e91991a8,5,1.114744474506324e-08,0,,
QM,JAC,6,43c885f006fe38d96fb631067e26d95ae4ba555f9a76542203a8ca277a6bc33f,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,283.53660405951604,0a1f5decfacafdee853f83abb7b77712cf62e414b10dd63bfebb7b0078c5708f,6,9.9444674717119597e-09,0,,
QM,JAC,6,f0fef0ac52ee348530dc7a6f4d1ae6e61eddbfb3104d47e1c301527891aab2dd,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,250.1144426082916,3c24dde426adb0135e2ecc1af49d90df56eee9de01855742445dd1a4eccb7e2f,7,8.3912805592945006e-09,0,,
QM,JAC,6,0ddb4cb0c751a879ca3f91e5a4cda42f983856a9203dec17a461cbef7e27ee16,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,240.41207799466267,1a42d91db92976f59f34404e0150ff6f5c4fdc87484e4f593c13bc6f866b735a,8,8.6678388910854665e-09,0,,
QM,JAC,6,449d86a062785854289aa1738074afee3285d9d81f550737f676d679cfc74f99,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,467.13206489577794,417b3024660931eaf3b945fdaa902234bc002456828e8bf6119e0c9d257fdac9,4,2.2586497117060844e-09,5,0,0.41537854025444243
QM,JAC,6,7869a860c817c994db7b6bf10aa52a62aae2dc316c18e9c4218c5f4b540d499e,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,193.93121972737967,62cf9e49ebe685705bd4843daf271e5cc22fcd765d054b78983aa187f32c134d,5,1.4267520498378872e-08,5,0.15656280746237905,0.50426432359366047
QM,JAC,6,461a31e8ad16d599c44630d1d12ab95a451c0dfe6254b6dea4f9e9cb3ee1c0c2,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,283.80286602707059,dfd8c47b692ab10b71ed3f6b9c518083d554442402704c2044d087e7718ffd8b,6,1.0096389502223246e-08,5,0.36230506663638951,0.6098651513969936
QM,JAC,6,3981145ad84880f2262d1487f9406898d2ec470f7d52efcf68b17f29576aa02b,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,239.33766826418807,de742e2e9e8ce3f95d7e98f61cab4b61926d1957250d51c853a6ee4364c32a3f,7,8.4506357467262205e-09,5,0.55616435429760913,0.77402914179076809
QM,JAC,6,ab7b8e9041b6b9d6f0f8b52826526f15f9d7ed83cac71adc7e25b47771e35d34,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,245.11358814820869,7b2bbc0bd55794bdd57bed32306369fd6af1c44345dfdd626c6a154046c4be3a,8,9.1154275239091476e-09,5,0.77839951631373183,0.90278707277147541
QM,JAC,6,22c8681d0c0d072d5736b03493b2ca6064c20a3c05f2dd897ef021d69853f20d,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,467.13206489577794,417b3024660931eaf3b945fdaa902234bc002456828e8bf6119e0c9d257fdac9,4,2.2586497117060844e-09,9,0,0.33299178996380346
QM,JAC,6,23116b25940995d008c3a0420bd03071beff6491d75dc1ee273c053c1fae5cc3,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,193.93121972737967,62cf9e49ebe685705bd4843daf271e5cc22fcd765d054b78983aa187f32c134d,5,1.4267520498378872e-08,9,0,0.37922052798950917
QM,JAC,6,18485d7793096f145dfd2bf89801739a936746810d42f05d8a17d40f14c601e6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,283.92189213556168,f285b7b4835dd0a4d7344fc70f5daa2a83862f9ff88b01d0cab45a8726f6b6e3,6,9.5804209010452723e-09,9,0.014437870773557409,0.38441102197037263
QM,JAC,6,68271860e3f13bb8e888b5615208a45e7ded1f78c3c983c7745cfdb9f1cb9cf6,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,237.18336666265503,e65c689d19af6d971fac515ed17aefc449329204554e70a4bb7c75fdd8e032f4,7,7.394691081685778e-09,9,0.1944398586953745,0.44791721892746533
QM,JAC,6,28df509fa4564252141295363b6570f0d5357ce0645bba4a27d535a882d8f1b8,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,252.15276277489306,749b6249aafe98fd4240a1c5203641d315e6ec5be21fa6bfc306f369d9233fd3,8,9.4939585082443045e-09,9,0.34960550317589195,0.52763351506615563
QM,JAC,6,4f68f37bde0d7961b78853f65edfd83124dd439130ecbeb5843b497ff783432c,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,467.13206489577794,417b3024660931eaf3b945fdaa902234bc002456828e8bf6119e0c9d257fdac9,4,2.2586497117060844e-09,13,0,0.28100702678913725
QM,JAC,6,80dc4242d6e54fecf715b94ad51bc69879c85bed134de5f8a8c7139445762173,SAME_LAYER_PREVIOUS_VISIT_NOT_SAME_ENTRY_COUNTERFACTUAL,100,193.93121972737967,62cf9e49ebe685705bd4843daf271e5cc22fcd765d054b78983aa187f32c134d,5,1.4267520498378872e-08,13,0,0.36171892586878784
