case_id,entries,identity,new_nll_range,occurrences,panels,success_disagreement,true_nll_range
20112,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd68792413aad968606e77628a99530115aed243791bda4e2ab98f48a3d07fbf6', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2168,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd6a58b0d32e8b4cbde93fba58380a291b67c5b5335e2ae6868e33a4628e11443', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19189,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd6ae8263dd7a9be500720f4721eb0ad2ee97cf6ad8cdb8cd3df954f790432336', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21163,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd6bc447a9098bfaff1bc40cee2b2cd21d43a21caf0a11a099e7a7a68e727b5c2', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3664,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd6deb11a0e60b24e12ff83672851e77d41338b8a6c0a33cf82f7583089168bb1', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21764,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd723e2ff9ea45386b5d5cff3ed8b98aef9305aeb334c8cbdc05a5e807a4ead94', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5624,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd74f97ae7c1c0578cbfb87029f77d55a185e06de2216dfc8aa1e9ae1d7c238cf', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
9482,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd75dfe32e82bc4d51043915c15b616017505b67331b82eebf18ed415482a6a96', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6451,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd76e57591f856d5b41db0ff295436b383e10a28464544dbfccd33a1bf5d72bdc', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6907,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd7816a4583f666df44130a40c89d9ab120c15d02631f736e0d997467c8c7ac65', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3620,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd7902adc5ebe60530a30838f4e6396f0fcd068b124fc201dcd773823eb73b8a1', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
18642,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd79d8924e55d9304b945b85095425cea9b04ad6b3f885b229abc925dce43b522', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19346,"[""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd8012992cb3beac46fa7b7721e8f30f27bbddc51509f9641102ffb4036eb1605', 'NS')",4.76837158203125e-06,2,"[""Past100"", ""Past100""]",False,8.58306884765625e-06
18642,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd8647a76fdf51534c104b2e7790ae3efd0e7503e945a7e00f080fbc2700113bd', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
13152,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd888d3051e4d4dcabd4c26890a0d885467d69d91fd559cb9382fd124a15fac97', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2888,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd88fe88642b4ccffa85bd33f52c5bb15cf829f8295d9aa6c8cd060cf8410508c', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
16417,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd9071c60eb2db0cb284116b98b380ee7481e43a365e2433e8115bbceb26ea55b', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3620,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd916d51f31b18b0341c5e782af7cbbf3c4b63e5567e3fb560294ea4786590bc0', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
7367,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd94000a5561dfe321ff0b26568720f5652e93bf1910b1757d38e9cf4faf1d4d4', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
9482,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd946e5abfd5fe398517f37464c225e0db3dd81c8d7d1870fa503106cb676156d', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6827,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd97332fbdb3d581297575ab03a7eb753687cdd688e408fcdcc743ef39b47abfa', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5996,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd98b298d7ad5fe54be65c52bd0fd137bf15b40fc667453c6db0ad46b39f805ff', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
15909,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'd9b41c0ca92023d125a7a2ff319795146d905394f7a1f477eb4f024e8108edc0', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2115,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dad0c5ae316f0ad8a28e0f77df7e7d17d38d0b5945166ceef6348e430018f350', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
15503,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'db181e6f1deda9350875c9e9cf5d8c1cc2cababe22b1addf8e7e5648030b2cdc', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
55,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'db43f560e02355fc0288aab456c76a80d1f420c9a75e227d416c8a2b509a81a2', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2888,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'db72b49dc33b52f38ea5f0b5ddf7d8a1b03df16e15fbf54bfb9f9eabe9d888b0', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
17519,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dcb1152cdc6ea6fac4dd7f5ddd74564667927247733a674bfa9a9646098819e1', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
13152,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dcca2a977b3dd7dee470db3a2e4097cbf74c2bf8a562824ee6453c3c9d0ee1cf', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21482,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dcdc7ea0d847d7daf977e44339cd7a5d91a72234b9c410bf03eed1aa8dea140c', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
9198,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dd49a311855dfdebef3ad0ef96d5e84a75594af165650506c6ed9b67a1e52c30', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
15909,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'ddacd2021b371f3feb4d9e568b39f84a4a74aefebdf81da3091449810cd8967e', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
11954,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'ddeebbdb7dd6d243ead54a008b7e9489fa17c58783a0ba29500d1fc0388c383a', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2821,"[""Early"", ""Late""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'ddf3a0358b96cc9779fd38206aa869140f8259e9bc7fd60d2e61a82b1e9ba707', 'NS')",9.5367431640625e-06,2,"[""Past100"", ""Past100""]",False,3.814697265625e-06
17078,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de0ba0186860f6be0d05f6f23a41b284a636e4495012cdb5fde810b279b4c73f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5795,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de0d0b60ba8f4843a74a7fcaaebe988797640487815dd2f73a8d291f7b711b8d', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3664,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de10a018576d50e6da869058af22a59964d777d1ccf4d917ec81a92b74f436db', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
1399,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de12b351a56830117d41807506bcc37d0b4d998418b41c1e68ade9fd9efa03a3', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3743,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de75127a1dd7df4dfad1b642de0cf45fbe229bc7edbea589854abac15d5a88d8', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6516,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de900e1639d70c2facd63b43600779b8da47e53d56ee8f04db133ba978a5e258', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
7152,"[""Early"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'de9039b5ccb0bb7b78554dd01c882fa51ab55ba4a0bcf7dc327f6dce58b1c6ac', 'NS')",0.0,2,"[""Current100"", ""Past100""]",False,0.0
983,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dec14437f6764507cb2d37b8e74d24f9deb2555f4bbb9144d02aba3628c3d92f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21830,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'ded75f577fdf13499f5bed0d9dac987d996c3f5e1cb5b9d4f864c73ab4e62e48', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
19911,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'dee63d4b0ec60fa4b837c98d06147e6b7ea5d3fef17edd3c93890ff16821a602', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5506,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'df082edcff1c770b52e031a94b282455c0c7ab993bc246034485bbd26e7b4274', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
403,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'df1b17290c1f6ad9cf8aee35e9a77d1ca3984c3b851c6d4e6105340022d18f89', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
403,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'df5cc9847c64c2fc93267aa50bd2b5135653be34e2fe4fd0d60430804d4434f9', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
378,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'df7064237bb237108aaa1a51c06e67ef0d0c9abdeebe153a12d6c70be6d2b391', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5996,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'df7072f7ca8b3f758da68e93262f5ed6963cef04a7463f18fdec6c8a347c24f2', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
9983,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e003bb7fcf1196f98d5af817589b041df8ec9b7d0ad167b0d7fa029a1eb4eee0', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
4949,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0050ea4ef7ade27c396566b87c1a71e2f327730e268353ad65b6957d0dc3cff', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2879,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0a86df5f4b7635f4ca648bde5061a64479ce74ebc22a2bd4924a336e42ac00f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
9198,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0af9b8f5bf6fbf9adab4e6837bbd12df9994d70cabf754913f439623387dad8', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
18487,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0cce3d486649b90e610a023b7a42decadfcb546cb191bf21e652cd5bb33a31f', 'NS')",1.1444091796875e-05,3,"[""Past100"", ""Past100"", ""Past100""]",False,1.1444091796875e-05
6827,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0ecef9a87075a4820bc44b3f5753574d3685a4b7aeb8464f989f36f41cb0131', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
403,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0f4b7272f668ec917b851d90c719494ca08d28a063adf4fbf18e381934f0c4a', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
18140,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e0fa5777b8b5e988e3b33f9cba78b788d3f7d82cba1a484577f980b79f4ce8f2', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
1481,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e141f5887832b9cca3b33a9c48a579ad9965b843df58a231682097f435813b50', 'RS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
7367,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e146133d7eba8a6bff87660f9c0994b7e451590e4c367ca03a1601e032ef7fd4', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3664,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e155b3479a41d25aec606bf1a22dc58fb55eb8399ca1088cafd765747c9a7108', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6516,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e19280bb46c6b5846d8e6a411efee254f59e278fc3f9a01e0e045559caaa1495', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
18642,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e19917ffcdb71c7264a2d9234c7d83ee9c42c5912fb0244e8ac5d0e3f9717469', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
6451,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e19b2b71df053e596506ed08ccd33b19eaf9ca621f5825aea7f4b697986e9f68', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
2879,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e1a109ac60e9a066270ae2153eff2eb2d0fa17101dcc3eeb4c427bec80f0cd82', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
17078,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e1c16c4e4325e6964cf80817cadfae1b0e7eacaf756a26c64dc511a4b4d3adbd', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3913,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e1ebe8703b7e3048460e849c9af87147e7bca2f1dfa6cc6e407feaecd80f09eb', 'PS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
20328,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e1fffe4f70868555a1432b21f106f6eef338d3574f9c1a0ca1eab9e18f4a012a', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
21629,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e238151a3d499281ad1d7f85fb29631a0f97410f4e977d48277cb6e13e230627', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
5979,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e23deb5f4ffb3e9eafdd667177c0360534a53ce9be11c012d45dea84fc5b28f3', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
55,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e25b4080cf7d396c8aa8e003d1c418e66f5ec08247f9f10ea5297f4b92505513', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
3743,"[""Early"", ""Late"", ""Middle""]","('4300365feb31fec8b3ea07a9228d2245814b1bccb04f9ff5d9201a64cfd3e2e6', '8afb486c1db24fe5011ec46dfbe5b5dccdb575c2', 'e266626a8da165c2ce4f8545229fdf727493e7fe4dcee9a9599ba6ef5855d91f', 'NS')",0.0,3,"[""Fixed100"", ""Fixed100"", ""Fixed100""]",False,0.0
