comparison,panel,metric,identity,case_id,prompt_index,before_success,after_success,loss,recovery,new_nll_delta,true_nll_delta,desired_margin_delta
A0_to_A-OS,Past100,NS,fc4ec8328f30b364c8d2e93b6d820caf40fc18e79128005398b947f57aba9e37,4231,3,True,True,False,False,0.18099772930145264,0.012306153774261475,0.16869157552719116
A0_to_A-OS,Past100,NS,0e17cebdceb92ad69ecbc3923a52b9e7787bd31476a306694820caa61a82fb45,4231,4,False,False,False,False,0.14053088426589966,-0.278456449508667,0.41898733377456665
A0_to_A-OS,Past100,NS,35282e810371b1ffa3aa55761f8a629cb34db60258c001497342d912f004eaef,4231,5,True,True,False,False,-0.14371585845947266,0.09225106239318848,-0.23596692085266113
A0_to_A-OS,Past100,NS,9ee8a71354cafb2fcaea123dd4e0352890db1e347b79adc85906861ac517b7df,4231,6,False,False,False,False,0.2754495143890381,1.3165748119354248,-1.0411252975463867
A0_to_A-OS,Past100,NS,fe4c2d48291f2dd5fd149c62ccf61e5758ae952257a584b9348fbcd90b1cf385,4231,7,True,True,False,False,-0.29624366760253906,-0.4832019805908203,0.18695831298828125
A0_to_A-OS,Past100,NS,583a64a8fca63e8d42f4bf5b6e9ca54b0de77ee675c72b7bcbbcfe5797c7bb62,4231,8,True,True,False,False,-0.2536616325378418,0.7907623648643494,-1.0444239974021912
A0_to_A-OS,Past100,NS,bbb674831c48f50e3c9d80913ca64fe4305b2fb2a2bd5c0336cd57e7cd9668dc,4231,9,True,True,False,False,0.06847071647644043,0.538323163986206,-0.4698524475097656
A0_to_A-OS,Past100,NS,ef2b28939f1d33ab0215ef1ead3c4787937e98d2b874a86f1b83a8c5d98e77d0,5720,0,True,False,True,False,0.47886180877685547,0.58489990234375,-0.10603809356689453
A0_to_A-OS,Past100,NS,1a48b0324a42c726539c9f8fee8354e5772e1b19783ff2d020445a52cddf9588,5720,1,False,False,False,False,-0.7380237579345703,-0.1909952163696289,-0.5470285415649414
A0_to_A-OS,Past100,NS,b471691a59658691a236c2951a4c7de550d6bae695df7a6efbd8ddc84f972c12,5720,2,False,False,False,False,-0.07156848907470703,-0.26358842849731445,0.19201993942260742
A0_to_A-OS,Past100,NS,a8c903bc61b0bed9a27eca57bf63f742c21f4174128366b9031cc7c181f41bf3,5720,3,False,False,False,False,-0.3795042037963867,-0.4624366760253906,0.0829324722290039
A0_to_A-OS,Past100,NS,0721315d42bd1f247bef909cb0261e550d4f92839fceea0d84e2e30a00a1429e,5720,4,False,False,False,False,-0.0513843297958374,0.045879364013671875,-0.09726369380950928
A0_to_A-OS,Past100,NS,d1221d84e176631c2d3f4bccde027917a41405959dc7be5857b8663af7b2f2f8,5720,5,False,False,False,False,-0.21256494522094727,-0.5287637710571289,0.31619882583618164
A0_to_A-OS,Past100,NS,6111edb6003dbea375f94474a3bfd0c9dfe73e0fc88db3df0c7e3439ccc5f158,5720,6,False,False,False,False,-0.06567120552062988,0.0652008056640625,-0.13087201118469238
A0_to_A-OS,Past100,NS,8bf14329b53018d8409e5055db19c0629ffee9a08150b03848834fb538f72c27,5720,7,False,False,False,False,0.16416406631469727,-0.5718050003051758,0.735969066619873
A0_to_A-OS,Past100,NS,9ef2ca5b046fc5a7ed7c2b6cd0dc030f5d910573198aaac60e5d3f13b4884df1,5720,8,False,False,False,False,0.08898818492889404,-0.8419857025146484,0.9309738874435425
A0_to_A-OS,Past100,NS,f70e2dcdedf728e6d5ff761cb88801ac181ded4eddfd981b70441853d4d39a76,5720,9,True,True,False,False,-1.5937871932983398,-0.0997776985168457,-1.4940094947814941
A0_to_A-OS,Past100,NS,209473c437fbbe55052e9062c4a04001d03f356c1c3aeb7e8c1101e0be63ea8c,12947,0,True,True,False,False,-0.2729349136352539,0.14492130279541016,-0.41785621643066406
A0_to_A-OS,Past100,NS,120e4a079f000fc3944accb228ab30ffe4ea8d32168bad6acb2d69989e522947,12947,1,True,True,False,False,0.6261968612670898,0.18105506896972656,0.4451417922973633
A0_to_A-OS,Past100,NS,1a7e4f5b7ced62dad21582f3ec778c3e5c24512ef61d8a296abcf368a4447c1d,12947,2,False,False,False,False,-0.10263729095458984,-0.3707103729248047,0.26807308197021484
A0_to_A-OS,Past100,NS,7cffbc064d9394c4ac6c42d8bc95a72499604b5cb52e0b79c756fd322a7bf8c5,12947,3,True,True,False,False,0.008934974670410156,-0.8463277816772461,0.8552627563476562
A0_to_A-OS,Past100,NS,30d88a2a90297fc33c3a1604a84274736f63bc34808766d7323388d027e41ccf,12947,4,True,True,False,False,-0.4151420593261719,-0.17067527770996094,-0.24446678161621094
A0_to_A-OS,Past100,NS,0ed376f2247b6e159d632ba82d629b97ed645b395f285ddbe598fb25ad2ebbf9,12947,5,True,True,False,False,0.48198699951171875,0.3636741638183594,0.11831283569335938
A0_to_A-OS,Past100,NS,ab017f47737d9ab57280483629a709f36745b8faf98a98400fe48eb5b478120a,12947,6,False,False,False,False,-0.07053375244140625,-0.6007585525512695,0.5302248001098633
A0_to_A-OS,Past100,NS,b02db891fa30065d566082a3cec01acc86c04b785207bf41801d51061882a00d,12947,7,False,False,False,False,0.057788848876953125,-0.14006805419921875,0.19785690307617188
A0_to_A-OS,Past100,NS,3f458c746224a9834453c49c19ac5d2a1ceba5828f0b50c101d85a4d2157c274,12947,8,True,True,False,False,-0.182403564453125,-0.7118568420410156,0.5294532775878906
A0_to_A-OS,Past100,NS,6613f8ed377b0b824c0fa47d5e1324b08fc9abd0c5be53cceb50ed8002db4ec0,12947,9,True,True,False,False,0.11761474609375,-0.0395205020904541,0.1571352481842041
A0_to_A-OS,Past100,NS,5b24065cac1c7a0d04b621f3f506729cd34a36e8135d5bf30f93c55af0715214,13230,0,True,True,False,False,-0.20126008987426758,-0.2716383934020996,0.07037830352783203
A0_to_A-OS,Past100,NS,111866aab930a660537ed6898f888892bf1dc328cac18ea803d259c476c31d08,13230,1,False,False,False,False,0.3806413412094116,-0.2609773874282837,0.6416187286376953
A0_to_A-OS,Past100,NS,897f600f1a339789b63ffaf5989aefd45adbb83d052f08912e6ffa42ad399476,13230,2,False,True,False,True,0.4694925546646118,-0.3245776891708374,0.7940702438354492
A0_to_A-OS,Past100,NS,36d337589dd067b03c581bb6ec518c3a7b57161d6ee1a4c8eba50a9e5cb269d3,13230,3,True,True,False,False,1.9938850402832031,2.513237237930298,-0.5193521976470947
A0_to_A-OS,Past100,NS,220605c93c14e8ceb091ae39d96fd59a8ba96324cd2f7a157b2a8ff24067d552,13230,4,True,True,False,False,-0.5796794891357422,0.6598306894302368,-1.239510178565979
A0_to_A-OS,Past100,NS,79d108c6e624421df4d45592153779d0ccc955311985fa4aa90a34cd63f4c809,13230,5,True,True,False,False,-0.35190248489379883,0.09100089967250824,-0.44290338456630707
A0_to_A-OS,Past100,NS,3cf62c1541131259e539b2f0ce39fbc1e226ffaa1062350633f6c4ca8f1f4909,13230,6,False,True,False,True,0.2101229429244995,0.012635111808776855,0.19748783111572266
A0_to_A-OS,Past100,NS,c6783e28302cda3b8b1d35f17ff4f348a2d3445d8d830ee9b65cc2d5520a2f69,13230,7,True,True,False,False,-0.2232518196105957,0.03161787986755371,-0.2548696994781494
A0_to_A-OS,Past100,NS,f50cad24425cb8f2f92300a048a7f40369b3f5578a11b8c6a1e7ec5e7cac9073,13230,8,True,True,False,False,-0.493807315826416,0.4775681793689728,-0.9713754951953888
A0_to_A-OS,Past100,NS,442171b0a3e32635e77ea9bd1dc1c1365298d9bab0b22dcb2dee4c87baec09a6,13230,9,False,False,False,False,-0.059667110443115234,-0.1102752685546875,0.050608158111572266
A0_to_A-OS,Past100,NS,d6b19e1e8ea6c5160ead9e5c3f74992d4e7722c2f236d655e4aa475c0de6e4a8,7558,0,True,True,False,False,-0.35933494567871094,-0.4255943298339844,0.06625938415527344
A0_to_A-OS,Past100,NS,562460407a923855b322991696ca5579236e828c9c40d78d399c7c8d4b35200c,7558,1,True,True,False,False,-0.1845712661743164,-0.07962322235107422,-0.10494804382324219
A0_to_A-OS,Past100,NS,3033deb09b5a89e088985d98686199c5ef01f6bd74488d181b60c254aca04622,7558,2,True,True,False,False,0.07622337341308594,0.7000312805175781,-0.6238079071044922
A0_to_A-OS,Past100,NS,cd10603fc212a4dc4eaff4cc101e9ceee8c4a742d73c466e025a30b34c7031ef,7558,3,False,True,False,True,-0.6255550384521484,-3.1846466064453125,2.559091567993164
A0_to_A-OS,Past100,NS,0ecfbb0c0c4496f9cf1b75b0cf596fe37eb8db4d47f02a777e7edb653c5a9e82,7558,4,True,True,False,False,0.09751129150390625,0.6559264659881592,-0.5584151744842529
A0_to_A-OS,Past100,NS,79f3b48a1120619154a33241d339fe4f6aa944bd9530dd01d362eb8086e043b6,7558,5,True,True,False,False,-0.29422473907470703,-0.1446061134338379,-0.14961862564086914
A0_to_A-OS,Past100,NS,14489dd94541480472793d5985ac3ce76fcf25099e4bceb57e72977d194ad708,7558,6,False,False,False,False,0.6540565490722656,0.3353090286254883,0.31874752044677734
A0_to_A-OS,Past100,NS,602a16dd7b353fbae3f509b9b75ffa8f986a07d89c4ad8c583d0c508d881935f,7558,7,True,True,False,False,-0.1433420181274414,-0.10065078735351562,-0.04269123077392578
A0_to_A-OS,Past100,NS,4b7ba31ad314d630db5f927b139ed0b2c7c321e01eaaf7e75019dc10d792dae0,7558,8,True,True,False,False,-0.4939613342285156,0.15522027015686035,-0.649181604385376
A0_to_A-OS,Past100,NS,3127859c5ffa7fb1f426ec91fa7ffd0522de28a30c29c7b21e66ef944c5cd346,7558,9,True,True,False,False,0.4344444274902344,0.6773233413696289,-0.24287891387939453
A0_to_A-OS,Past100,NS,eb7257b4a99796f6664e8cd83c68973442e241523fc761019fa1d24f6795baad,14421,0,True,True,False,False,2.3913683891296387,1.9765944480895996,0.41477394104003906
A0_to_A-OS,Past100,NS,c8e64acfc7fc34d49ee4e72705f6aca0ca95ed36f19d88715a365a1e46fc6bdc,14421,1,False,False,False,False,1.511704444885254,0.07485675811767578,1.4368476867675781
A0_to_A-OS,Past100,NS,f347e169787edbaaf89875acacd9573e260476c3691f5bc2e02310542e2eaa14,14421,2,True,True,False,False,-0.12208271026611328,-0.014809608459472656,-0.10727310180664062
A0_to_A-OS,Past100,NS,9b4c7584e48280cbdffa8fa08f0ec15bb2062003e42a9a68800df9d1be9de4f8,14421,3,False,False,False,False,0.831700325012207,-1.158578872680664,1.990279197692871
A0_to_A-OS,Past100,NS,29f378a6c8206518bf1c03769af0958efddf280ba839e93dbe0a56c7412688ef,14421,4,True,True,False,False,1.0730524063110352,-0.1414632797241211,1.2145156860351562
A0_to_A-OS,Past100,NS,5996449a449fa81cc9cf834f0b01d730752e040d4eb74ead0f1374683a1e6fe7,14421,5,False,False,False,False,-1.2204790115356445,-0.15198516845703125,-1.0684938430786133
A0_to_A-OS,Past100,NS,9de9654e0e1f5f5e67495dddfc46fb03a2a3266f2ba55c01e1c65f68920eb87d,14421,6,True,False,True,False,-2.273125648498535,0.007849693298339844,-2.280975341796875
A0_to_A-OS,Past100,NS,acc08ad6b59e348b33021dd1f58c1c98b45be3b74fffea90eff89ba3dba40d86,14421,7,True,True,False,False,-0.20124578475952148,-2.8154454231262207,2.614199638366699
A0_to_A-OS,Past100,NS,0f182760f2b396724ba04d5cbbd12c70b3b984ba4f7d5ca1eb209b4182955d3b,14421,8,False,False,False,False,0.43415069580078125,0.7518911361694336,-0.31774044036865234
A0_to_A-OS,Past100,NS,19c22704ad49636f14eac6e1b902108fd51b895d9fb4fe8f27370fbc62611540,14421,9,False,False,False,False,0.5653562545776367,0.28548336029052734,0.2798728942871094
A0_to_A-OS,Past100,NS,0e43b0a4cf13e8abf45b08c61b57e1d235d70065434cd71174a091be41559039,16689,0,True,True,False,False,-0.262451171875,-0.12068319320678711,-0.1417679786682129
A0_to_A-OS,Past100,NS,8f5ec60c3e472633803eadb5c5ea9224b18f8f98946b99e3e521efa91ff88686,16689,1,True,True,False,False,0.3128986358642578,-0.12223052978515625,0.43512916564941406
A0_to_A-OS,Past100,NS,ad2101f006f2662fb3155dfa1a0857216e7ce1f17ddc29265d6d62699c93dcf7,16689,2,False,False,False,False,0.11193728446960449,0.05102062225341797,0.06091666221618652
A0_to_A-OS,Past100,NS,e14f150c68114c11022ba8a299d46205fb83c121e51e3bd8ae844f490aeba8c6,16689,3,True,True,False,False,0.16063308715820312,-0.07994318008422852,0.24057626724243164
A0_to_A-OS,Past100,NS,9876bf411e28cec01f95baeebe3faa528cabf8fbcf25684b86e515c613338882,16689,4,True,True,False,False,-0.10826492309570312,0.025747835636138916,-0.13401275873184204
A0_to_A-OS,Past100,NS,d96632f259942da435a2c77e02c6b824a4b12589054ab58fba807ce68d7cdb3a,16689,5,True,True,False,False,0.02074718475341797,0.04983806610107422,-0.02909088134765625
A0_to_A-OS,Past100,NS,f3b72dbd3df7b31af5de75de3ec1ba4a1cbd28551c6cd09b8a9168dccb7c116f,16689,6,True,True,False,False,-0.10838985443115234,-0.12202835083007812,0.013638496398925781
A0_to_A-OS,Past100,NS,5c3f7024188d671f4e64a41901ce615d61464d88d0e1124573cedaa3182165ef,16689,7,True,True,False,False,-0.2017221450805664,-0.23375511169433594,0.03203296661376953
A0_to_A-OS,Past100,NS,68c43b6e11185d76ecd803b566a00fe41b2a0c13376d79f5b70f13577768c28f,16689,8,True,True,False,False,-0.044205665588378906,0.2866497039794922,-0.3308553695678711
A0_to_A-OS,Past100,NS,aa910fa914960ffaf1d146561dd4481be34474f770c6afd2a020f4e685bde898,16689,9,True,True,False,False,0.009543418884277344,-0.07512187957763672,0.08466529846191406
A0_to_A-OS,Past100,NS,f359275996d7260d68f8b10f03f29058da390b2523e2fbc975b1cc5678651d3c,21010,0,True,True,False,False,0.1289520263671875,0.023454666137695312,0.10549736022949219
A0_to_A-OS,Past100,NS,34fa9523feb5ecab745d5a81f38b7be2700b2026c3d26b51bba9c812c7603972,21010,1,True,True,False,False,-0.011906623840332031,0.04622039198875427,-0.058127015829086304
A0_to_A-OS,Past100,NS,d55a2f878738de6b3a894fef6f691d5b9e24091a63ed5d34cbcab21803d17310,21010,2,True,True,False,False,-0.25307178497314453,-0.29761791229248047,0.04454612731933594
A0_to_A-OS,Past100,NS,4246b082c87b601501ea67a8ddc9dcfd5ff225e7e33a04cfa71035e77cd74fa2,21010,3,True,True,False,False,-0.1455068588256836,-1.3228404521942139,1.1773335933685303
A0_to_A-OS,Past100,NS,dbec2a5d805bd5c1278064b49528ad173c26d4cfce87374cde888adffd17ff98,21010,4,False,False,False,False,0.1359996795654297,0.002899169921875,0.1331005096435547
A0_to_A-OS,Past100,NS,76134c220834202f4c6455c2c9210e34d665c494633b14069f6a8baf3fe8b42c,21010,5,True,True,False,False,0.10242462158203125,0.08855724334716797,0.013867378234863281
A0_to_A-OS,Past100,NS,325e5500d09b2d55eec2bee9392e1c50c6385cc7f39ff6752ec275b2ae3e6bbc,21010,6,True,True,False,False,0.2698640823364258,0.07865715026855469,0.1912069320678711
A0_to_A-OS,Past100,NS,9f02d5b23037d0135c74394679898a18ce2a708bc8ba842fc6c8ab90a985308b,21010,7,False,False,False,False,0.1205606460571289,0.025053024291992188,0.09550762176513672
A0_to_A-OS,Past100,NS,ccfdb3d81082178269419dfc747384aebf51f09a82899be046b9de9baaab671d,21010,8,True,True,False,False,-0.22429752349853516,-0.1239619255065918,-0.10033559799194336
A0_to_A-OS,Past100,NS,e8a3664904b56aa19f4698dbccaa7fa07630402b72e016bfa58706d46c2ad24a,21010,9,True,True,False,False,0.17066192626953125,-0.10187721252441406,0.2725391387939453
A0_to_A-OS,Past100,NS,e422a9d2531100d8ee89d8e20ec14a81483fd55cd802e1a1ae2c46f23b2c5439,10784,0,False,False,False,False,-0.02730657160282135,-0.4322643280029297,0.40495775640010834
A0_to_A-OS,Past100,NS,6b8870e11847cc6a23c0a36c36514f3d6739d3d6b9e13951027cc97abf56f80e,10784,1,False,False,False,False,-0.05857484042644501,0.5379929542541504,-0.5965677946805954
A0_to_A-OS,Past100,NS,7159aa029c97f2de38ef82000ab55367f2c91ed9d6268633985485de08ca3ce0,10784,2,False,False,False,False,-0.015081405639648438,-0.14794540405273438,0.13286399841308594
A0_to_A-OS,Past100,NS,66c1f8cd1d2fc2d0188cc942cd9ddb3cdef7fd2a11a4d6c0822242178efa311d,10784,3,True,True,False,False,0.11662673950195312,0.38533687591552734,-0.2687101364135742
A0_to_A-OS,Past100,NS,f9c0909eeb4a188e7ba8544ecd6a60a808ed47d8ae527be9623e9062a2506f17,10784,4,True,True,False,False,-0.23622608184814453,0.027073144912719727,-0.26329922676086426
A0_to_A-OS,Past100,NS,c8457e0c0b1d0d1bd9ce7781fad3a1981a68dd0b58cc9e746f2f4ec521aae393,10784,5,True,True,False,False,-0.28632068634033203,-0.2150716781616211,-0.07124900817871094
A0_to_A-OS,Past100,NS,2379ad4155fe23d12fe2bb8ab95594b0d83856f350d97fa32c331b6951681306,10784,6,True,True,False,False,-1.3302125930786133,0.10111527144908905,-1.4313278645277023
A0_to_A-OS,Past100,NS,209af8bea5727ca6980370c773c0d22011066e52a6fabc7cd8f78ec16a3e3bdf,10784,7,False,False,False,False,-0.017293930053710938,-0.009035110473632812,-0.008258819580078125
A0_to_A-OS,Past100,NS,072a20fb1391bec59692e44e70feeab5442b2bb8c5b536f5b3d4a655684c76fd,10784,8,False,False,False,False,0.05939584970474243,0.40615177154541016,-0.3467559218406677
A0_to_A-OS,Past100,NS,2b21c2183a4250f44fb7a00b5ff78d9aadab371091a5092083ce0bb4fb6fc841,10784,9,False,False,False,False,-0.47699105739593506,-0.7093977928161621,0.23240673542022705
A0_to_A-OS,Past100,NS,2552922593fc3c372e64c7cbb1549751ded369ed9645c3593105fde2c50fb92d,20182,0,True,True,False,False,-1.3047618865966797,0.5608407258987427,-1.8656026124954224
A0_to_A-OS,Past100,NS,957e0fe4dd3dcc5ce5cb594596f244c8ade2cf8418a9a7ee52c2b683924bbcaf,20182,1,True,True,False,False,-1.8677597045898438,0.23745274543762207,-2.105212450027466
A0_to_A-OS,Past100,NS,dc5eefea273660e07a2d230340dc976152d15eafa5ef8d3bb7352fe23d8e2627,20182,2,True,True,False,False,0.36080360412597656,0.4586825370788574,-0.09787893295288086
A0_to_A-OS,Past100,NS,1d953ae55ab5f6899890355d9af8310806e5ef2b8fb20a6374b1352203ea0837,20182,3,True,True,False,False,-0.35141658782958984,-0.04034137725830078,-0.31107521057128906
A0_to_A-OS,Past100,NS,f73ff1b5267e2802c0fc82bd517312de6cc2ffcd2035067225764c0fe184b772,20182,4,True,True,False,False,-0.09979534149169922,0.25108766555786133,-0.35088300704956055
A0_to_A-OS,Past100,NS,93b55154abba5dd904faace15e527d2909044d33dc8f6a0f6658b6e68de6610f,20182,5,True,True,False,False,-2.7189817428588867,0.02431850228458643,-2.743300245143473
A0_to_A-OS,Past100,NS,5860d0caeadf886eb836efd3d758cd3ed808d2d5733f007a54c99028296da111,20182,6,True,True,False,False,0.1083230972290039,-0.027368545532226562,0.13569164276123047
A0_to_A-OS,Past100,NS,305395920144c67a52ce8e319a6d7c0a8ab5c76cf4eca920268e871906b01410,20182,7,True,True,False,False,-0.1224679946899414,0.09448021650314331,-0.21694821119308472
A0_to_A-OS,Past100,NS,55b7ee331f983a7ed2603a71b32d165d6f452bc3acfe5532d3bc8b32ff067026,20182,8,True,True,False,False,-1.1710271835327148,0.01092030480504036,-1.1819474883377552
A0_to_A-OS,Past100,NS,241dae46f4b64d9a372de00d9a3b8c3f913458c1a184222af42a6ff3d4aab39a,20182,9,True,True,False,False,-0.3179769515991211,0.10383095033466816,-0.42180790193378925
A0_to_A-OS,Past100,NS,b9d797942ad806949c25a0609e4ef9dd6d2a7ecac654ee41f6343a2582d6a8a4,18536,0,True,True,False,False,-0.04392528533935547,0.07903003692626953,-0.122955322265625
A0_to_A-OS,Past100,NS,41c2d0c4e90595e5b18b530ad6429f85314eacd764c2b28f9d08cad30c1f5788,18536,1,False,False,False,False,-2.2036972045898438,-2.1992387771606445,-0.004458427429199219
A0_to_A-OS,Past100,NS,034cf69a752b0a4323510b42e1d7a408e112e7c9616a14296a63bbfc65059aa8,18536,2,True,True,False,False,-0.49694013595581055,-1.7661709785461426,1.269230842590332
A0_to_A-OS,Past100,NS,b171b6e5f861b96b5b0e51d0896e35fe1b0e6122a2eb67ed8fe01e207186ee48,18536,3,False,False,False,False,-0.4080514907836914,-0.30852413177490234,-0.09952735900878906
A0_to_A-OS,Past100,NS,e042845660cf6622fbfa06174af6043eef55395cb36de70df05854d3d41e2f70,18536,4,False,False,False,False,0.5698161125183105,-0.2662625312805176,0.8360786437988281
A0_to_A-OS,Past100,NS,9dd101a28f3ad81a3be78919d3142fbef49182fa7f47bcca47d1d92ec712116d,18536,5,False,False,False,False,0.12044906616210938,-0.5200328826904297,0.6404819488525391
A0_to_A-OS,Past100,NS,57401f3ffc1668bc8cd93fc7cf03a729964bccb26a24e4185229be4b479a9371,18536,6,False,False,False,False,0.08427941799163818,-0.3185548782348633,0.40283429622650146
A0_to_A-OS,Past100,NS,49cc6e623f755ae71f99729a282a1d538796cde6f67ff7e5b1099ff068daef51,18536,7,False,False,False,False,-0.924875020980835,-0.40709972381591797,-0.517775297164917
A0_to_A-OS,Past100,NS,250ceefe651cd7ff046c80c8ac5cfe914410304fccc7223792910d0f342afe97,18536,8,False,False,False,False,-0.8345637321472168,-0.33710432052612305,-0.49745941162109375
A0_to_A-OS,Past100,NS,3a160237d8a5b4bb08ca97a65166b9e23708afe261989bd2ff517dd8d18b47bb,18536,9,False,False,False,False,-0.1505575180053711,-0.5886726379394531,0.43811511993408203
A0_to_A-OS,Past100,NS,7de74f421a205e586f67f70e8b79d4fe63252b36152076018fa2407b7767d4e1,11095,0,False,False,False,False,-0.4110121726989746,-1.2604422569274902,0.8494300842285156
A0_to_A-OS,Past100,NS,67a0de332221fb0fe7f614e8328bba66b2bbad422e089cb260a1dc2e51b3fefb,11095,1,True,True,False,False,0.5566024780273438,-0.1196756362915039,0.6762781143188477
A0_to_A-OS,Past100,NS,dcc4c3e8b2a8b1bdb5878b1ccce996b377080557fc0e7213efff7ad24e22b36f,11095,2,True,True,False,False,-2.0409793853759766,-2.25213623046875,0.21115684509277344
A0_to_A-OS,Past100,NS,411e94ef5715cb9f7f3291abd7407ba851ac7a42a39abd1407b831a076415777,11095,3,False,False,False,False,-0.3832693099975586,-1.2217540740966797,0.8384847640991211
A0_to_A-OS,Past100,NS,4aab56c786791a6a0b325fc6863c78be4b8d5d7c85e5eb4cf99b40c24345c86f,11095,4,True,True,False,False,-0.355743408203125,-0.8272876739501953,0.4715442657470703
A0_to_A-OS,Past100,NS,22421d1e29e9b6965a09b041bd9c5a83eaad8c1fca84a2ec41c94c41096b3643,11095,5,True,True,False,False,0.18751001358032227,-1.1929774284362793,1.3804874420166016
A0_to_A-OS,Past100,NS,d30a36ed5caa5b3cdd08623504262e61e1bad582a5d98f2cab4d65da4c161c46,11095,6,True,True,False,False,0.7789077758789062,-0.06064029037952423,0.8395480662584305
A0_to_A-OS,Past100,NS,db93889b626044a2e9ee61cc38cdaa4e969f449d9c54fe6241cfd17c1a3e5d18,11095,7,True,False,True,False,-0.5449905395507812,-0.3946847915649414,-0.15030574798583984
A0_to_A-OS,Past100,NS,aa4b5a517e493bdacd5f6d0ab968e24a07e2eba67ac623612de326050b338cc0,11095,8,False,False,False,False,0.29843568801879883,0.17474937438964844,0.12368631362915039
A0_to_A-OS,Past100,NS,2a159a826bd3f3db61d0edb14bccabccea9db00b1a943ed0ac0ab8655aafc87e,11095,9,False,True,False,True,0.22087574005126953,-1.0477371215820312,1.2686128616333008
A0_to_A-OS,Past100,NS,238ba27ca57e4d2efaf1640cabde1bde1cc8cc55b74fc26775266850d8d81e56,21183,0,True,True,False,False,0.11584949493408203,0.1935408115386963,-0.07769131660461426
A0_to_A-OS,Past100,NS,a12a89e3d6c93474ccf09f3f6bfba3fa1240e6448290123373cf702dd7d84cf6,21183,1,True,True,False,False,0.19260358810424805,0.30392980575561523,-0.11132621765136719
A0_to_A-OS,Past100,NS,c5af7933467baaf89a23bc79786b8b56aa2d257515f376722232640144445742,21183,2,True,True,False,False,-0.27920961380004883,0.20526015758514404,-0.48446977138519287
A0_to_A-OS,Past100,NS,09ccef2b2e4e0e5fb57b13c919300be129d3a6d14b4f976ab04d2874a008a0ef,21183,3,True,True,False,False,0.06151247024536133,0.06617403030395508,-0.00466156005859375
A0_to_A-OS,Past100,NS,a329257a9a4e96d1a54501a2cfbb93e98961621518dd1b32b275fee6edbb6161,21183,4,False,False,False,False,-0.08159303665161133,-0.3146328926086426,0.23303985595703125
A0_to_A-OS,Past100,NS,119ace4a92de7bd71281b82c89cfac758b70ebef1064da7130003bb56c5cfe52,21183,5,True,True,False,False,-0.4792490005493164,0.03648640215396881,-0.5157354027032852
A0_to_A-OS,Past100,NS,bb55f3b77c3360ecbe72bc87ef8a56b7717d6089c5813c417d6305d0778badf0,21183,6,True,True,False,False,0.1286449432373047,0.13722026348114014,-0.00857532024383545
A0_to_A-OS,Past100,NS,8b7e4c0bbf6c36e27c4d7e9bf71f0486eac2c7e8918b576df302e4cce906874c,21183,7,True,True,False,False,0.02534198760986328,-0.023130416870117188,0.04847240447998047
A0_to_A-OS,Past100,NS,f2536b43e6da43ad5069bb1abc489fbfd47e874094b9cc9c6e37c59971186070,21183,8,True,True,False,False,-0.5911374092102051,-0.023241519927978516,-0.5678958892822266
A0_to_A-OS,Past100,NS,a60a4bdc6cbf387b2b70c33ab184d91bc54cc664dfc2a8983f836989a290cb69,21183,9,True,True,False,False,-0.3493332862854004,-0.10197222232818604,-0.24736106395721436
A0_to_A-OS,Past100,NS,a4045099e2082dbed8d565bb91d170089ca7834ea855a1090eba64a455d79884,12016,0,True,True,False,False,-1.3950090408325195,-0.24925518035888672,-1.1457538604736328
A0_to_A-OS,Past100,NS,3769164441e77571da87cbabd203851c8d4f12b30b0aa51dca7e1fc880eef1fc,12016,1,True,True,False,False,-0.9296741485595703,0.536632776260376,-1.4663069248199463
A0_to_A-OS,Past100,NS,e8038f102a0ce4cc5d3301553ecd9068c2c8782dd53a63aa7c6e83f4810a361c,12016,2,True,True,False,False,-0.8304452896118164,0.24129152297973633,-1.0717368125915527
A0_to_A-OS,Past100,NS,83d1f730bc6065aacc5c0f2e54361837600d60d6715c4244bb7406732a4e9a8d,12016,3,False,False,False,False,-1.12418794631958,-1.0144624710083008,-0.1097254753112793
A0_to_A-OS,Past100,NS,d42b962a5adbf8881002ee037f7a97c0772877d940d42e6ec07671065111454b,12016,4,True,True,False,False,-1.5809364318847656,-0.41803741455078125,-1.1628990173339844
A0_to_A-OS,Past100,NS,6dd8bd7bfe755962656cdf355e3ecc02caee26709d378cf5e055e346bb2e8050,12016,5,False,True,False,True,-0.05793476104736328,-0.7613763809204102,0.7034416198730469
A0_to_A-OS,Past100,NS,d1dd21e435105964e1cb118dd3e30578632fd47e79cdfcf5d2853644a4a6bc07,12016,6,True,True,False,False,-0.4853243827819824,-0.43523263931274414,-0.05009174346923828
A0_to_A-OS,Past100,NS,1092e49900fea0c10de371631c3b60852165b1f65933bc243baa6ab69ade2be7,12016,7,True,True,False,False,-0.16454315185546875,-0.0804893970489502,-0.08405375480651855
A0_to_A-OS,Past100,NS,eb5737f9ce623e6f0df2de13cd902712d8d455b8770006b82c2c2d53707594cd,12016,8,True,True,False,False,-0.6706390380859375,0.0016965866088867188,-0.6723356246948242
A0_to_A-OS,Past100,NS,dfe60a04044e3f0974be113cd3d5e98d1d0c2012ee887d9fd6df1bf61aebc943,12016,9,False,False,False,False,-1.5419836044311523,-1.0028934478759766,-0.5390901565551758
