accuracy,case_index,comparison,delta_rephrase_w_minus_z_gap,delta_rewrite_w_minus_z_gap,delta_w_rephrase_nll,delta_w_rephrase_strict_success,delta_w_rewrite_nll,delta_w_rewrite_success,delta_z_rephrase_nll,delta_z_rephrase_strict_success,delta_z_rewrite_nll,delta_z_rewrite_success,pair_binding,request_index,request_sha256
NOT_RECORDED,9,IL15-FULL-IL3-FULL,0.03118896484375,-0.0006160736083984375,0.1711883544921875,0,-0.002788543701171875,0,0.1399993896484375,0,-0.0021724700927734375,0,same_stream_order_case_request,3,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711
NOT_RECORDED,9,IL15-FULL-IL3-FULL,-0.076171875,6.198883056640625e-05,-0.560546875,0,-0.0011749267578125,0,-0.484375,0,-0.0012369155883789062,0,same_stream_order_case_request,4,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde
NOT_RECORDED,9,IL15-FULL-IL3-FULL,0.0048065185546875,6.103515625e-05,-0.01593017578125,0,-0.002227783203125,0,-0.0207366943359375,0,-0.002288818359375,0,same_stream_order_case_request,5,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230
NOT_RECORDED,9,IL15-FULL-IL3-FULL,-0.2109375,0.00019550323486328125,-1.08984375,0,-1.1444091796875e-05,0,-0.87890625,0,-0.00020694732666015625,0,same_stream_order_case_request,6,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8
NOT_RECORDED,9,IL15-FULL-IL3-FULL,0.0009765625,2.288818359375e-05,0.3544921875,0,-0.000732421875,0,0.353515625,0,-0.00075531005859375,0,same_stream_order_case_request,7,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77
NOT_RECORDED,9,IL15-FULL-IL3-FULL,-0.061187744140625,-0.000457763671875,-0.46630859375,0,-0.004364013671875,0,-0.405120849609375,0,-0.00390625,0,same_stream_order_case_request,8,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d
NOT_RECORDED,9,IL15-FULL-IL3-FULL,-0.123046875,0.00016021728515625,0.00341796875,0,-0.001129150390625,0,0.12646484375,0,-0.00128936767578125,0,same_stream_order_case_request,9,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b
NOT_RECORDED,10,IL15-FULL-IL3-FULL,-0.025390625,-8.0108642578125e-05,-0.0263671875,0,-0.0014801025390625,0,-0.0009765625,0,-0.001399993896484375,0,same_stream_order_case_request,0,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c
NOT_RECORDED,10,IL15-FULL-IL3-FULL,-0.0023193359375,-0.00012493133544921875,-0.03729248046875,0,-0.0004634857177734375,0,-0.03497314453125,0,-0.00033855438232421875,0,same_stream_order_case_request,1,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92
NOT_RECORDED,10,IL15-FULL-IL3-FULL,0.00743865966796875,-0.0015783309936523438,0.023040771484375,0,-0.007000923156738281,0,0.01560211181640625,0,-0.0054225921630859375,0,same_stream_order_case_request,2,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7
NOT_RECORDED,10,IL15-FULL-IL3-FULL,-0.00421142578125,-6.008148193359375e-05,-0.006256103515625,0,-0.00030994415283203125,0,-0.002044677734375,0,-0.0002498626708984375,0,same_stream_order_case_request,3,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff
NOT_RECORDED,10,IL15-FULL-IL3-FULL,0.01953125,9.5367431640625e-05,-1.5625,1,-0.000926971435546875,0,-1.58203125,1,-0.0010223388671875,0,same_stream_order_case_request,4,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328
NOT_RECORDED,10,IL15-FULL-IL3-FULL,0.004146575927734375,7.62939453125e-05,0.02447223663330078,0,-0.008670806884765625,0,0.020325660705566406,0,-0.008747100830078125,0,same_stream_order_case_request,5,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2
NOT_RECORDED,10,IL15-FULL-IL3-FULL,0.2265625,-0.000286102294921875,0.453125,0,-0.00193023681640625,0,0.2265625,0,-0.001644134521484375,0,same_stream_order_case_request,6,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43
NOT_RECORDED,10,IL15-FULL-IL3-FULL,-0.162109375,3.24249267578125e-05,-1.0234375,0,0.0001087188720703125,0,-0.861328125,0,7.62939453125e-05,0,same_stream_order_case_request,7,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1
NOT_RECORDED,10,IL15-FULL-IL3-FULL,-0.1334991455078125,-0.000598907470703125,-1.445159912109375,0,-0.000560760498046875,0,-1.3116607666015625,0,3.814697265625e-05,0,same_stream_order_case_request,8,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f
NOT_RECORDED,10,IL15-FULL-IL3-FULL,-0.18359375,0.0,-0.169921875,0,-0.00124359130859375,0,0.013671875,0,-0.00124359130859375,0,same_stream_order_case_request,9,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049
