model,method,metric,rank_descending,value,batch_index,request_sha256,case_identity_sha256,recurrence_closure_relative_error,identity_valid,nonfinite
qwen2.5-7b-inst,memit,target_new_nll,8,39.67316436767578,94,5716ac5989b9056609abf89cd118dda645c1052fbfdfc4c17cd0fc82ff7dda79,4b148ed4e83b3f056a5b3093c4e9c4100ff3cfb14d096ae0f8d5336f7e43bf2f,1.7285450959400716e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,9,38.3206672668457,97,8186056f96fcd9ae52e08f241f05aa797867f4991ccffafef577579e98f7d8bf,386a7e4a373b03c930f660fa178533cac3663237478a52314d56f020b163de00,2.4679614936878918e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,10,37.17061233520508,93,8b835e29d1d2f31fa69dc8a05a554a7a2dd19774cba857f06f4601cbbfef1c5f,d6faf6642a213052689188a519c5eacaca0a638f6906b6ff83a075a4a8e7a457,2.2934912241685183e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,1,48.194190979003906,100,c4f0e077380df00de104f951bdf131c46d828e18fe65e95c3487718d73a8570b,fbc8a1c84ab37212b0a4e06c1d8a10ce4f00a8c3b32b91e607b92d085485a324,2.3876700239883605e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,2,45.65339660644531,99,f43e8066c77e6fa05c3c776696e96120afe4757c23c837e6f2e8e92bdc8bfa2c,3b0f302700fec25dc1b9ed4a513cf370ce7e15a40897c83eb353da673891f70e,1.7296642413495506e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,3,43.792694091796875,93,f6a1ebbe34a564865d37150b5bc1c58509d316efdebf6c395cbfbe382295a33f,c53fce80ed7e42a12af05c47a2934d37d1b9be0dea4b13ae565a916c858fc416,1.526747893056502e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,4,40.798614501953125,96,0c236d5e5b171dc40918623a43cebf248377c270f7f7d65db99a850a9c382aff,f73df8f39b255140b498883ced35ca36ea936621c55ed647748491d5d9211d0a,1.43120906632487e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,5,40.44526672363281,94,5716ac5989b9056609abf89cd118dda645c1052fbfdfc4c17cd0fc82ff7dda79,4b148ed4e83b3f056a5b3093c4e9c4100ff3cfb14d096ae0f8d5336f7e43bf2f,1.7285450959400716e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,6,39.48141860961914,100,998e6c75b79926aa66812c6becb38d5ca428b2b6bba25d17f54999522a294528,c2f74726f79492392946c77a0e50e853d181d64a52c182503f61311906fa87c9,1.4435042852821798e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,7,39.337467193603516,93,8b835e29d1d2f31fa69dc8a05a554a7a2dd19774cba857f06f4601cbbfef1c5f,d6faf6642a213052689188a519c5eacaca0a638f6906b6ff83a075a4a8e7a457,2.2934912241685183e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,8,38.87067794799805,92,28b54a667bdab57002e328d7ff97a66282f215f227752601c6f9ede549afbace,1f28233b8bebfb5059f489137324d0688a1e2770ec924f19ae7db2f392411b50,2.3989211611860176e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,9,38.427642822265625,96,7f4a61df35dac786373dd7e2c7b3b1d44ca53c2e96ace0956e213e008b28df5e,c35b0af1384dd9dfadd81fd6d85075c04f13cece84cc4b3215c0f6003b67a582,2.3261734555773544e-17,1,0
qwen2.5-7b-inst,memit,target_true_nll,10,38.29743576049805,90,50b33f955f9071007b8221ce827644f11fdeed1ff85bcedc75aad54b503a817d,417d0056b7c23bbb562f648d45e039ccc6adfa264e673de3ffb456ff24c9dae6,5.0903037918799784e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,1,0.990105433565625,100,35c9f081a5a4eed42b01f12fcf0242de923ddc78a18d6e650438c46e563fc358,dc2c3f2a49f74f4632e7b6460d402152d92e4127a64ea48c6ff781fd33618b0e,7.867143662353628e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,2,0.8530976647262796,100,9d8b7f9f68f5c75bd4737fbfe169d23d8e15ba10ba5d2a5acd88d2e0ec68032f,d1fec72a7ca623be3577f0ae7f927ef2166d62074c92ce3acf354fe237a8bb24,9.349804278970145e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,3,0.6879880890242228,100,9703f57f49bbf203498d567f0e02e763aa5c32504aa72bfe18684b00ec8ceb63,0ae1c5ab5b3919b845f186ed1f5e212132486398d7e81f768dbfce79d27d8174,1.945726934584257e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,4,0.6659431847336933,100,ba7de1caceb9185c8a3088891cb04011233cbc282863fa0117415d0b0843187b,45f337b2ee87d822af43a9681e643c86b2c58557c752778f453b51afa45a0daa,3.661959237944854e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,5,0.5903202506196943,100,8b5aa21f523082755b04230735837462b5d12eeee3ccb02cd41b195921259a3e,0c5b42a31b58fe3af747d08a2288913e4b6e034b66a5c06edc735ed8feea76bc,1.0625540462684518e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,6,0.5897584238444463,100,639fd07157abc0ab0be6ce08ee24f2f1d4c29ab9a45a872602f7fac8b5ca2bf6,292bae06c204f7a22f4cc0dc287f1abc0237ab1acd8c1f818e4f85999087ac74,2.1123573744825423e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,7,0.5545845295856612,100,717d619f04e94ffc78a8e94df6d8388be07aca9640f101398a9c6ebf3e893de6,8ed36797ea5b54ae0d8b14000dbe2d0b62f1e46feba89ed28f499a9cf259eab0,2.8411757957000126e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,8,0.5480124049377654,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,2.8851033834729955e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,9,0.5324395494433267,100,6ad9ced9361ee19d8de825dead8f0798c38d21453eb01e558bdffade08099f28,cd5608febcc1f9b3922f407c0452a53868dab85b1b5ee23ccbb341061cb334ff,1.4927062132974756e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_pre_L8,10,0.5004013689729839,100,ead62836412311b2f74ba9fc4057a5d48b10044224008d426b8908ce9468cf24,4b460a320cddebb785e78e5b2d10cdd9fd02d69b41365fc8236477113b5c2092,1.7314981525536607e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,1,0.5681558668501652,100,9d8b7f9f68f5c75bd4737fbfe169d23d8e15ba10ba5d2a5acd88d2e0ec68032f,d1fec72a7ca623be3577f0ae7f927ef2166d62074c92ce3acf354fe237a8bb24,9.349804278970145e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,2,0.5499933641636743,100,9703f57f49bbf203498d567f0e02e763aa5c32504aa72bfe18684b00ec8ceb63,0ae1c5ab5b3919b845f186ed1f5e212132486398d7e81f768dbfce79d27d8174,1.945726934584257e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,3,0.526612690231616,100,8b5aa21f523082755b04230735837462b5d12eeee3ccb02cd41b195921259a3e,0c5b42a31b58fe3af747d08a2288913e4b6e034b66a5c06edc735ed8feea76bc,1.0625540462684518e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,4,0.5030406026558697,100,6ad9ced9361ee19d8de825dead8f0798c38d21453eb01e558bdffade08099f28,cd5608febcc1f9b3922f407c0452a53868dab85b1b5ee23ccbb341061cb334ff,1.4927062132974756e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,5,0.49332306432216944,100,c78a5d0e7a3692b9f0264182e2dda35eae89f04d6b8883467f170cfe57abb211,81cc8e64634bc3fbbaf51f252f0896e5e37dd6e08014dbd61748c16af7cbc966,2.2604736665655582e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,6,0.46774846047289076,100,7ed03327aea6f69a137f5d41ca5e7cea88759f64b8f741312bf64a7828a88660,879b1d946dba2e708c08d6396efeef2097d39390d98fb34233d81f45ad49742a,2.5818628352237424e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,7,0.44287866934688935,100,73cd43ef7ce68ae2241f8c197e6a679406d6ebffdbfcd154719ab8780f584928,6b2b337166bb50a2b13f1c8d8ffdc500d02463364efad2bec1999bf41fc6e882,3.231151638058913e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,8,0.4285615095556387,100,35c9f081a5a4eed42b01f12fcf0242de923ddc78a18d6e650438c46e563fc358,dc2c3f2a49f74f4632e7b6460d402152d92e4127a64ea48c6ff781fd33618b0e,7.867143662353628e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,9,0.412723601851395,100,bb3c1a7067944803d9ecfe90f7d638781a08a7afe2e7aec030d528ac4bb69a48,1c73f75f893cba346ade208c7a9bc6d64493e3c1b15aee8f7efe06ea2fb06c03,1.1070274303862783e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_q_post_L8,10,0.41054620788624735,100,6b0205634dd17cde897260681026947e23997d4fc0ef76c173c778c0942ffc04,8ac217403cf1be7d4c440bb677e3e9ef06d7290fc3056e155ffe4206d9452f03,1.0877435506779684e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,1,0.1991684612023934,100,8b5aa21f523082755b04230735837462b5d12eeee3ccb02cd41b195921259a3e,0c5b42a31b58fe3af747d08a2288913e4b6e034b66a5c06edc735ed8feea76bc,1.0625540462684518e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,2,0.09875295874856817,100,ead62836412311b2f74ba9fc4057a5d48b10044224008d426b8908ce9468cf24,4b460a320cddebb785e78e5b2d10cdd9fd02d69b41365fc8236477113b5c2092,1.7314981525536607e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,3,0.09830652347716272,100,9703f57f49bbf203498d567f0e02e763aa5c32504aa72bfe18684b00ec8ceb63,0ae1c5ab5b3919b845f186ed1f5e212132486398d7e81f768dbfce79d27d8174,1.945726934584257e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,4,0.09439380301710096,100,f71f328169ece58217d77eac0cfba2e266de999338b72301d89c855f887db778,4ac7af256a2c438cb70110e0bddde6658353add4757676886762e27fba344a7c,8.908321516645096e-18,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,5,0.08503444832722334,100,0c476f48be60b5e0da3d67e8382934353cdaa872fb960cb069a50c10c749c9f2,e783503836c455fbb832f3034558cda02451e9efa77f04d84bd5c8b1f6e595ab,9.44493220899739e-18,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,6,0.0781925108130011,100,c148005ef63432dd44defc8d0d41501c374b8653c8079ef0244622cab214fded,99e0a15e9094f37a6c2b7f238e95e10c3c17aa79e1e2768feafd8a076b50395e,9.647605764079828e-18,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,7,0.0719760047585461,100,92b5d8fb0eb032c6bcfab40a91282b71edf9665f7ac35cefba7846e0defb5784,6708dc3a4e35feea45346c82eb5e921cfe3704231ccc27fc1dc396a95af40f73,8.122440199379309e-18,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,8,0.06789258306274952,100,7ed03327aea6f69a137f5d41ca5e7cea88759f64b8f741312bf64a7828a88660,879b1d946dba2e708c08d6396efeef2097d39390d98fb34233d81f45ad49742a,2.5818628352237424e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,9,0.059448748750405137,100,a32f4c4dddaf4fec8543b3937d0780adb98c9893bba550b28317791811d8f35f,7068e114e954659602a64013b633c608cb1b5f36714c37ee3c29334d39fc5b7f,2.1639694491988616e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_parallel,10,0.04719242978961714,100,731367176051461cabd9ae81b1a6fe731f39fe4e19be63ca8b3476afe9b8ac8b,cabb74cb493ff7da2a2e28e0b015bd2d3e7a01aab06cb9a82d3a7530cce4c960,8.389879317142365e-18,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,1,0.9891567124137124,100,35c9f081a5a4eed42b01f12fcf0242de923ddc78a18d6e650438c46e563fc358,dc2c3f2a49f74f4632e7b6460d402152d92e4127a64ea48c6ff781fd33618b0e,7.867143662353628e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,2,0.8449786380530163,100,9d8b7f9f68f5c75bd4737fbfe169d23d8e15ba10ba5d2a5acd88d2e0ec68032f,d1fec72a7ca623be3577f0ae7f927ef2166d62074c92ce3acf354fe237a8bb24,9.349804278970145e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,3,0.6594475619199918,100,ba7de1caceb9185c8a3088891cb04011233cbc282863fa0117415d0b0843187b,45f337b2ee87d822af43a9681e643c86b2c58557c752778f453b51afa45a0daa,3.661959237944854e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,4,0.6199522793652518,100,9703f57f49bbf203498d567f0e02e763aa5c32504aa72bfe18684b00ec8ceb63,0ae1c5ab5b3919b845f186ed1f5e212132486398d7e81f768dbfce79d27d8174,1.945726934584257e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,5,0.5816047912070975,100,639fd07157abc0ab0be6ce08ee24f2f1d4c29ab9a45a872602f7fac8b5ca2bf6,292bae06c204f7a22f4cc0dc287f1abc0237ab1acd8c1f818e4f85999087ac74,2.1123573744825423e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,6,0.5360615214294632,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,2.8851033834729955e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,7,0.4995917057272078,100,717d619f04e94ffc78a8e94df6d8388be07aca9640f101398a9c6ebf3e893de6,8ed36797ea5b54ae0d8b14000dbe2d0b62f1e46feba89ed28f499a9cf259eab0,2.8411757957000126e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,8,0.4927281793048002,100,6ad9ced9361ee19d8de825dead8f0798c38d21453eb01e558bdffade08099f28,cd5608febcc1f9b3922f407c0452a53868dab85b1b5ee23ccbb341061cb334ff,1.4927062132974756e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,9,0.48007057633926614,100,8d533aae3256133e5330d113f36bc0bc71a9a0924c8e482a7be9497f822481e3,4b1fc2e7bb0b1ee403e77cbfa0663fadf5d6c7a90398b8acc47772a20c29d5f0,4.6468225885954995e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_d_perp,10,0.45692181200770104,100,4531c46164ac786d180d36e1ae447ac2fbb29d428871d2aa8832f639184be234,24e10ca0d690e9194ab5ca64aa1a4cc8a1a5286b81fe7e07e5b66b7ec010772e,1.5108736604054524e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,1,9.349804278970145e-17,100,9d8b7f9f68f5c75bd4737fbfe169d23d8e15ba10ba5d2a5acd88d2e0ec68032f,d1fec72a7ca623be3577f0ae7f927ef2166d62074c92ce3acf354fe237a8bb24,9.349804278970145e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,2,7.867143662353628e-17,100,35c9f081a5a4eed42b01f12fcf0242de923ddc78a18d6e650438c46e563fc358,dc2c3f2a49f74f4632e7b6460d402152d92e4127a64ea48c6ff781fd33618b0e,7.867143662353628e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,3,5.5285817008236557e-17,100,a05c3e4737c17f6bb8e1fc98738e4fe38d6c8edbad888c046ac9851beea7d413,48be367454ec358e0a5c7e68a9cb0f03b66d7b950f39fac60f4c6d43605634b5,5.5285817008236557e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,4,5.338060685575279e-17,100,f4b33c30e31c26af20cddd954d310b4ca0992f965c55e21e17435c2fa714949b,5b566748e4e824a5dc14db63a24c7466204a58a21f1fee02da0cfe94d8d2015a,5.338060685575279e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,5,4.6468225885954995e-17,100,8d533aae3256133e5330d113f36bc0bc71a9a0924c8e482a7be9497f822481e3,4b1fc2e7bb0b1ee403e77cbfa0663fadf5d6c7a90398b8acc47772a20c29d5f0,4.6468225885954995e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,6,4.557992330877461e-17,100,f5b2ba90e4c49284586347e1c74239d0f7137ecdbf0ea0c0f1624e9918f1c3e7,01693863247c8d71a8771aa43e554b14b59a7b7ce26a712428e67832bdfd68a7,4.557992330877461e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,7,4.4744260945805206e-17,100,c5edc614bc0ee9f4b332fe750708b86cf107d7739cec257c103b48e8e9f48f23,7bfb42658559d735e213962b40bee6cac237db605831b3a0ace9e3f109d75fee,4.4744260945805206e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,8,4.1226561411746804e-17,100,de4774412994b7bce0f32671de39affe2ded40f5074882527293df2e4f9c3e75,4345029f97135241946db6f8343410d1474582d3794fb531c3e16324de252ff2,4.1226561411746804e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,9,3.7591613589992036e-17,100,52baf816d603e9e5a7f9cb4b36d82b9684455d912bf18a0360573a66aaf20042,c5649ec6b227bcc373936aa9dcc2f22237c77692952afe4c736a69c1de5b87f2,3.7591613589992036e-17,1,0
qwen2.5-7b-inst,memit,terminal_sentinel_recurrence_closure_relative_error,10,3.661959237944854e-17,100,ba7de1caceb9185c8a3088891cb04011233cbc282863fa0117415d0b0843187b,45f337b2ee87d822af43a9681e643c86b2c58557c752778f453b51afa45a0daa,3.661959237944854e-17,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,1,5706.348894544435,27,2f186fa443857e7d28756222ce2a209ccfce3d16a8cc6afab642f83c483128eb,18541b429f157979902a19f9f420a7443ed4f61d148b6a4f3622177c39273537,9.292588711172162e-14,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,2,3.887324370402798,51,269105e043e1013a03a568fc4031500011c7d1897123eb74dad920503cc0ed81,38ec460060d740cdbd28be556f2a5631e10a921f3877560abed5db3c8a6a96f0,1.4179242025756192e-18,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,3,3.7231455905079085,97,b0e451a36f075d99bc0ff212529900c01524ed0393ffbd09df9d2a4ae51cd880,04fef6a23dffc5eff639c8503f21a1ee18a1ce642ca7aec0dc80336f61a30b23,6.949765903676436e-17,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,4,3.36324993566964,51,745834c38985564596e453c8f54c78e97f620a164d5512249027c35d505f2ec1,8302e8d1cb28e44b5e8908229b9332d6f21f612f2fc390c50fb11ab41b329559,4.91290017517858e-18,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,5,2.3120452870455512,76,bae0248a6525814049f1ddf18fc17629061793c67d8faedde3b48ec09fb45cd1,024bbc52021ac64fa1e5980f0cfee8144a481f635d204cbdb7263bdc26c2b83c,1.7296377857526012e-17,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,6,1.9172943158331497,55,1bc16dd3581de46df3dfe4b671b6a9af6be3c97d8f8afe481d0122f85a095e64,4e5c1f630b205a6aaf2d857076d30e1751ae06b78a979b8f2706a26dd8a18e09,9.10180853703131e-18,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,7,1.9057552331493544,72,666ba699738bb4ec2875071818d25ee98308fab6a6de8521d9a06a42c4e1b760,aa7e458958153c66afc93719d7b49d73c76858f57c3e374090b4ec6cedd2f326,5.571582821545212e-17,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,8,1.895670149134819,66,ad35b03e54b1f0fa8c0d1c9470ee0e21d86ee15c00fd78d51891c369e1a10aec,3e43e8b92871503057fee023d5aa93eca916997b8e0166cda7fc830d7b278b6a,3.1214009571080615e-17,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,9,1.7147402116930304,57,a0f0e8bb28d48c56d6be528dda981bcb9fcf0aded5bd5cbc5c848ef8b3a328e1,88c720ca43ca6eb9062d216189a0dd1d638db6ad134031d976da1d0d3a170ba4,1.6676255368479955e-17,1,0
qwen2.5-7b-inst,alphaedit,q_pre_L8,10,1.5101024700928796,60,f7694477e91e5fb38ca75b98a21a995e679dc42766bd89f2aedc0b8075086ba3,57689d1a1964ba2b860b62edbedc1e6d11aab4095df1a44485aa463c2fefc14a,1.4208923611576592e-16,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,1,3972.4561353567133,27,2f186fa443857e7d28756222ce2a209ccfce3d16a8cc6afab642f83c483128eb,18541b429f157979902a19f9f420a7443ed4f61d148b6a4f3622177c39273537,9.292588711172162e-14,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,2,4.032016705884097,51,745834c38985564596e453c8f54c78e97f620a164d5512249027c35d505f2ec1,8302e8d1cb28e44b5e8908229b9332d6f21f612f2fc390c50fb11ab41b329559,4.91290017517858e-18,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,3,3.844679209063672,51,269105e043e1013a03a568fc4031500011c7d1897123eb74dad920503cc0ed81,38ec460060d740cdbd28be556f2a5631e10a921f3877560abed5db3c8a6a96f0,1.4179242025756192e-18,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,4,2.0696827148066377,51,f69b174127d491d91d3b91a3f1ddceee53bb4277cba25d1d898400994653b84a,6d76cd5891912afabcbfffae6396aa5008bd3abe8c69679c858d129bc053a9b7,5.6564434734167824e-18,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,5,1.4774565235141626,51,1c11ce52d39e65992eb716bfcbb8501e8949fecf4ca52c21ee050141afee19f4,6203b8afd8d51b519de05ddc2ec8687800c601f05c8a6997b714ef1ba057b406,5.3893209779729374e-18,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,6,1.4089947740668483,68,4ccafc288ff9c5ec0e99971955618c59b2528bab50b2ab3e8045f998584cf06a,239505b7122af6011316a0d16adf612a73b6a620a80ad8cadf309de1a064cb53,4.710774032280196e-17,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,7,1.2675911833201714,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,a5ca9ab113149c12f670471a02f930c0bf7783f1a732322a1ef9d0298abae4d4,9.789676263095391e-20,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,8,1.245368842754818,51,77a75f191a351d70d1e51c6a1c672f7f2fd451ba81db94580d0481230c3bfa58,367bed084b23652142abdb11b76c92ad3ed77d3b4657568076f307b8fe7833e8,5.804146088076546e-18,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,9,1.1890828552834647,96,b4bfd6152e9ac5a8eb77b5821e94279c99990c4d0b237b20bcfc332bdc19da43,2ea54113f4d124199d8b157c28928d8587cab2baf5ee6731b7ace7ecfb4e831a,1.380672358058555e-19,1,0
qwen2.5-7b-inst,alphaedit,q_post_L8,10,1.1817271764286459,51,3abc4454a0a21279c18e9e4d08840a81131b6a65ce2fbac72a7d8b4a29c58dd6,373ddefe4ccc9fc5ec0e77ec292a2d2d2e27edd605c8547776fe90266fa92e5a,1.3470306805194572e-17,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,1,442.1104876075862,27,2f186fa443857e7d28756222ce2a209ccfce3d16a8cc6afab642f83c483128eb,18541b429f157979902a19f9f420a7443ed4f61d148b6a4f3622177c39273537,9.292588711172162e-14,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,2,3.1747874100162212,51,269105e043e1013a03a568fc4031500011c7d1897123eb74dad920503cc0ed81,38ec460060d740cdbd28be556f2a5631e10a921f3877560abed5db3c8a6a96f0,1.4179242025756192e-18,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,3,1.065486145543816,3,8b62da126c320ee8c8382166f83ac01b0a61b7cdc9dad5d1cfe059844c8ecd55,a5ca9ab113149c12f670471a02f930c0bf7783f1a732322a1ef9d0298abae4d4,9.789676263095391e-20,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,4,0.9835942958439153,96,b4bfd6152e9ac5a8eb77b5821e94279c99990c4d0b237b20bcfc332bdc19da43,2ea54113f4d124199d8b157c28928d8587cab2baf5ee6731b7ace7ecfb4e831a,1.380672358058555e-19,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,5,0.9504869827010416,74,c0dc9371f82b4623c1ca3cc02be7ee9c1cff7cb93dca62f7d5aac65abfe6baba,0aad38b63eb5de42398b5d6d879c7cd337d39fc0f22ad19dfd3c71bf11dda3b9,2.541177920592976e-19,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,6,0.874707331667871,68,daf54ac30b6be3d9b0fd082112adef04ee74abe11a70963f72b8a3d961ba7d4a,147d09497fd74ec9a5bfc5202b17795f9f6f7a1b3cd42edc6caa4cc59bf19fa0,1.4263769811104503e-19,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,7,0.8260811814515516,83,c5aaa6d54910fabacb945be08c4de013f04236e5039f46340e12217a8ce1fae4,cc6646e766fd61dfddb41ae14d74f6b6c928221e9b0d86dc3cf481b20c8803ce,0.0,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,8,0.8239075389425521,63,8db526cab1b537f00fe02cadd9fe49e288b33d60d1989fa3dea756d5a019c3c3,2fc92a9271861e3c69f6a4a8ad019932cd36bbcf3ee803d6ff6a470bfe047829,1.0743730400480552e-20,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,9,0.8218001721847714,66,6087f60d20620e08557b702a2c18ef8cec9fa0a01d45bf142d05b76d28e2b4e9,368e5b328250249f4400147e06faa9920774b21fdb0e592cdc186f021ed83098,2.893930826182998e-21,1,0
qwen2.5-7b-inst,alphaedit,d_parallel,10,0.8216895928229102,49,eaaf1567e8c154cc38aaa97954d05af851ee1f8da667edf843077c63b35589ce,dd0413c236815009042edffb67603867cc97004ac903877bc1543df81a95ceb8,0.0,1,0
qwen2.5-7b-inst,alphaedit,d_perp,1,5689.180884698678,27,2f186fa443857e7d28756222ce2a209ccfce3d16a8cc6afab642f83c483128eb,18541b429f157979902a19f9f420a7443ed4f61d148b6a4f3622177c39273537,9.292588711172162e-14,1,0
qwen2.5-7b-inst,alphaedit,d_perp,2,3.7138706112689297,97,b0e451a36f075d99bc0ff212529900c01524ed0393ffbd09df9d2a4ae51cd880,04fef6a23dffc5eff639c8503f21a1ee18a1ce642ca7aec0dc80336f61a30b23,6.949765903676436e-17,1,0
qwen2.5-7b-inst,alphaedit,d_perp,3,3.356607997357638,51,745834c38985564596e453c8f54c78e97f620a164d5512249027c35d505f2ec1,8302e8d1cb28e44b5e8908229b9332d6f21f612f2fc390c50fb11ab41b329559,4.91290017517858e-18,1,0
qwen2.5-7b-inst,alphaedit,d_perp,4,2.3043492830533037,76,bae0248a6525814049f1ddf18fc17629061793c67d8faedde3b48ec09fb45cd1,024bbc52021ac64fa1e5980f0cfee8144a481f635d204cbdb7263bdc26c2b83c,1.7296377857526012e-17,1,0
