request_index,request_sha256,prompt,prompt_index,endpoint,PDZ-T1-PRC†,PDZ-T2-PRC,PDZ-T3-PRC,PDZ-T5-PRC,PDZ-T2-PRC_minus_PDZ-T1-PRC†,PDZ-T3-PRC_minus_PDZ-T2-PRC,PDZ-T5-PRC_minus_PDZ-T3-PRC,PDZ-T5-PRC_minus_PDZ-T1-PRC
7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c,rewrite,0,post_W,0.004364370368421078,0.002169637940824032,0.0013217531377449632,0.0007070187130011618,-0.002194732427597046,-0.0008478848030790687,-0.0006147344247438014,-0.003657351655419916
8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb,rewrite,0,post_W,0.0058016241528093815,0.00236160634085536,0.0011316093150526285,0.0006948678637854755,-0.0034400178119540215,-0.0012299970258027315,-0.000436741451267153,-0.005106756289023906
9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46,rewrite,0,post_W,0.03333865851163864,0.011711650528013706,0.0068144542165100574,0.0035881916992366314,-0.021627007983624935,-0.004897196311503649,-0.003226262517273426,-0.02975046681240201
10,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,rewrite,0,post_W,0.01894884556531906,0.00705939345061779,0.004174329340457916,0.0027003749273717403,-0.011889452114701271,-0.002885064110159874,-0.001473954413086176,-0.01624847063794732
11,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,rewrite,0,post_W,0.045891065150499344,0.007576303090900183,0.003735114587470889,0.0021113501861691475,-0.03831476205959916,-0.0038411885034292936,-0.0016237644013017416,-0.043779714964330196
12,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,rewrite,0,post_W,0.167921245098114,0.0411430262029171,0.022437982261180878,0.010716389864683151,-0.12677821889519691,-0.01870504394173622,-0.011721592396497726,-0.15720485523343086
13,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,rewrite,0,post_W,0.020394155755639076,0.010357674211263657,0.006930124014616013,0.0038448472041636705,-0.01003648154437542,-0.003427550196647644,-0.003085276810452342,-0.016549308551475406
14,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,rewrite,0,post_W,0.026780467480421066,0.007362731732428074,0.004440566524863243,0.0029372903518378735,-0.019417735747992992,-0.0029221652075648308,-0.0015032761730253696,-0.023843177128583193
15,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,rewrite,0,post_W,0.06314956396818161,0.016931625083088875,0.007803076878190041,0.0034938741009682417,-0.046217938885092735,-0.009128548204898834,-0.004309202777221799,-0.05965568986721337
16,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,rewrite,0,post_W,0.03682318702340126,0.010966152884066105,0.005841801408678293,0.003036176785826683,-0.025857034139335155,-0.005124351475387812,-0.00280562462285161,-0.03378701023757458
17,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,rewrite,0,post_W,0.08900728821754456,0.022960171103477478,0.012540768831968307,0.0037281073164194822,-0.06604711711406708,-0.01041940227150917,-0.008812661515548825,-0.08527918090112507
18,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,rewrite,0,post_W,0.05984140560030937,0.018969666212797165,0.011584395542740822,0.0070165423676371574,-0.04087173938751221,-0.007385270670056343,-0.004567853175103664,-0.052824863232672215
19,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,rewrite,0,post_W,0.011493775062263012,0.0036962777376174927,0.0035918739158660173,0.0013431822881102562,-0.007797497324645519,-0.00010440382175147533,-0.002248691627755761,-0.010150592774152756
20,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,rewrite,0,post_W,0.05667208880186081,0.024567557498812675,0.015115716494619846,0.007719092536717653,-0.032104531303048134,-0.009451841004192829,-0.007396623957902193,-0.048952996265143156
21,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,rewrite,0,post_W,0.09763695299625397,0.01797645539045334,0.00702317152172327,0.0020914841443300247,-0.07966049760580063,-0.010953283868730068,-0.004931687377393246,-0.09554546885192394
22,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,rewrite,0,post_W,0.07071436196565628,0.02458186447620392,0.011458302848041058,0.006819900590926409,-0.04613249748945236,-0.013123561628162861,-0.004638402257114649,-0.06389446137472987
23,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,rewrite,0,post_W,0.010083213448524475,0.005464497487992048,0.004057271871715784,0.0029661727603524923,-0.004618715960532427,-0.0014072256162762642,-0.0010910991113632917,-0.007117040688171983
24,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,rewrite,0,post_W,0.030989188700914383,0.008167439140379429,0.004901417531073093,0.0028011868707835674,-0.022821749560534954,-0.0032660216093063354,-0.002100230660289526,-0.028188001830130816
25,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,rewrite,0,post_W,0.04911874234676361,0.007329833693802357,0.004611571319401264,0.0032191856298595667,-0.041788908652961254,-0.0027182623744010925,-0.0013923856895416975,-0.045899556716904044
26,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,rewrite,0,post_W,0.1127907931804657,0.02719169855117798,0.01730569452047348,0.011702626012265682,-0.08559909462928772,-0.009886004030704498,-0.005603068508207798,-0.10108816716820002
27,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,rewrite,0,post_W,0.0576738677918911,0.027098650112748146,0.017795542255043983,0.00919346883893013,-0.030575217679142952,-0.009303107857704163,-0.008602073416113853,-0.04848039895296097
28,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,rewrite,0,post_W,0.013423541560769081,0.007457276340574026,0.005337867885828018,0.003476648824289441,-0.005966265220195055,-0.002119408454746008,-0.001861219061538577,-0.00994689273647964
29,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,rewrite,0,post_W,0.03375376760959625,0.015333038754761219,0.009074162691831589,0.0037301264237612486,-0.018420728854835033,-0.00625887606292963,-0.00534403626807034,-0.030023641185835004
30,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,rewrite,0,post_W,0.04144546389579773,0.010854015126824379,0.005623354576528072,0.0027070327196270227,-0.03059144876897335,-0.005230660550296307,-0.0029163218569010496,-0.03873843117617071
31,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,rewrite,0,post_W,0.027679406106472015,0.010492753237485886,0.006149063352495432,0.003321014577522874,-0.01718665286898613,-0.004343689884990454,-0.002828048774972558,-0.02435839152894914
32,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,rewrite,0,post_W,0.03261223062872887,0.012587386183440685,0.007854410447180271,0.004529810510575771,-0.02002484444528818,-0.004732975736260414,-0.0033245999366045,-0.028082420118153095
33,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,rewrite,0,post_W,0.011725788936018944,0.0044582500122487545,0.002785138553008437,0.0017790456768125296,-0.007267538923770189,-0.0016731114592403173,-0.0010060928761959076,-0.009946743259206414
34,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,rewrite,0,post_W,0.11237722635269165,0.02966270036995411,0.01661757566034794,0.01006562914699316,-0.08271452598273754,-0.01304512470960617,-0.006551946513354778,-0.10231159720569849
35,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,rewrite,0,post_W,0.1913386434316635,0.07432197034358978,0.042035896331071854,0.019199484959244728,-0.11701667308807373,-0.03228607401251793,-0.022836411371827126,-0.17213915847241879
36,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,rewrite,0,post_W,0.11728254705667496,0.022591952234506607,0.013359436765313148,0.0062674167566001415,-0.09469059482216835,-0.009232515469193459,-0.007092020008713007,-0.11101513030007482
37,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84,rewrite,0,post_W,0.06540946662425995,0.0069717951118946075,0.0032932115718722343,0.0023750450927764177,-0.05843767151236534,-0.003678583540022373,-0.0009181664790958166,-0.06303442153148353
38,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea,rewrite,0,post_W,0.06935715675354004,0.032621923834085464,0.020232604816555977,0.011655095033347607,-0.036735232919454575,-0.012389319017529488,-0.00857750978320837,-0.05770206172019243
39,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720,rewrite,0,post_W,0.023255230858922005,0.011883537285029888,0.008002836257219315,0.004956696182489395,-0.011371693573892117,-0.0038807010278105736,-0.0030461400747299194,-0.01829853467643261
40,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,rewrite,0,post_W,0.028171280398964882,0.007886581122875214,0.00406012125313282,0.0023104657884687185,-0.02028469927608967,-0.0038264598697423935,-0.0017496554646641016,-0.025860814610496163
41,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,rewrite,0,post_W,0.044507935643196106,0.01234744768589735,0.0053190141916275024,0.002085060114040971,-0.032160487957298756,-0.007028433494269848,-0.0032339540775865316,-0.042422875529155135
42,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79,rewrite,0,post_W,0.014007706195116043,0.005207426846027374,0.0031835371628403664,0.0021067108027637005,-0.008800279349088669,-0.002023889683187008,-0.0010768263600766659,-0.011900995392352343
43,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,rewrite,0,post_W,0.06269945949316025,0.011526771821081638,0.005792616866528988,0.0033573710825294256,-0.05117268767207861,-0.0057341549545526505,-0.0024352457839995623,-0.05934208841063082
44,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,rewrite,0,post_W,0.004325320478528738,0.002855392638593912,0.002252305392175913,0.0016457597957924008,-0.001469927839934826,-0.0006030872464179993,-0.000606545596383512,-0.002679560682736337
45,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148,rewrite,0,post_W,0.06876550614833832,0.02276209555566311,0.01383618451654911,0.007472185418009758,-0.04600341059267521,-0.008925911039113998,-0.006363999098539352,-0.06129332073032856
46,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64,rewrite,0,post_W,0.014073297381401062,0.0038030457217246294,0.0018944665789604187,0.00119138287845999,-0.010270251659676433,-0.0019085791427642107,-0.0007030837005004287,-0.012881914502941072
47,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48,rewrite,0,post_W,2.1099720001220703,0.014856887049973011,0.01016499288380146,0.007846367545425892,-2.0951151130720973,-0.004691894166171551,-0.0023186253383755684,-2.1021256325766444
48,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80,rewrite,0,post_W,0.11505456268787384,0.030492452904582024,0.015354286879301071,0.007046964485198259,-0.08456210978329182,-0.015138166025280952,-0.008307322394102812,-0.10800759820267558
49,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb,rewrite,0,post_W,0.00996861606836319,0.004878522362560034,0.003257565898820758,0.0021586944349110126,-0.005090093705803156,-0.001620956463739276,-0.0010988714639097452,-0.007809921633452177
50,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67,rewrite,0,post_W,0.008825226686894894,0.0019100533099845052,0.0012473430251702666,0.0010124086402356625,-0.0069151733769103885,-0.0006627102848142385,-0.00023493438493460417,-0.007812818046659231
51,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6,rewrite,0,post_W,0.05380192771553993,0.017498984932899475,0.010379972867667675,0.005948459263890982,-0.03630294278264046,-0.0071190120652318,-0.004431513603776693,-0.04785346845164895
52,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,rewrite,0,post_W,0.011153493076562881,0.005527094937860966,0.0037810755893588066,0.0025301130954176188,-0.005626398138701916,-0.0017460193485021591,-0.0012509624939411879,-0.008623379981145263
53,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,rewrite,0,post_W,0.04379243031144142,0.017759239301085472,0.012990019284188747,0.009308037348091602,-0.02603319101035595,-0.004769220016896725,-0.003681981936097145,-0.03448439296334982
54,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,rewrite,0,post_W,0.051525235176086426,0.020134352147579193,0.013060619123280048,0.006982804741710424,-0.03139088302850723,-0.007073733024299145,-0.006077814381569624,-0.044542430434376
55,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,rewrite,0,post_W,0.07100054621696472,0.012630117125809193,0.007579142227768898,0.0032703985925763845,-0.05837042909115553,-0.005050974898040295,-0.0043087436351925135,-0.06773014762438834
56,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,rewrite,0,post_W,0.0075590298511087894,0.0024425929877907038,0.0014886498684063554,0.0019901248160749674,-0.005116436863318086,-0.0009539431193843484,0.000501474947668612,-0.005568905035033822
57,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,rewrite,0,post_W,0.01427486352622509,0.003746278351172805,0.002357443794608116,0.0012506766943261027,-0.010528585175052285,-0.0013888345565646887,-0.0011067671002820134,-0.013024186831898987
58,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,rewrite,0,post_W,0.01665521040558815,0.005210866220295429,0.002997906878590584,0.001157329068519175,-0.01144434418529272,-0.0022129593417048454,-0.0018405778100714087,-0.015497881337068975
59,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,rewrite,0,post_W,0.03988172486424446,0.0097454022616148,0.005609722342342138,0.002530351048335433,-0.03013632260262966,-0.004135679919272661,-0.0030793712940067053,-0.03735137381590903
60,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,rewrite,0,post_W,0.014484027400612831,0.002448182087391615,0.003543647238984704,0.002434268593788147,-0.012035845313221216,0.001095465151593089,-0.001109378645196557,-0.012049758806824684
61,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,rewrite,0,post_W,0.029269389808177948,0.010521536692976952,0.007697681430727243,0.005176237318664789,-0.018747853115200996,-0.002823855262249708,-0.0025214441120624542,-0.02409315248951316
62,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,rewrite,0,post_W,0.05530605465173721,0.013500932604074478,0.00695652374997735,0.004437243565917015,-0.041805122047662735,-0.006544408854097128,-0.002519280184060335,-0.0508688110858202
63,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,rewrite,0,post_W,0.12188294529914856,0.03639509528875351,0.019152238965034485,0.009053961373865604,-0.08548785001039505,-0.017242856323719025,-0.01009827759116888,-0.11282898392528296
64,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,rewrite,0,post_W,0.06986619532108307,0.024034803733229637,0.01198295596987009,0.005188333801925182,-0.04583139158785343,-0.012051847763359547,-0.006794622167944908,-0.06467786151915789
65,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,rewrite,0,post_W,0.10023602098226547,0.03530754894018173,0.019629038870334625,0.009447509422898293,-0.06492847204208374,-0.015678510069847107,-0.010181529447436333,-0.09078851155936718
66,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,rewrite,0,post_W,0.04615917429327965,0.02064034529030323,0.01318603940308094,0.008367598988115788,-0.025518829002976418,-0.00745430588722229,-0.004818440414965153,-0.03779157530516386
67,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,rewrite,0,post_W,0.010386107489466667,0.0039046963211148977,0.0026881294324994087,0.0012426996836438775,-0.0064814111683517694,-0.001216566888615489,-0.0014454297488555312,-0.00914340780582279
68,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,rewrite,0,post_W,0.016787918284535408,0.007953166030347347,0.005090727470815182,0.0030187058728188276,-0.00883475225418806,-0.0028624385595321655,-0.002072021597996354,-0.01376921241171658
69,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,rewrite,0,post_W,0.03060876950621605,0.006286252290010452,0.0037410527002066374,0.0019361099693924189,-0.024322517216205597,-0.002545199589803815,-0.0018049427308142185,-0.02867265953682363
70,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,rewrite,0,post_W,0.07631592452526093,0.023908058181405067,0.019471338018774986,0.010527788661420345,-0.05240786634385586,-0.004436720162630081,-0.008943549357354641,-0.06578813586384058
71,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,rewrite,0,post_W,0.01547742448747158,0.004802122246474028,0.0026984727010130882,0.0016406421782448888,-0.010675302240997553,-0.0021036495454609394,-0.0010578305227681994,-0.013836782309226692
72,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,rewrite,0,post_W,0.16945578157901764,0.07219450175762177,0.04619980975985527,0.023425377905368805,-0.09726127982139587,-0.025994691997766495,-0.022774431854486465,-0.14603040367364883
73,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,rewrite,0,post_W,0.018665149807929993,0.010071765631437302,0.0072005996480584145,0.004503228235989809,-0.008593384176492691,-0.002871165983378887,-0.0026973714120686054,-0.014161921571940184
74,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,rewrite,0,post_W,0.006860629189759493,0.0015593523858115077,0.0009672730811871588,0.0006547214579768479,-0.005301276803947985,-0.0005920793046243489,-0.00031255162321031094,-0.006205907731782645
75,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,rewrite,0,post_W,0.03560347482562065,0.00814804807305336,0.004284607246518135,0.0026676803827285767,-0.02745542675256729,-0.003863440826535225,-0.0016169268637895584,-0.032935794442892075
76,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,rewrite,0,post_W,0.06563667207956314,0.02165844663977623,0.011151724494993687,0.005269922316074371,-0.04397822543978691,-0.010506722144782543,-0.005881802178919315,-0.06036674976348877
77,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,rewrite,0,post_W,0.04764050617814064,0.010230954736471176,0.0058954874984920025,0.003290478838607669,-0.037409551441669464,-0.004335467237979174,-0.0026050086598843336,-0.04435002733953297
78,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,rewrite,0,post_W,0.03459775447845459,0.020237043499946594,0.012859160080552101,0.00803713034838438,-0.014360710978507996,-0.007377883419394493,-0.004822029732167721,-0.02656062413007021
79,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,rewrite,0,post_W,0.006963271647691727,0.004988011438399553,0.0035298678558319807,0.0023712394759058952,-0.0019752602092921734,-0.0014581435825675726,-0.0011586283799260855,-0.0045920321717858315
80,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,rewrite,0,post_W,0.022247031331062317,0.004573361948132515,0.0018838769756257534,0.0007813499541953206,-0.017673669382929802,-0.0026894849725067616,-0.0011025270214304328,-0.021465681376866996
81,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,rewrite,0,post_W,0.021716656163334846,0.014813194051384926,0.011105040088295937,0.007755171041935682,-0.006903462111949921,-0.0037081539630889893,-0.0033498690463602543,-0.013961485121399164
82,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,rewrite,0,post_W,0.030971737578511238,0.009088928811252117,0.005296484101563692,0.002892598044127226,-0.02188280876725912,-0.003792444709688425,-0.0024038860574364662,-0.028079139534384012
83,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,rewrite,0,post_W,0.06094276160001755,0.01321521494537592,0.003956349100917578,0.0009806115413084626,-0.04772754665464163,-0.009258865844458342,-0.002975737559609115,-0.059962150058709085
84,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,rewrite,0,post_W,0.016613589599728584,0.005115515552461147,0.00296248821541667,0.0015653035370633006,-0.011498074047267437,-0.0021530273370444775,-0.0013971846783533692,-0.015048286062665284
85,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,rewrite,0,post_W,0.015554421581327915,0.007386043202131987,0.00485859252512455,0.0030826451256871223,-0.008168378379195929,-0.0025274506770074368,-0.0017759473994374275,-0.012471776455640793
86,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,rewrite,0,post_W,0.0007875440060161054,0.0007981451926752925,0.0004986473359167576,0.00036745471879839897,1.0601186659187078e-05,-0.0002994978567585349,-0.0001311926171183586,-0.00042008928721770644
87,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,rewrite,0,post_W,0.026765726506710052,0.006379714701324701,0.0020901754032820463,0.0012906801421195269,-0.02038601180538535,-0.004289539298042655,-0.0007994952611625195,-0.025475046364590526
88,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,rewrite,0,post_W,0.02611755020916462,0.010251014493405819,0.005503977183252573,0.00410179328173399,-0.0158665357157588,-0.004747037310153246,-0.0014021839015185833,-0.02201575692743063
89,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,rewrite,0,post_W,0.007991719990968704,0.004436056595295668,0.0029813863802701235,0.0021162275224924088,-0.0035556633956730366,-0.0014546702150255442,-0.0008651588577777147,-0.0058754924684762955
90,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,rewrite,0,post_W,0.00436223391443491,0.0036114726681262255,0.001515550771728158,0.0010377742582932115,-0.0007507612463086843,-0.0020959218963980675,-0.00047777651343494654,-0.0033244596561416984
91,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,rewrite,0,post_W,0.009102041833102703,0.005381739232689142,0.0035569514147937298,0.0020613865926861763,-0.003720302600413561,-0.0018247878178954124,-0.0014955648221075535,-0.007040655240416527
92,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,rewrite,0,post_W,2.575956106185913,0.023506654426455498,0.007956714369356632,0.007895687595009804,-2.5524494517594576,-0.015549940057098866,-6.102677434682846e-05,-2.5680604185909033
93,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,rewrite,0,post_W,0.009486242197453976,0.0029123295098543167,0.00162588432431221,0.0009689403814263642,-0.006573912687599659,-0.0012864451855421066,-0.0006569439428858459,-0.008517301816027611
94,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,rewrite,0,post_W,0.10845640301704407,0.017948823049664497,0.00917480606585741,0.0042248996905982494,-0.09050757996737957,-0.008774016983807087,-0.004949906375259161,-0.10423150332644582
95,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,rewrite,0,post_W,0.20009496808052063,0.03266773000359535,0.01909937709569931,0.008075918070971966,-0.16742723807692528,-0.013568352907896042,-0.011023459024727345,-0.19201905000954866
96,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,rewrite,0,post_W,0.0421658493578434,0.01846177503466606,0.01119062677025795,0.005624421406537294,-0.023704074323177338,-0.007271148264408112,-0.0055662053637206554,-0.036541427951306105
97,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,rewrite,0,post_W,0.012031013146042824,0.0005246216314844787,0.00046754872892051935,0.0002953569928649813,-0.011506391514558345,-5.707290256395936e-05,-0.00017219173605553806,-0.011735656153177842
98,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,rewrite,0,post_W,0.07110891491174698,0.018521808087825775,0.008847322314977646,0.004755852278321981,-0.052587106823921204,-0.00967448577284813,-0.0040914700366556644,-0.066353062633425
99,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,rewrite,0,post_W,0.10201767086982727,0.04861469566822052,0.019902529194951057,0.011442156508564949,-0.05340297520160675,-0.028712166473269463,-0.008460372686386108,-0.09057551436126232
0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,rephrase,0,post_W,0.8118143081665039,0.6075766682624817,0.8698076009750366,0.7866657972335815,-0.20423763990402222,0.26223093271255493,-0.08314180374145508,-0.025148510932922363
0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,rephrase,1,post_W,9.882452964782715,10.270654678344727,10.12870979309082,10.204744338989258,0.3882017135620117,-0.14194488525390625,0.0760345458984375,0.32229137420654297
1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,rephrase,0,post_W,0.07439733296632767,0.05203200504183769,0.03727130964398384,0.02565615065395832,-0.022365327924489975,-0.014760695397853851,-0.01161515899002552,-0.04874118231236935
1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,rephrase,1,post_W,0.07786434143781662,0.06297429651021957,0.05774104595184326,0.04926593601703644,-0.014890044927597046,-0.005233250558376312,-0.008475109934806824,-0.028598405420780182
2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,rephrase,0,post_W,0.2771158814430237,0.2013753205537796,0.1951134353876114,0.248637855052948,-0.07574056088924408,-0.006261885166168213,0.05352441966533661,-0.028478026390075684
2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,rephrase,1,post_W,3.3329148292541504,3.1556718349456787,2.816553831100464,2.914593458175659,-0.17724299430847168,-0.33911800384521484,0.09803962707519531,-0.4183213710784912
3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,rephrase,0,post_W,9.475988388061523,9.240867614746094,9.763071060180664,9.771394729614258,-0.2351207733154297,0.5222034454345703,0.00832366943359375,0.2954063415527344
3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,rephrase,1,post_W,0.6615482568740845,0.27658823132514954,0.30599260330200195,0.5203474760055542,-0.38496002554893494,0.029404371976852417,0.21435487270355225,-0.14120078086853027
4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,rephrase,0,post_W,0.05489088222384453,0.022095108404755592,0.013072032481431961,0.008039022795855999,-0.032795773819088936,-0.009023075923323631,-0.005033009685575962,-0.04685185942798853
4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,rephrase,1,post_W,0.038736846297979355,0.015491392463445663,0.008866463787853718,0.005766304675489664,-0.02324545383453369,-0.006624928675591946,-0.0031001591123640537,-0.03297054162248969
