model,candidate,case_id,request_sha256,metric,prompt_count,success_n,strict_success,strict_teacher_forced,target_new_nll_mean,target_true_nll_mean,target_new_nll_max,nll_advantage_mean
qwen2.5-7b-inst,JV-RES-N2,20750,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695,RS,1,1,1,1,0.04612468183040619,22.349082946777344,0.04612468183040619,22.302958264946938
qwen2.5-7b-inst,JV-RES-N2,11599,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242,RS,1,1,1,1,0.002913280390202999,16.635366439819336,0.002913280390202999,16.632453159429133
qwen2.5-7b-inst,JV-RES-N2,21721,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897,RS,1,1,1,1,0.023130251094698906,15.674532890319824,0.023130251094698906,15.651402639225125
qwen2.5-7b-inst,JV-RES-N2,15811,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16,RS,1,1,1,1,0.0020190346986055374,18.13547706604004,0.0020190346986055374,18.133458031341434
qwen2.5-7b-inst,JV-RES-N2,3592,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719,RS,1,1,1,1,0.01673387549817562,10.247183799743652,0.01673387549817562,10.230449924245477
qwen2.5-7b-inst,JV-RES-N2,3154,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd,RS,1,1,1,1,0.030498119071125984,12.98996353149414,0.030498119071125984,12.959465412423015
qwen2.5-7b-inst,JV-RES-N2,2728,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290,RS,1,1,1,1,0.011020678095519543,15.68885326385498,0.011020678095519543,15.677832585759461
qwen2.5-7b-inst,JV-RES-N2,8900,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34,RS,1,1,1,1,0.003973447252064943,13.285573959350586,0.003973447252064943,13.281600512098521
qwen2.5-7b-inst,JV-RES-N2,21835,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2,RS,1,1,1,1,0.031563300639390945,14.669580459594727,0.031563300639390945,14.638017158955336
qwen2.5-7b-inst,JV-RES-N2,5618,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52,RS,1,1,1,1,0.007338354364037514,10.072548866271973,0.007338354364037514,10.065210511907935
qwen2.5-7b-inst,JV-RES-N2,6154,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb,RS,1,1,1,1,0.004376714117825031,12.538619041442871,0.004376714117825031,12.534242327325046
qwen2.5-7b-inst,JV-RES-N2,9592,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d,RS,1,1,1,1,0.05062493681907654,13.132329940795898,0.05062493681907654,13.081705003976822
qwen2.5-7b-inst,JV-RES-N2,20502,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f,RS,1,1,1,1,0.0003812778159044683,21.176494598388672,0.0003812778159044683,21.176113320572767
qwen2.5-7b-inst,JV-RES-N2,14475,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c,RS,1,1,1,1,0.02104710415005684,13.42726993560791,0.02104710415005684,13.406222831457853
qwen2.5-7b-inst,JV-RES-N2,9475,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b,RS,1,1,1,1,0.021305503323674202,7.615860462188721,0.021305503323674202,7.5945549588650465
qwen2.5-7b-inst,JV-RES-N2,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,RS,1,1,1,1,0.03810345381498337,11.842931747436523,0.03810345381498337,11.80482829362154
qwen2.5-7b-inst,JV-RES-N2,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,RS,1,1,1,1,0.003480450250208378,17.200916290283203,0.003480450250208378,17.197435840032995
qwen2.5-7b-inst,JV-RES-N2,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,RS,1,1,1,1,0.0002498314715921879,11.464555740356445,0.0002498314715921879,11.464305908884853
qwen2.5-7b-inst,JV-RES-N2,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,RS,1,1,1,1,0.014816952869296074,13.837236404418945,0.014816952869296074,13.82241945154965
qwen2.5-7b-inst,JV-RES-N2,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,RS,1,1,1,1,0.04395604133605957,9.544466972351074,0.04395604133605957,9.500510931015015
qwen2.5-7b-inst,JV-RES-N2,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,RS,1,1,1,1,0.011279623955488205,17.540788650512695,0.011279623955488205,17.529509026557207
qwen2.5-7b-inst,JV-RES-N2,10173,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff,RS,1,1,1,1,0.005253201816231012,9.210118293762207,0.005253201816231012,9.204865091945976
qwen2.5-7b-inst,JV-RES-N2,19281,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0,RS,1,1,1,1,0.0015604236396029592,19.472606658935547,0.0015604236396029592,19.471046235295944
qwen2.5-7b-inst,JV-RES-N2,2138,ae121a6e521a53e036b3d7d63bb50827cbb03ac5c3e6472163da9a73daf452dc,RS,1,1,1,1,0.019772104918956757,8.115100860595703,0.019772104918956757,8.095328755676746
qwen2.5-7b-inst,JV-RES-N2,20900,e0b03343fb825e39e77b418a6b9a3d280645b2dd6b8924fe7d09a73febd95e02,RS,1,1,1,1,0.0007572882459498942,16.21544075012207,0.0007572882459498942,16.21468346187612
qwen2.5-7b-inst,JV-RES-N2,11250,c2ac190ea1b3d3454956141f6face9828e6271cc619a7f642f64937cc9f928d0,RS,1,1,1,1,0.055515944957733154,13.762578010559082,0.055515944957733154,13.707062065601349
qwen2.5-7b-inst,JV-RES-N2,16090,f6c831476cadeaa0038e6bb551ae076812efc83498a850a668a7495d61d60c7b,RS,1,1,1,1,0.001290918211452663,10.795364379882812,0.001290918211452663,10.79407346167136
qwen2.5-7b-inst,JV-RES-N2,20530,4dfc916bb178a81f3d78f01fa92e9c9b3c2688e5c216c19dcc0baea9fd224bd0,RS,1,1,1,1,0.059928759932518005,6.585155487060547,0.059928759932518005,6.525226727128029
qwen2.5-7b-inst,JV-RES-N2,5862,aec857a610dad0e126e9d08bcbb39760d34d6fb9e95c0ecb6ae6dbce7272001f,RS,1,1,1,1,0.0011875727213919163,14.935463905334473,0.0011875727213919163,14.93427633261308
qwen2.5-7b-inst,JV-RES-N2,5993,5158a282a14de70e66c35d6a663ad57357d56f592912ba7a5b73f4664fc5bc0e,RS,1,1,1,1,0.013940699398517609,11.306683540344238,0.013940699398517609,11.29274284094572
qwen2.5-7b-inst,JV-RES-N2,19775,4a9e29cde6f4e0518ff71c4b32d9b5073e05c56fa700beed4b2c2ef7f2e26c59,RS,1,1,1,1,0.018935490399599075,16.139892578125,0.018935490399599075,16.1209570877254
qwen2.5-7b-inst,JV-RES-N2,4254,22ae75f2262a3012a55809e3d0181ddca3353ca38572f94ae86f5030b9b38b36,RS,1,1,1,1,0.001960976282134652,17.35561752319336,0.001960976282134652,17.353656546911225
qwen2.5-7b-inst,JV-RES-N2,6295,64a9bc2e8ea12ddf146ef0c66adf963f28e1563f2b55709e2367abcc0801eab8,RS,1,1,1,1,0.012575378641486168,11.084657669067383,0.012575378641486168,11.072082290425897
qwen2.5-7b-inst,JV-RES-N2,9765,001152e4ff5995964cf56fefb30b1c6bc1bf5a07a116056ccd8fb2793dd36ee8,RS,1,1,1,1,0.04079826548695564,17.886852264404297,0.04079826548695564,17.84605399891734
qwen2.5-7b-inst,JV-RES-N2,5599,73e5311dd634f1c19548e49718ad04b9ab28bab0d087e03645b07b3b0b604cd1,RS,1,1,1,1,0.029840555042028427,13.027910232543945,0.029840555042028427,12.998069677501917
qwen2.5-7b-inst,JV-RES-N2,16635,1fd32bec4b5ad3151157a8a6598a79463efd8730cfef77fba0fd5c9248fdb174,RS,1,1,1,1,0.051269322633743286,13.987593650817871,0.051269322633743286,13.936324328184128
qwen2.5-7b-inst,JV-RES-N2,2603,2e1ddd44d1b0450365b794f0c04383d5b42cc3c44abac81d7a0049fef2715840,RS,1,1,1,1,0.029590023681521416,7.586620807647705,0.029590023681521416,7.557030783966184
qwen2.5-7b-inst,JV-RES-N2,9210,3566844443b27f96a87a6220b479d05b63d5c847258f06b02623050e796605d5,RS,1,1,1,1,0.0028839209116995335,16.507535934448242,0.0028839209116995335,16.504652013536543
qwen2.5-7b-inst,JV-RES-N2,11318,11a44c8198b7d361e09ada9c9ef94aeb0fad216080fafe2887ea15d8134fadcc,RS,1,1,1,1,0.01757442019879818,13.196773529052734,0.01757442019879818,13.179199108853936
qwen2.5-7b-inst,JV-RES-N2,7684,8d288e04759fd3c63f71c6d0cc3b9cc904f9cc66fb60e6a64b0212d17485d9d1,RS,1,1,1,1,0.01036900095641613,10.325983047485352,0.01036900095641613,10.315614046528935
qwen2.5-7b-inst,JV-RES-N2,1649,b67fa681f4fd7ba6855f291206715edbb86d72e2efd0cd325a7a99b5a14a3b98,RS,1,1,1,1,0.002325094770640135,20.796327590942383,0.002325094770640135,20.794002496171743
qwen2.5-7b-inst,JV-RES-N2,7677,8f26ac32cc148b8edfe6c6fade39622d110142f5de5fdc95e4b4428a2135184a,RS,1,1,1,1,0.03475642576813698,11.85208797454834,0.03475642576813698,11.817331548780203
qwen2.5-7b-inst,JV-RES-N2,2680,dfdda88adf60864dac8831f522cd84c935b571c564227ea3a099d4c3e490a06a,RS,1,1,1,1,0.024226924404501915,11.192465782165527,0.024226924404501915,11.168238857761025
qwen2.5-7b-inst,JV-RES-N2,1012,3066030234cd80ef5eb5601a6fc41e0a19302920706ef660bd4f78b821b8da26,RS,1,1,1,1,0.0012409137561917305,16.52410316467285,0.0012409137561917305,16.52286225091666
qwen2.5-7b-inst,JV-RES-N2,3838,2165f5a66544b3b37297d2dd19dc72c82155a34763f469e4673be669ccdca5a7,RS,1,1,1,1,0.0006678258068859577,19.353286743164062,0.0006678258068859577,19.352618917357177
qwen2.5-7b-inst,JV-RES-N2,4649,7d4b50473f9c03ff800c74455cfda9103112c0b54fcf9a7326981b2d60578ed3,RS,1,1,1,1,0.0008534126682206988,21.358051300048828,0.0008534126682206988,21.357197887380607
qwen2.5-7b-inst,JV-RES-N2,3158,d90850c9442327660e5b7ecdf01b497624f0949c2937f0b3ed7d56452d675f6a,RS,1,1,1,1,0.0013262771535664797,19.30962562561035,0.0013262771535664797,19.308299348456785
qwen2.5-7b-inst,JV-RES-N2,2540,51a51835035485215360f15d005a4bad842e7bfbe16d7a229add522603b42bfc,RS,1,1,1,1,0.016947096213698387,10.883569717407227,0.016947096213698387,10.866622621193528
qwen2.5-7b-inst,JV-RES-N2,1477,ee3452c6c4fee471fa14e795b7406d771b8ad05c50129775dfff425ac12e62c8,RS,1,1,1,1,0.04138484597206116,11.823078155517578,0.04138484597206116,11.781693309545517
qwen2.5-7b-inst,JV-RES-N2,19387,5a25ac69ae0e48637096f1375004a0fe089d694f5e2dd1cd3d9f8ed82eb5deb9,RS,1,1,1,1,0.032422635704278946,15.865673065185547,0.032422635704278946,15.833250429481268
qwen2.5-7b-inst,JV-RES-N2,17785,38a2663e541fe2e94905984252e70eb0f8f195fc8edd29c42f6088d73dc5cfbe,RS,1,1,1,1,0.03561486676335335,11.339526176452637,0.03561486676335335,11.303911309689283
qwen2.5-7b-inst,JV-RES-N2,17870,82588d070c5312c851ebab0f3390bc37842152bf306c87f6bba82d2d8ffff609,RS,1,1,1,1,0.013439420610666275,14.229156494140625,0.013439420610666275,14.215717073529959
qwen2.5-7b-inst,JV-RES-N2,11818,0d9227a163cd1dceaff07385dc89c034ee73a48f78259547207072a01b0e4dda,RS,1,1,1,1,0.03868994116783142,8.162604331970215,0.03868994116783142,8.123914390802383
qwen2.5-7b-inst,JV-RES-N2,12444,67426c85175fc541eddf0b238b5e15d2bfb4bb73d59703d756ea893861c366d0,RS,1,1,1,1,0.004323065280914307,18.702207565307617,0.004323065280914307,18.697884500026703
qwen2.5-7b-inst,JV-RES-N2,13177,eb338759b38d191c9820068978ca3d1a5cdc96c28d6ad79faeae87314ed9e948,RS,1,1,1,1,0.05349823087453842,13.542010307312012,0.05349823087453842,13.488512076437473
qwen2.5-7b-inst,JV-RES-N2,2366,b1a953facde29eb46395cfd0fc270e23ff870e43b7aadbd51a9ee15667ff5c8c,RS,1,1,1,1,0.012134185992181301,14.41036605834961,0.012134185992181301,14.398231872357428
qwen2.5-7b-inst,JV-RES-N2,3351,521fe611bf49ed13a21286b8815b08b286d29a6f9cccaea81a0a1958bc1d8fc5,RS,1,1,1,1,0.013591606169939041,20.540851593017578,0.013591606169939041,20.52725998684764
qwen2.5-7b-inst,JV-RES-N2,21910,a8f78b21dd34faac535b2322d504b6212b8c47e395c7817d80003c0b78e9b733,RS,1,1,1,1,0.03412700444459915,10.389046669006348,0.03412700444459915,10.354919664561749
qwen2.5-7b-inst,JV-RES-N2,12850,1e67a08c1834567f5f610aadf7efd0ab3f0cddda2e8d18b55944dffe998d76af,RS,1,1,1,1,0.023725304752588272,6.493570327758789,0.023725304752588272,6.469845023006201
qwen2.5-7b-inst,JV-RES-N2,8935,95432ce74635807e7fb64dd1f1eac31f9cc0fd8000f0e9e6444d65ba7ea02346,RS,1,1,1,1,0.10028422623872757,11.691375732421875,0.10028422623872757,11.591091506183147
qwen2.5-7b-inst,JV-RES-N2,18568,a865e04062ff67faad8dbafc59acdbfbe9fe3fbde5ac3ec7c6f05682c07f1414,RS,1,1,1,1,0.00940546952188015,15.738885879516602,0.00940546952188015,15.729480409994721
qwen2.5-7b-inst,JV-RES-N2,21775,9111fdbd440456de5844078fd258291cec4266e94fb05ee32d3f0e98d4eee41a,RS,1,1,1,1,0.003507297718897462,12.679943084716797,0.003507297718897462,12.6764357869979
qwen2.5-7b-inst,JV-RES-N2,17626,cf6c4c981c8caf2ce36f1f704bad1f5e7706012052890365d7bdc5e8b1ca46dd,RS,1,1,1,1,0.0019095772877335548,13.479683876037598,0.0019095772877335548,13.477774298749864
qwen2.5-7b-inst,JV-RES-N2,18788,68aa6384545eb925241d3ba9daa6b89ee832c645d9a5a5dc9301544e2534608a,RS,1,1,1,1,0.008694294840097427,11.253525733947754,0.008694294840097427,11.244831439107656
qwen2.5-7b-inst,JV-RES-N2,10337,149927c035f6d17454e60260dd1d902d94b9e3aad3b97803b7ae7fe9df23620d,RS,1,1,1,1,0.008804665878415108,14.825830459594727,0.008804665878415108,14.817025793716311
qwen2.5-7b-inst,JV-RES-N2,12391,1d5e98860b1dc494a252f59cbbe610492101eb00c89c08d0406d683fd9e1dcda,RS,1,1,1,1,0.025432344526052475,12.2590970993042,0.025432344526052475,12.233664754778147
qwen2.5-7b-inst,JV-RES-N2,3231,b5e7d324474bd3e2bb12800cf0d92ac3952f183f5f960779d6ff9c1e0a4c1b69,RS,1,1,1,1,0.0026385514065623283,15.280861854553223,0.0026385514065623283,15.27822330314666
qwen2.5-7b-inst,JV-RES-N2,11590,fdfe274d71afa95eabef0760b0044a589744f26534a7c48f5482a46577b28958,RS,1,1,1,1,0.004614538047462702,12.390426635742188,0.004614538047462702,12.385812097694725
qwen2.5-7b-inst,JV-RES-N2,5190,e018528ac38bdcdccd779312450228d07682ee50609f5c1fba748f5ef388df7c,RS,1,1,1,1,0.026156453415751457,4.917218208312988,0.026156453415751457,4.891061754897237
qwen2.5-7b-inst,JV-RES-N2,17317,dbe5cdf638795125ea44b01c0e7a12c5a270b02feaa51d771f5704106aaf697b,RS,1,1,1,1,0.0005621521850116551,15.61007308959961,0.0005621521850116551,15.609510937414598
qwen2.5-7b-inst,JV-RES-N2,20240,40f6c6ab603b5280800848ddfdd93cc241dcbbf85edbe5c34daf7eb2b282987c,RS,1,1,1,1,0.01829499378800392,5.749215602874756,0.01829499378800392,5.730920609086752
qwen2.5-7b-inst,JV-RES-N2,9407,02d13cc3ba1b9857de2d9af6adb4247f2dc69a8beb4712613a94334d3e3c315e,RS,1,1,1,1,0.0535009428858757,11.117695808410645,0.0535009428858757,11.064194865524769
qwen2.5-7b-inst,JV-RES-N2,8215,0403b26a9d7bbdcd333cf775d9f92c79dff5cc10a8e74c8215b6c27d41bc1c2f,PS,2,2,1,0,5.043255567550659,12.756390571594238,7.664372444152832,7.713135004043579
qwen2.5-7b-inst,JV-RES-N2,21618,6604774017b5c6eb380457103d52f5e7efd563005bb69f3aef4c02cbc7e446b6,PS,2,2,1,0,2.6060891300439835,7.514227867126465,4.887814521789551,4.908138737082481
qwen2.5-7b-inst,JV-RES-N2,18193,c25fccd16947f9896b9362f2fc3645c30a991b4c1298446ca35f3c15872dff7f,PS,2,2,1,0,6.16206169128418,12.869932651519775,9.032525062561035,6.707870960235596
qwen2.5-7b-inst,JV-RES-N2,1905,e2f1cf625b2585402c593f90cc775d62c2e4a7bce663c796e74f7fe26e355b29,PS,2,2,1,0,1.880832314491272,5.460658073425293,2.4904098510742188,3.579825758934021
qwen2.5-7b-inst,JV-RES-N2,18032,263e0a837d0fc67cd0549e4b89f1de6d301f3d7de450243f0b59c848dc28f77e,PS,2,1,0,0,3.6093576091807336,8.277046918869019,7.213010311126709,4.667689309688285
qwen2.5-7b-inst,JV-RES-N2,8597,57a57fb08af33302fbd083d836b2893ce0e7d03d27dc3247b5aa91d9acde086b,PS,2,2,1,0,2.696629047393799,10.750852108001709,5.01990270614624,8.05422306060791
qwen2.5-7b-inst,JV-RES-N2,5379,39224f0d5c48b9fed23284c9407179934beea5c96c1add706be581eadb20fd7b,PS,2,2,1,0,3.1529707610607147,8.776242733001709,5.354413032531738,5.623271971940994
qwen2.5-7b-inst,JV-RES-N2,371,2d11372e873f5cebb31294c2ffd99d260948fe5eaa3651aaf3a2f538bba4c006,PS,2,0,0,0,3.8215728998184204,1.2886137664318085,6.3775248527526855,-2.532959133386612
qwen2.5-7b-inst,JV-RES-N2,14488,aa99fa19546af974313677835121470b7147f178d89dca23a7d178f861781745,PS,2,2,1,0,7.446168899536133,13.286251544952393,8.167512893676758,5.84008264541626
qwen2.5-7b-inst,JV-RES-N2,12143,0a23ff52a1afe49174bc0fbcd4fcd5e93f3e3d318d37a318865205acbde5ab36,PS,2,2,1,0,2.136919531971216,8.576128959655762,4.169724464416504,6.4392094276845455
qwen2.5-7b-inst,JV-RES-N2,12706,a42445b909f63039d8593c51556c0fbf79ac00c321d802437337480b9e632139,PS,2,2,1,0,1.8546980917453766,3.409049868583679,3.012450695037842,1.5543517768383026
qwen2.5-7b-inst,JV-RES-N2,20568,d5b44ff7b92a709492e8787e2f197530401f4156e2bae02b2d21246c2edf1ec3,PS,2,2,1,0,5.709293365478516,11.645837306976318,10.295552253723145,5.936543941497803
qwen2.5-7b-inst,JV-RES-N2,13448,03488e90ee9c38df4496c340cce674d0a71d5a03cf0f657eff20ec971237eda7,PS,2,2,1,1,0.11629043216817081,14.63047981262207,0.2270471304655075,14.5141893804539
qwen2.5-7b-inst,JV-RES-N2,18674,47e3699f62610b1b73a26f17c33fcf57a86346b044a9f48bcdd0463fedf85426,PS,2,2,1,0,2.683037757873535,7.908242464065552,3.024021625518799,5.225204706192017
qwen2.5-7b-inst,JV-RES-N2,14479,f8078a7cedab211a6809d9e7808d9e680d419b96561688549aa955e965f53313,PS,2,2,1,0,4.243737116456032,9.127842426300049,8.115677833557129,4.884105309844017
qwen2.5-7b-inst,JV-RES-N2,4745,5af25d47a023c0e1d51f37eeedb94fbfd299c3a0cd288e33170d3f34a6df9109,PS,2,2,1,0,3.6558878421783447,5.044115304946899,4.400675296783447,1.3882274627685547
qwen2.5-7b-inst,JV-RES-N2,16968,00c19deb7192aa90cacfa5359f708025920094cc12b9c24b33071a400418a43c,PS,2,2,1,1,0.0260374010540545,10.636152744293213,0.04446620121598244,10.610115343239158
qwen2.5-7b-inst,JV-RES-N2,8251,d8a6df34c78ccde5b0e3d21f0f09f7ebfc4e2830202ff578433b078936d92c61,PS,2,2,1,0,2.7607552111148834,15.733882904052734,5.3784403800964355,12.973127692937851
qwen2.5-7b-inst,JV-RES-N2,17856,aff9b19707e9eeadc80bbd937db8ba00689fd3f97f30814ce9b092e89bdecc97,PS,2,2,1,0,1.537677377462387,8.624984979629517,2.957563877105713,7.0873076021671295
qwen2.5-7b-inst,JV-RES-N2,6029,5d6620e7a15d0df773ac7ce109c1adaf6f7af5f567d5c4c9359d3c60437702a9,PS,2,2,1,0,1.6253271102905273,11.703928470611572,2.1169753074645996,10.078601360321045
qwen2.5-7b-inst,JV-RES-N2,15108,28c8f4bfd308290cd45de350f0b2f3a9556b7b38442bed67b2afd51c277fade1,PS,2,2,1,0,4.875963807106018,9.144579887390137,6.51364278793335,4.268616080284119
qwen2.5-7b-inst,JV-RES-N2,2481,72df945e22ce0a9f2a1743dc993709c3cd635a202ee56289a2a71e64ea5862c5,PS,2,2,1,1,0.12248603440821171,9.125482082366943,0.21992947161197662,9.002996047958732
qwen2.5-7b-inst,JV-RES-N2,2418,cdda3067d049421eb3c225c77c307ad3183454b979e65fcfbb0c07974968058f,PS,2,2,1,1,0.1801094114780426,10.185574054718018,0.2516506612300873,10.005464643239975
qwen2.5-7b-inst,JV-RES-N2,5160,18d5201817fbd68a8a7d74f747565affd76e1d9eb7f52e6aa2e614d3bd2d494d,PS,2,2,1,0,4.315462678670883,13.649497985839844,8.517064094543457,9.33403530716896
qwen2.5-7b-inst,JV-RES-N2,20551,ad147f5cb0d8580ac6a1e5ef4a63c2dd0ac417d5d2290d6e7cf0e5b7ef070dc8,PS,2,2,1,1,0.05099415109725669,11.621359825134277,0.10104449093341827,11.57036567403702
qwen2.5-7b-inst,JV-RES-N2,11216,c3b8cbb7a6e6b2e678958cd682e28350b2d72aa988160dea942cc86aa0ccad1b,PS,2,2,1,1,0.04117385932477191,12.42530107498169,0.08112549781799316,12.384127215656918
qwen2.5-7b-inst,JV-RES-N2,9185,382bcc843d8fc7d38d7858fa801113444dc0ff69b643a8ba15a13a290b208f64,PS,2,2,1,0,1.5604369640350342,6.7545552253723145,1.7367546558380127,5.19411826133728
qwen2.5-7b-inst,JV-RES-N2,19647,f8499f294fa0fd7880dc389b86e19238744b4d185ea930b588414968287f8a98,PS,2,2,1,0,2.4360090494155884,13.227569103240967,3.371713161468506,10.791560053825378
qwen2.5-7b-inst,JV-RES-N2,20750,d507b42705b4823965c65d7d1bd6d0eefecc1f83df35ab32f98f1767e94ff695,PS,2,2,1,1,1.0872928500175476,13.320447444915771,1.5942314863204956,12.233154594898224
qwen2.5-7b-inst,JV-RES-N2,11599,a8ff0abadce780f302b02e6a1719e6e7df99f9fd4721a6f8dc8f94b84169b242,PS,2,2,1,0,0.7748174369335175,13.41454553604126,1.461753249168396,12.639728099107742
qwen2.5-7b-inst,JV-RES-N2,21721,6f3e95c347d198345649855e15894600d0ebd484432d943ed736a9397ae8d897,PS,2,2,1,1,0.0312882624566555,18.931156158447266,0.04120789095759392,18.89986789599061
qwen2.5-7b-inst,JV-RES-N2,15811,76f1e9732afd98c5089953b3cb80eff3069bce8b6e03db4ac3f15bd552a4cc16,PS,2,2,1,1,0.0854191305115819,15.178471088409424,0.14174659550189972,15.093051957897842
qwen2.5-7b-inst,JV-RES-N2,3592,6513919a4878eed21297d2e315c6d3daaecda68eceab2a7cdbbdcf2d9559a719,PS,2,2,1,0,6.696684837341309,9.544299125671387,7.387556076049805,2.847614288330078
qwen2.5-7b-inst,JV-RES-N2,3154,b14c1100dcb663be742327aaf58566fd5d95dd2ad252ff46a5ec015f6ed597bd,PS,2,2,1,0,7.1750248670578,8.454295635223389,10.918378829956055,1.2792707681655884
qwen2.5-7b-inst,JV-RES-N2,2728,df625d87714d29a475b0a9673a4ba1b9220a42d56346c7e73e9775e8ab35f290,PS,2,2,1,0,3.3399155139923096,12.492671489715576,4.678093433380127,9.152755975723267
qwen2.5-7b-inst,JV-RES-N2,8900,4accc3880965b76b6ccd52fac3f36163d33c4d2e0abcfced0c6974a59a3b2b34,PS,2,2,1,1,0.5049110800027847,9.755259037017822,0.6762745976448059,9.250347957015038
qwen2.5-7b-inst,JV-RES-N2,21835,2a4d049c43b85cef82bb2e0e00b30b054d8654e93dfc3d88568a963fda2028f2,PS,2,2,1,0,1.0769431069493294,15.427003383636475,1.9391332864761353,14.350060276687145
qwen2.5-7b-inst,JV-RES-N2,5618,8b593385e371bc7e94c75fab4434a10e0ffa9aba296344c171e77c63f9203b52,PS,2,2,1,1,0.2182090450078249,9.443946838378906,0.4198268949985504,9.225737793371081
qwen2.5-7b-inst,JV-RES-N2,6154,d4028449bdfe56e055da9afa5c7157cb8df5ee9d828ea421ece05f6a20accacb,PS,2,2,1,0,2.567424066364765,13.021827697753906,4.976369857788086,10.454403631389141
qwen2.5-7b-inst,JV-RES-N2,9592,ed3ed2a5e1ee02368ff979364213db79de8116169304fc116edc59e0acd4054d,PS,2,2,1,1,0.5671996958553791,10.372695446014404,1.0123038291931152,9.805495750159025
qwen2.5-7b-inst,JV-RES-N2,20502,0a236d10a80a4edc1304d8b4aea68ea233692a1f80f0e0a606f6dac936842f0f,PS,2,2,1,0,2.8555606305599213,9.630319118499756,5.090012550354004,6.774758487939835
qwen2.5-7b-inst,JV-RES-N2,14475,c2f7b5ea74bed01a760da1b94fb129d994588ea96d4f89c183c379803f0dc47c,PS,2,2,1,0,2.1896787583827972,10.384466171264648,3.4616284370422363,8.194787412881851
qwen2.5-7b-inst,JV-RES-N2,9475,d6f0fdd84c80975821ea90d0d2ccac48798c6fb143257a351b77a2752de5931b,PS,2,2,1,0,5.575319886207581,6.98193097114563,7.250755310058594,1.4066110849380493
qwen2.5-7b-inst,JV-RES-N2,2617,578237172a40576eea42b6b569d04cefbf63f59629ad30d9f62fd3ab2c58b179,PS,2,2,1,0,2.51953337341547,13.433626174926758,4.869325637817383,10.914092801511288
qwen2.5-7b-inst,JV-RES-N2,14787,55c8128d1c4808d58dfc072421b0c4ad8d823ea5cda52f2bba34fb66ac43e912,PS,2,2,1,0,2.276585668325424,12.508673667907715,4.142580032348633,10.23208799958229
qwen2.5-7b-inst,JV-RES-N2,12466,9d7382f7cc9557743c9556b09ba96a4fc00a0f2aafcbd41ec61c9521622c308e,PS,2,2,1,1,0.05747748352587223,4.082563281059265,0.09920983761548996,4.025085797533393
qwen2.5-7b-inst,JV-RES-N2,16072,ebe2362801b3a16ed4d087ca44db6113f984c3658916c6cd448444cb5f19e529,PS,2,2,1,1,0.5371251748874784,9.10200309753418,1.0450719594955444,8.564877922646701
qwen2.5-7b-inst,JV-RES-N2,13455,cf84ba3c6d45d80c6b1b55dadae6eca9076000c4ab30c69726e631ab0a6b98d3,PS,2,2,1,0,3.063391223549843,8.986863136291504,6.070672035217285,5.923471912741661
qwen2.5-7b-inst,JV-RES-N2,6810,7bbde3e7af855836bdf7ee82ea286755885883f57e0f15f8228d15803270c1ac,PS,2,2,1,1,0.04356544290203601,18.810283660888672,0.08352119475603104,18.766718217986636
qwen2.5-7b-inst,JV-RES-N2,10173,aa0dd394207e77de9364ceababd2c520a0bdc7974ba733a3288c3809f86a7cff,PS,2,2,1,1,0.08238738030195236,9.38059663772583,0.13441401720046997,9.298209257423878
qwen2.5-7b-inst,JV-RES-N2,19281,cae1a53a41736f1b88f95f55b0acdf8593768f99f6691aaa6f65910a3795d5e0,PS,2,2,1,1,0.7816538214683533,14.5523042678833,1.161160945892334,13.770650446414948
