arm,batch,path,panel,seconds,forwards,backwards,input_tokens,scored_tokens,teacher_reads,teacher_read_seconds
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/003.json,current,1.0740150138735771,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/003.json,generic,8.403392314910889,64,0,16448,8192,64,1.3420547200366855
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/003.json,past,0.7385291829705238,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/003.json,training,6.447003703564405,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/004.json,current,1.0756671847775578,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/004.json,generic,8.396729186177254,64,0,16448,8192,64,1.343600886873901
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/004.json,past,0.7373670795932412,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/004.json,training,6.459609920158982,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/005.json,current,1.0763801950961351,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/005.json,generic,8.402137796394527,64,0,16448,8192,64,1.347699873149395
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/005.json,past,0.7386341392993927,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/005.json,training,6.45688720792532,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/006.json,current,1.073974383994937,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/006.json,generic,8.355482810176909,64,0,16448,8192,64,1.3009685585275292
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/006.json,past,0.7373964190483093,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/006.json,training,6.452522672712803,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/007.json,current,1.0752124823629856,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/007.json,generic,8.394591473974288,64,0,16448,8192,64,1.3401136314496398
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/007.json,past,0.7397555150091648,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/007.json,training,6.461554954759777,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/008.json,current,1.0727471224963665,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/008.json,generic,8.361893041059375,64,0,16448,8192,64,1.3074866347014904
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/008.json,past,0.7369313985109329,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/008.json,training,6.443476573564112,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/009.json,current,1.0786210661754012,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/009.json,generic,8.365531426854432,64,0,16448,8192,64,1.3107635704800487
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/009.json,past,0.7372695729136467,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/009.json,training,6.454975901171565,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/010.json,current,1.0735587934032083,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/010.json,generic,8.363432076759636,64,0,16448,8192,64,1.30877342261374
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/010.json,past,0.7376404628157616,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/010.json,training,6.45669515337795,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/011.json,current,1.0730849839746952,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/011.json,generic,8.344710648059845,64,0,16448,8192,64,1.2923921616747975
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/011.json,past,0.7365064593032002,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/011.json,training,6.435593829490244,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/012.json,current,1.074522920884192,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/012.json,generic,8.374249233864248,64,0,16448,8192,64,1.3164054732769728
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/012.json,past,0.7367052687332034,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/012.json,training,6.443097867071629,100,0,10700,606,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/013.json,current,1.072901038452983,14,0,1755,201,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/013.json,generic,8.477400214411318,64,0,16448,8192,64,1.4223585538566113
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/013.json,past,0.7364974301308393,8,0,1219,131,0,0
C45678,5,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B005/episode/scores/013.json,training,6.438031185418367,100,0,10700,606,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/000.json,current,1.059373177587986,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/000.json,generic,9.997410416603088,64,0,16448,8192,64,2.9408505726605654
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/000.json,past,0.6708274036645889,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/000.json,training,6.589119611307979,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/001.json,current,1.0596114806830883,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/001.json,generic,9.189505052752793,64,0,16448,8192,64,2.1355522386729717
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/001.json,past,0.6711334148421884,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/001.json,training,6.582597234286368,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/002.json,current,1.0573624158278108,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/002.json,generic,10.547498162835836,64,0,16448,8192,64,3.4905468076467514
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/002.json,past,0.6701412983238697,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/002.json,training,6.584444445557892,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/003.json,current,1.0647862190380692,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/003.json,generic,9.155325529165566,64,0,16448,8192,64,2.0985650457441807
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/003.json,past,0.670567081309855,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/003.json,training,6.591114762239158,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/004.json,current,1.0586485425010324,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/004.json,generic,9.671259594149888,64,0,16448,8192,64,2.617677314206958
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/004.json,past,0.6721683433279395,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/004.json,training,6.592457544058561,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/005.json,current,1.059490354731679,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/005.json,generic,9.380913455970585,64,0,16448,8192,64,2.327272600494325
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/005.json,past,0.6709272209554911,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/005.json,training,6.5966128734871745,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/006.json,current,1.0581971537321806,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/006.json,generic,10.778769597411156,64,0,16448,8192,64,3.7255900306627154
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/006.json,past,0.6689477739855647,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/006.json,training,6.581094827502966,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/007.json,current,1.0576818315312266,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/007.json,generic,8.886835983023047,64,0,16448,8192,64,1.8330415775999427
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/007.json,past,0.6690386030822992,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/007.json,training,6.580383276566863,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/008.json,current,1.0566670093685389,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/008.json,generic,11.069310291670263,64,0,16448,8192,64,4.015441708266735
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/008.json,past,0.6696610106155276,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/008.json,training,6.588973180390894,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/009.json,current,1.0572968032211065,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/009.json,generic,9.956812062300742,64,0,16448,8192,64,2.904245317913592
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/009.json,past,0.6711726896464825,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/009.json,training,6.572129193693399,100,0,10915,624,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/010.json,current,1.057599451392889,14,0,1800,206,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/010.json,generic,10.75922444369644,64,0,16448,8192,64,3.6995529402047396
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/010.json,past,0.6709715547040105,8,0,1143,129,0,0
C45678,6,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B006/episode/scores/010.json,training,6.57831459119916,100,0,10915,624,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/000.json,current,1.0697981743142009,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/000.json,generic,33.31182373594493,64,0,16448,8192,64,26.234511070884764
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/000.json,past,0.6801922293379903,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/000.json,training,6.553790979087353,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/001.json,current,1.0700136115774512,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/001.json,generic,12.167058132588863,64,0,16448,8192,64,5.11508003808558
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/001.json,past,0.6702436031773686,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/001.json,training,6.543218147009611,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/002.json,current,1.0693860221654177,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/002.json,generic,16.657230361364782,64,0,16448,8192,64,9.600556751713157
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/002.json,past,0.6700845807790756,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/002.json,training,6.557638857513666,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/003.json,current,1.069779010489583,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/003.json,generic,12.855232110247016,64,0,16448,8192,64,5.798422234132886
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/003.json,past,0.670811808668077,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/003.json,training,6.556372173130512,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/004.json,current,1.071262326091528,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/004.json,generic,14.88312648423016,64,0,16448,8192,64,7.829879739321768
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/004.json,past,0.6714498456567526,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/004.json,training,6.537419822998345,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/005.json,current,1.0735947955399752,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/005.json,generic,12.826844213530421,64,0,16448,8192,64,5.771412443369627
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/005.json,past,0.6700953906401992,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/005.json,training,6.533180756494403,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/006.json,current,1.070464608259499,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/006.json,generic,12.346452185884118,64,0,16448,8192,64,5.291226337663829
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/006.json,past,0.6708005974069238,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/006.json,training,6.550516409799457,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/007.json,current,1.0690213553607464,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/007.json,generic,12.659723913297057,64,0,16448,8192,64,5.606535850092769
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/007.json,past,0.6700204899534583,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/007.json,training,6.5388638293370605,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/008.json,current,1.068805629387498,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/008.json,generic,14.105573638342321,64,0,16448,8192,64,7.054818132892251
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/008.json,past,0.6695996979251504,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/008.json,training,6.543495015241206,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/009.json,current,1.0676937410607934,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/009.json,generic,12.536676211282611,64,0,16448,8192,64,5.485043857246637
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/009.json,past,0.6774365287274122,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/009.json,training,6.543010517023504,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/010.json,current,1.0674406494945288,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/010.json,generic,13.163054310716689,64,0,16448,8192,64,6.112844507209957
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/010.json,past,0.6720344899222255,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/010.json,training,6.544283472001553,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/011.json,current,1.0657925754785538,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/011.json,generic,16.165031423792243,64,0,16448,8192,64,9.111422408372164
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/011.json,past,0.6698543699458241,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/011.json,training,6.545722533017397,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/012.json,current,1.0769948279485106,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/012.json,generic,17.056980120018125,64,0,16448,8192,64,9.976252214983106
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/012.json,past,0.671767714433372,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/012.json,training,6.543239079415798,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/013.json,current,1.0734710553660989,14,0,1828,202,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/013.json,generic,8.456487748771906,64,0,16448,8192,64,1.4028986366465688
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/013.json,past,0.6746624065563083,8,0,1155,129,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/013.json,training,6.550192067399621,100,0,10971,606,0,0
C45678,7,/data/janghj/ODE-edit/local/sequential-local-z-allocation/20260917-v2/arms/C45678/attempt-v1/output/B007/episode/scores/014.json,current,1.0690733967348933,14,0,1828,202,0,0
