arm,batch,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,atwrite_denominator,atwrite_before_num,atwrite_after_num,atwrite_retained,atwrite_lost,atwrite_gained,atwrite_both_failed,atwrite_conditional_loss_den,atwrite_conditional_loss_rate,atwrite_paired_rate_delta
BASE_ALPHAEDIT,56,RS,5396,5600,0.9635714285714285,5600,5396,0,466695dbe5cf7b72be8aefe9fa85e6d7d5f7a59cfada7feead059cc72fe472e9,5600,0.748093868427795,0.039955778047442436,0.008888470707461238,0.3485945463180542,2.475193142890933,16.03392219543457,5600,0.748093868427795,0.039955778047442436,0.008888470707461238,0.3485945463180542,2.475193142890933,16.03392219543457,4770,5600,4849,5681,5600,9.830971164715343,9.607961177825928,7.025974273681641,12.459314346313477,15.104435825347903,28.96314239501953,5600,9.830971164715343,9.607961177825928,7.025974273681641,12.459314346313477,15.104435825347903,28.96314239501953,46,5600,101,5666,5600,9.082877296287547,9.186693934723735,6.153282269835472,12.267520643596072,15.009527382906528,28.961296594003215,5600,9.082877296287547,9.186693934723735,6.153282269835472,12.267520643596072,15.009527382906528,28.961296594003215,8.98351631164552,8.98351631164552,20.139515762329104,20.139515762329104,20.13738587468863,20.13738587468863,5600,5593,5396,5394,199,2,5,5593,0.03558018952261756,-0.0351785714285715
BASE_ALPHAEDIT,57,RS,5485,5700,0.962280701754386,5700,5485,0,8f6d2d8488f6dc88602701daeb13af1cffe6d5b4198cfa783ff49ddfef127f12,5700,0.7702827142485984,0.0423746258020401,0.009308923501521349,0.37420515716075897,2.5914636850357073,15.24278450012207,5700,0.7702827142485984,0.0423746258020401,0.009308923501521349,0.37420515716075897,2.5914636850357073,15.24278450012207,4827,5700,4906,5781,5700,9.759067159917597,9.519285202026367,6.942341566085815,12.39738130569458,15.008029460906984,28.552358627319336,5700,9.759067159917597,9.519285202026367,6.942341566085815,12.39738130569458,15.008029460906984,28.552358627319336,47,5700,102,5767,5700,8.988784445669,9.110187953338027,5.981638343073428,12.147958145476878,14.898510210952374,28.551050565205514,5700,8.988784445669,9.110187953338027,5.981638343073428,12.147958145476878,14.898510210952374,28.551050565205514,9.165843563079834,9.165843563079834,20.048206996917727,20.048206996917727,20.047409309262296,20.047409309262296,5700,5693,5485,5484,209,1,6,5693,0.03671175127349376,-0.03649122807017546
BASE_ALPHAEDIT,58,RS,5563,5800,0.9591379310344827,5800,5563,0,d1b8463c43db47d781fd63473484016673c9ad0a2c45a3278baf064ec3af761b,5800,0.8201938999069268,0.04694117791950703,0.010179684264585376,0.4493076801300049,2.881016302108765,15.853873252868652,5800,0.8201938999069268,0.04694117791950703,0.010179684264585376,0.4493076801300049,2.881016302108765,15.853873252868652,4867,5800,4945,5882,5800,9.662981999882271,9.45121717453003,6.859379053115845,12.229897499084473,14.938783168792725,28.585569381713867,5800,9.662981999882271,9.45121717453003,6.859379053115845,12.229897499084473,14.938783168792725,28.585569381713867,54,5800,103,5871,5800,8.842788099975346,8.96303784509655,5.871450464241207,11.989228188060224,14.840066218480935,28.5836501668673,5800,8.842788099975346,8.96303784509655,5.871450464241207,11.989228188060224,14.840066218480935,28.5836501668673,9.16799355506897,9.16799355506897,19.89153425216676,19.89153425216676,19.880244216418372,19.880244216418372,5800,5793,5563,5562,231,1,6,5793,0.0398757120662869,-0.03965517241379313
BASE_ALPHAEDIT,59,RS,5639,5900,0.9557627118644068,5900,5639,0,4d25e399d9137d66cb141b31d6332e930f8eb126948bebea836e22d4f1784f6a,5900,0.8690384282944255,0.05344127677381039,0.011102063581347466,0.5097619891166687,3.059436511993409,16.266828536987305,5900,0.8690384282944255,0.05344127677381039,0.011102063581347466,0.5097619891166687,3.059436511993409,16.266828536987305,4898,5900,4978,5985,5900,9.537153192370246,9.370099544525146,6.726550936698914,12.066391229629517,14.792078113555908,28.794095993041992,5900,9.537153192370246,9.370099544525146,6.726550936698914,12.066391229629517,14.792078113555908,28.794095993041992,63,5900,114,5972,5900,8.66811476407582,8.829507615882903,5.688664969056845,11.843806390883401,14.639378183498051,28.791400611400604,5900,8.66811476407582,8.829507615882903,5.688664969056845,11.843806390883401,14.639378183498051,28.791400611400604,9.313946704864502,9.313946704864502,19.74222370147706,19.74222370147706,19.740580757096186,19.740580757096186,5900,5893,5639,5638,255,1,6,5893,0.04327167826234515,-0.043050847457627106
BASE_ALPHAEDIT,60,RS,5719,6000,0.9531666666666667,6000,5719,0,a12844770da92b820f1d392d8efb3487558d744903ebfd58452f14f3f1ef1e86,6000,0.8993094427116308,0.05793658830225468,0.011940020835027099,0.5962534844875336,3.217052984237673,15.994565963745117,6000,0.8993094427116308,0.05793658830225468,0.011940020835027099,0.5962534844875336,3.217052984237673,15.994565963745117,4942,6000,5023,6085,6000,9.384029015721444,9.184332847595215,6.587597966194153,11.91674542427063,14.601447200775146,27.17267608642578,6000,9.384029015721444,9.184332847595215,6.587597966194153,11.91674542427063,14.601447200775146,27.17267608642578,69,6000,122,6073,6000,8.484719573009812,8.641676204744726,5.515249187126756,11.655901040299796,14.500489493040373,27.16473581083119,6000,8.484719573009812,8.641676204744726,5.515249187126756,11.655901040299796,14.500489493040373,27.16473581083119,9.289817895889282,9.289817895889282,19.68145719528199,19.68145719528199,19.655942072256007,19.655942072256007,6000,5993,5719,5718,275,1,6,5993,0.045886868012681464,-0.04566666666666663
BASE_ALPHAEDIT,61,RS,5799,6100,0.9506557377049181,6100,5799,0,d6b0302463dcb1e892208e0a675d17c5a1e8b099b99b2221cd13c5b2b50c4402,6100,0.9451586363410868,0.06210385449230671,0.012635295977815986,0.6578053683042526,3.438037633895876,16.892351150512695,6100,0.9451586363410868,0.06210385449230671,0.012635295977815986,0.6578053683042526,3.438037633895876,16.892351150512695,4975,6100,5057,6187,6100,9.335482016296478,9.114654541015625,6.526039481163025,11.86191439628601,14.55894136428833,26.807693481445312,6100,9.335482016296478,9.114654541015625,6.526039481163025,11.86191439628601,14.55894136428833,26.807693481445312,69,6100,121,6173,6100,8.39032337995539,8.556015091016889,5.329683108255267,11.59430683235405,14.463215179857798,26.796991479583085,6100,8.39032337995539,8.556015091016889,5.329683108255267,11.59430683235405,14.463215179857798,26.796991479583085,9.409136285781862,9.409136285781862,19.666285381317145,19.666285381317145,19.592163474773987,19.592163474773987,6100,6093,5799,5798,295,1,6,6093,0.04841621532906614,-0.04819672131147534
BASE_ALPHAEDIT,62,RS,5877,6200,0.9479032258064516,6200,5877,0,a4490f4b58785dbe76b5ef1b53dc3631c9eca89d302172cb0a92f8fca42b868c,6200,0.9998015407986162,0.07100032642483711,0.01347223506309092,0.7646113634109497,3.6361172437667872,18.88172721862793,6200,0.9998015407986162,0.07100032642483711,0.01347223506309092,0.7646113634109497,3.6361172437667872,18.88172721862793,4995,6200,5080,6291,6200,9.228742640351937,9.009718894958496,6.421233654022217,11.724817514419556,14.391633415222168,26.789274215698242,6200,9.228742640351937,9.009718894958496,6.421233654022217,11.724817514419556,14.391633415222168,26.789274215698242,81,6200,132,6274,6200,8.228941099553321,8.3909831661731,5.134725473821163,11.467452401295304,14.292247452400625,26.785534706898034,6200,8.228941099553321,8.3909831661731,5.134725473821163,11.467452401295304,14.292247452400625,26.785534706898034,9.59544528007508,9.59544528007508,19.50863344192505,19.50863344192505,19.46287175476552,19.46287175476552,6200,6193,5877,5876,317,1,6,6193,0.05118682383336025,-0.05096774193548392
BASE_ALPHAEDIT,63,RS,5943,6300,0.9433333333333334,6300,5943,0,7d1660c548cb5c862cd6281fb74875c577bbce91f227ccf0984e410e86f249b3,6300,1.0750191254942472,0.08245376497507095,0.015150765888392925,0.8922781348228455,3.9345522165298488,18.858308792114258,6300,1.0750191254942472,0.08245376497507095,0.015150765888392925,0.8922781348228455,3.9345522165298488,18.858308792114258,5019,6300,5106,6395,6300,9.09773656878295,8.878674983978271,6.336893200874329,11.601458072662354,14.226570987701418,27.36699867248535,6300,9.09773656878295,8.878674983978271,6.336893200874329,11.601458072662354,14.226570987701418,27.36699867248535,84,6300,135,6377,6300,8.022717443288704,8.15761248441413,4.921032965183258,11.26045303279534,14.115081981197001,27.364384970394894,6300,8.022717443288704,8.15761248441413,4.921032965183258,11.26045303279534,14.115081981197001,27.364384970394894,9.769941911697387,9.769941911697387,19.27730453491212,19.27730453491212,19.255159145130023,19.255159145130023,6300,6293,5943,5942,351,1,6,6293,0.0557762593357699,-0.05555555555555558
BASE_ALPHAEDIT,64,RS,6010,6400,0.9390625,6400,6010,0,be182799fc28009aa6f2c26bcaaa5d252affca0c58e1d443c71415e010827fcd,6400,1.1162359576053473,0.08937016502022743,0.015232660807669163,0.9469501674175262,4.151261901855468,18.715429306030273,6400,1.1162359576053473,0.08937016502022743,0.015232660807669163,0.9469501674175262,4.151261901855468,18.715429306030273,5059,6400,5145,6497,6400,9.011920293407456,8.776148796081543,6.225292325019836,11.521135091781616,14.173754692077638,26.75358772277832,6400,9.011920293407456,8.776148796081543,6.225292325019836,11.521135091781616,14.173754692077638,26.75358772277832,92,6400,142,6477,6400,7.895684335802109,8.044180896133184,4.7544951140880585,11.203054014593363,14.060589520144276,26.748554994352162,6400,7.895684335802109,8.044180896133184,4.7544951140880585,11.203054014593363,14.060589520144276,26.748554994352162,9.81630912780764,9.81630912780764,19.286617927551273,19.286617927551273,19.28304730762262,19.28304730762262,6400,6393,6010,6009,384,1,6,6393,0.06006569685593618,-0.05984374999999997
BASE_ALPHAEDIT,65,RS,6078,6500,0.935076923076923,6500,6078,0,a4b8811c1a401a55f733ee36d0e74518602ab0a64c7a75fa22b98424b735190a,6500,1.1946365109030224,0.10450805723667145,0.016470773611217737,1.135667085647583,4.374335336685187,17.295204162597656,6500,1.1946365109030224,0.10450805723667145,0.016470773611217737,1.135667085647583,4.374335336685187,17.295204162597656,5036,6500,5125,6600,6500,8.885813014455712,8.661111831665039,6.058495998382568,11.347004890441895,14.064399909973146,27.329492568969727,6500,8.885813014455712,8.661111831665039,6.058495998382568,11.347004890441895,14.064399909973146,27.329492568969727,91,6500,138,6578,6500,7.691176503552691,7.817243363009766,4.493200302124023,11.017523315211292,13.830155193270185,27.32566862227395,6500,7.691176503552691,7.817243363009766,4.493200302124023,11.017523315211292,13.830155193270185,27.32566862227395,10.28113706588746,10.28113706588746,19.23574384689332,19.23574384689332,19.207545351609603,19.207545351609603,6500,6493,6078,6077,416,1,6,6493,0.06406899738179578,-0.06384615384615389
BASE_ALPHAEDIT,66,RS,6115,6600,0.9265151515151515,6600,6115,0,1bea7ef700362b12e4cba2b74b132886f5dac6a0f80b24310fa6986e854b04c2,6600,1.3217505315134341,0.1256375089287758,0.018081387504935265,1.4392720460891724,4.808202457427979,17.18453598022461,6600,1.3217505315134341,0.1256375089287758,0.018081387504935265,1.4392720460891724,4.808202457427979,17.18453598022461,4951,6600,5042,6703,6600,8.81990702390699,8.579456329345703,6.032716274261475,11.309637784957886,14.052866077423097,27.887971878051758,6600,8.81990702390699,8.579456329345703,6.032716274261475,11.309637784957886,14.052866077423097,27.887971878051758,104,6600,150,6679,6600,7.498156492393557,7.642946032807231,4.234204828739166,10.873296833597124,13.740370570076632,27.887596677610418,6600,7.498156492393557,7.642946032807231,4.234204828739166,10.873296833597124,13.740370570076632,27.887596677610418,10.640605497360234,10.640605497360234,19.26347003936768,19.26347003936768,19.233524242104032,19.233524242104032,6600,6593,6115,6114,479,1,6,6593,0.0726528135901714,-0.07242424242424239
BASE_ALPHAEDIT,67,RS,6165,6700,0.9201492537313433,6700,6165,0,5bd9792a2f1916337d763b48f02a7955bb221b5a3ab78b83c5fb0d7e30db5f50,6700,1.4201425579181954,0.1453147977590561,0.019198286347091198,1.661872148513794,5.101013898849491,19.316160202026367,6700,1.4201425579181954,0.1453147977590561,0.019198286347091198,1.661872148513794,5.101013898849491,19.316160202026367,4946,6700,5037,6804,6700,8.762572960553051,8.550317287445068,5.983503103256226,11.219879865646362,13.940206050872805,27.737424850463867,6700,8.762572960553051,8.550317287445068,5.983503103256226,11.219879865646362,13.940206050872805,27.737424850463867,112,6700,158,6781,6700,7.3424304026348555,7.509758856380358,4.049345123115927,10.724038880551234,13.62358255805448,27.733789265854284,6700,7.3424304026348555,7.509758856380358,4.049345123115927,10.724038880551234,13.62358255805448,27.733789265854284,11.376486492156983,11.376486492156983,18.978130798339848,18.978130798339848,18.936396880117247,18.936396880117247,6700,6693,6165,6164,529,1,6,6693,0.07903780068728522,-0.07880597014925372
BASE_ALPHAEDIT,68,RS,6255,6800,0.9198529411764705,6800,6255,0,438f20a70d3858f649bc4a95f7855783ce7f1acff22e3568fdfda0498b566749,6800,1.4713648236782886,0.15990950167179108,0.020360457245260477,1.733421802520752,5.126322984695441,18.87322998046875,6800,1.4713648236782886,0.15990950167179108,0.020360457245260477,1.733421802520752,5.126322984695441,18.87322998046875,4940,6800,5031,6904,6800,8.7163444433564,8.515371799468994,5.939764976501465,11.118487358093262,13.888442993164066,28.183961868286133,6800,8.7163444433564,8.515371799468994,5.939764976501465,11.118487358093262,13.888442993164066,28.183961868286133,104,6800,149,6884,6800,7.24497961967811,7.442543938755989,3.8961613178253174,10.593519617803395,13.52591793006286,28.181927248835564,6800,7.24497961967811,7.442543938755989,3.8961613178253174,10.593519617803395,13.52591793006286,28.181927248835564,11.444769878387463,11.444769878387463,19.007922420501718,19.007922420501718,18.955815613432797,18.955815613432797,6800,6793,6255,6254,539,1,6,6793,0.07934638598557338,-0.07911764705882363
BASE_ALPHAEDIT,69,RS,6286,6900,0.9110144927536232,6900,6286,0,d2c169a6cd1138ea80b42407b73cb2f7af0213ae85e8b50d1a2f86ce77a03d0a,6900,1.5844207832761046,0.18062445521354675,0.021231601014733315,2.0184560418128967,5.504564428329472,21.97622299194336,6900,1.5844207832761046,0.18062445521354675,0.021231601014733315,2.0184560418128967,5.504564428329472,21.97622299194336,4893,6900,4982,7004,6900,8.674247094445146,8.450876712799072,5.873303771018982,11.099758863449097,13.871940135955812,27.908170700073242,6900,8.674247094445146,8.450876712799072,5.873303771018982,11.099758863449097,13.871940135955812,27.908170700073242,120,6900,161,6987,6900,7.089826311169042,7.324712257599458,3.6616631746292114,10.510119896847755,13.488947184546852,27.905330879380926,6900,7.089826311169042,7.324712257599458,3.6616631746292114,10.510119896847755,13.488947184546852,27.905330879380926,11.909358997344974,11.909358997344974,18.95413990020752,18.95413990020752,18.862998525653385,18.862998525653385,6900,6893,6286,6285,608,1,6,6893,0.08820542579428406,-0.08797101449275357
BASE_ALPHAEDIT,70,RS,6342,7000,0.906,7000,6342,0,cc3d2d9b191d1e8248b7b5d7eda3d04e9ceb8307927a3c6c8a3660a099c05446,7000,1.6761945769105442,0.21801529824733734,0.024393503088504076,2.262909710407257,5.761355066299439,20.88912010192871,7000,1.6761945769105442,0.21801529824733734,0.024393503088504076,2.262909710407257,5.761355066299439,20.88912010192871,4882,7000,4972,7106,7000,8.531357387672578,8.300797939300537,5.772658348083496,10.929171323776245,13.583167362213135,27.64968490600586,7000,8.531357387672578,8.300797939300537,5.772658348083496,10.929171323776245,13.583167362213135,27.64968490600586,117,7000,159,7090,7000,6.8551628107620335,7.113304048776627,3.3906178176403046,10.246188205375802,13.222480807104148,27.646448728395626,7000,6.8551628107620335,7.113304048776627,3.3906178176403046,10.246188205375802,13.222480807104148,27.646448728395626,12.297498846054083,12.297498846054083,18.787545032501225,18.787545032501225,18.688385717631327,18.688385717631327,7000,6993,6342,6341,652,1,6,6993,0.09323609323609323,-0.09299999999999997
BASE_ALPHAEDIT,71,RS,6390,7100,0.9,7100,6390,0,ce76f6fb937331fb2b7d96c6172593eff7c4d814c2077e5ff7b8a91c4edca221,7100,1.7967368775403776,0.26069357991218567,0.02714122924953699,2.511507511138916,6.078024673461914,23.66908073425293,7100,1.7967368775403776,0.26069357991218567,0.02714122924953699,2.511507511138916,6.078024673461914,23.66908073425293,4835,7100,4923,7208,7100,8.432886304219949,8.168487548828125,5.725341200828552,10.814600944519043,13.522676753997803,27.11676788330078,7100,8.432886304219949,8.168487548828125,5.725341200828552,10.814600944519043,13.522676753997803,27.11676788330078,128,7100,168,7190,7100,6.63614942667957,6.834639236330986,3.0698162466287613,10.063443445542362,13.097232785448432,27.111359347589314,7100,6.63614942667957,6.834639236330986,3.0698162466287613,10.063443445542362,13.097232785448432,27.111359347589314,12.269103040695192,12.269103040695192,18.85596868515015,18.85596868515015,18.54207947473335,18.54207947473335,7100,7093,6390,6389,704,1,6,7093,0.0992527844353588,-0.09901408450704219
BASE_ALPHAEDIT,72,RS,6434,7200,0.8936111111111111,7200,6434,0,15dfe5248be964db6b30e1dde15509e37881265c1704886f558f9896ba86ceb1,7200,1.894299810739096,0.28902189433574677,0.029308547731488943,2.701540946960449,6.414701557159424,21.871763229370117,7200,1.894299810739096,0.28902189433574677,0.029308547731488943,2.701540946960449,6.414701557159424,21.871763229370117,4807,7200,4894,7311,7200,8.41571412994397,8.153632164001465,5.681351661682129,10.81530475616455,13.557767295837403,27.96660804748535,7200,8.41571412994397,8.153632164001465,5.681351661682129,10.81530475616455,13.557767295837403,27.96660804748535,129,7200,169,7292,7200,6.521414319204874,6.634081478463486,2.9808815121650696,10.008173706009984,12.993666294589639,27.964489916572347,7200,6.521414319204874,6.634081478463486,2.9808815121650696,10.008173706009984,12.993666294589639,27.964489916572347,12.873901042938241,12.873901042938241,18.953957500457776,18.953957500457776,18.470418208627475,18.470418208627475,7200,7193,6434,6433,760,1,6,7193,0.10565827888224663,-0.1054166666666666
BASE_ALPHAEDIT,73,RS,6467,7300,0.8858904109589041,7300,6467,0,7ded18fe3fb9e12b97eb4e70020b26ec03b6eb09ed62a250d2c47a185c78b37a,7300,2.0454852832519848,0.3346104770898819,0.031759003177285194,2.9587364196777344,6.778557538986208,22.52394676208496,7300,2.0454852832519848,0.3346104770898819,0.031759003177285194,2.9587364196777344,6.778557538986208,22.52394676208496,4758,7300,4849,7414,7300,8.442466845076073,8.17855978012085,5.686177730560303,10.82548999786377,13.66473608016968,28.019243240356445,7300,8.442466845076073,8.17855978012085,5.686177730560303,10.82548999786377,13.66473608016968,28.019243240356445,136,7300,175,7393,7300,6.396981561824087,6.586885213851929,2.837712287902832,9.88636247231625,13.021383776934822,28.016843815566972,7300,6.396981561824087,6.586885213851929,2.837712287902832,9.88636247231625,13.021383776934822,28.016843815566972,13.487811555862427,13.487811555862427,18.777775764465336,18.777775764465336,18.394771998002255,18.394771998002255,7300,7293,6467,6467,826,0,7,7293,0.11325928972987796,-0.11315068493150693
BASE_ALPHAEDIT,74,RS,6486,7400,0.8764864864864865,7400,6486,0,a8600f06145c4aea3de0de203a40d1e52163a853d24610836588b28692df5e02,7400,2.1070915372352306,0.36596566438674927,0.03249678201973438,3.1643086671829224,6.899093008041384,20.896198272705078,7400,2.1070915372352306,0.36596566438674927,0.03249678201973438,3.1643086671829224,6.899093008041384,20.896198272705078,4708,7400,4798,7516,7400,8.37539988562515,8.115283489227295,5.593942284584045,10.771239519119263,13.632955074310305,27.819673538208008,7400,8.37539988562515,8.115283489227295,5.593942284584045,10.771239519119263,13.632955074310305,27.819673538208008,152,7400,191,7496,7400,6.26830834838992,6.400514652952552,2.6615579910576344,9.782147385994904,13.055727641284467,27.81816155835986,7400,6.26830834838992,6.400514652952552,2.6615579910576344,9.782147385994904,13.055727641284467,27.81816155835986,13.394317846298218,13.394317846298218,18.797168426513686,18.797168426513686,18.333832589900126,18.333832589900126,7400,7393,6486,6486,907,0,7,7393,0.12268361964020019,-0.12256756756756748
BASE_ALPHAEDIT,75,RS,6544,7500,0.8725333333333334,7500,6544,0,6ce8177d730309e5c3780ce76f46cf807773f112d18f28af465d0e5f2c6a2a36,7500,2.180034926483634,0.394940048456192,0.033810616470873356,3.2875730991363525,6.992711591720583,22.72373390197754,7500,2.180034926483634,0.394940048456192,0.033810616470873356,3.2875730991363525,6.992711591720583,22.72373390197754,4704,7500,4798,7618,7500,8.355697076452524,8.098588466644287,5.5484442710876465,10.792208433151245,13.61838674545288,28.321964263916016,7500,8.355697076452524,8.098588466644287,5.5484442710876465,10.792208433151245,13.61838674545288,28.321964263916016,158,7500,193,7597,7500,6.17566214996889,6.302059542387724,2.5148240327835083,9.709600412519649,12.96045274399221,28.320361825986765,7500,6.17566214996889,6.302059542387724,2.5148240327835083,9.709600412519649,12.96045274399221,28.320361825986765,13.835239009857188,13.835239009857188,18.54855522155762,18.54855522155762,18.336349793835545,18.336349793835545,7500,7493,6544,6544,949,0,7,7493,0.1266515414386761,-0.12653333333333328
BASE_ALPHAEDIT,76,RS,6520,7600,0.8578947368421053,7600,6520,0,8d77dab35fdde18eb10f355b6800850e153756909ef3c6de514e08f91ff44ba6,7600,2.4285610943825957,0.5385909080505371,0.0406475905328989,3.795786499977112,7.572000503540044,22.133943557739258,7600,2.4285610943825957,0.5385909080505371,0.0406475905328989,3.795786499977112,7.572000503540044,22.133943557739258,4543,7600,4630,7720,7600,8.345308034898174,8.033465385437012,5.508211374282837,10.814211130142212,13.652348804473878,27.655839920043945,7600,8.345308034898174,8.033465385437012,5.508211374282837,10.814211130142212,13.652348804473878,27.655839920043945,178,7600,208,7698,7600,5.916746940515578,5.95931151509285,2.188953071832657,9.551219802349806,12.904373596981172,27.654142509913072,7600,5.916746940515578,5.95931151509285,2.188953071832657,9.551219802349806,12.904373596981172,27.654142509913072,14.666225070953368,14.666225070953368,18.591020622253428,18.591020622253428,17.938656911564177,17.938656911564177,7600,7592,6520,6520,1072,0,8,7592,0.14120126448893572,-0.14105263157894732
BASE_ALPHAEDIT,77,RS,6595,7700,0.8564935064935065,7700,6595,0,d1be4d4f2718e68863a0a9c7c9b28c76a943f746add8ad6d0d530fd31736b184,7700,2.4038493978120092,0.5297572314739227,0.040385669097304344,3.776953935623169,7.4480175495147725,22.415374755859375,7700,2.4038493978120092,0.5297572314739227,0.040385669097304344,3.776953935623169,7.4480175495147725,22.415374755859375,4650,7700,4735,7822,7700,8.31549911924287,8.000413417816162,5.481511950492859,10.788469791412354,13.615907192230225,27.93638038635254,7700,8.31549911924287,8.000413417816162,5.481511950492859,10.788469791412354,13.615907192230225,27.93638038635254,170,7700,195,7799,7700,5.911649721430861,5.970314586535096,2.259712815284729,9.46976927947253,12.772370184399188,27.93396443151869,7700,5.911649721430861,5.970314586535096,2.259712815284729,9.46976927947253,12.772370184399188,27.93396443151869,14.53844046592713,14.53844046592713,18.690320625305194,18.690320625305194,17.94639811231289,17.94639811231289,7700,7691,6595,6595,1096,0,9,7691,0.14250422571837212,-0.14233766233766232
BASE_ALPHAEDIT,78,RS,6647,7800,0.8521794871794872,7800,6647,0,33072c460deecf909b85c8da8dd89d2684571a9715952c89a30f5a067794cbae,7800,2.551139701619596,0.6578183174133301,0.0469587342813611,4.053500533103943,7.812199354171754,23.388328552246094,7800,2.551139701619596,0.6578183174133301,0.0469587342813611,4.053500533103943,7.812199354171754,23.388328552246094,4575,7800,4661,7926,7800,8.25550513565206,7.896635293960571,5.442560195922852,10.676804304122925,13.637378597259524,27.87691307067871,7800,8.25550513565206,7.896635293960571,5.442560195922852,10.676804304122925,13.637378597259524,27.87691307067871,189,7800,208,7900,7800,5.704365434032464,5.746450521051884,2.0255528390407562,9.31548006052617,12.65810518199578,27.874257636256516,7800,5.704365434032464,5.746450521051884,2.0255528390407562,9.31548006052617,12.65810518199578,27.874257636256516,15.389489889144901,15.389489889144901,18.789148159027103,18.789148159027103,17.73512158897168,17.73512158897168,7800,7791,6647,6646,1145,1,8,7791,0.14696444615582083,-0.1466666666666666
BASE_ALPHAEDIT,79,RS,6696,7900,0.8475949367088608,7900,6696,0,ef7269f615959af21ebf015374a0b1107a030c4234c72d27f5ec32d0bdf391df,7900,2.708822584797848,0.7878191471099854,0.04979392606765032,4.342190265655518,8.11166038513184,24.683467864990234,7900,2.708822584797848,0.7878191471099854,0.04979392606765032,4.342190265655518,8.11166038513184,24.683467864990234,4495,7900,4578,8027,7900,8.284054755246078,7.944522380828857,5.4103111028671265,10.779233455657959,13.613167476654054,27.733991622924805,7900,8.284054755246078,7.944522380828857,5.4103111028671265,10.779233455657959,13.613167476654054,27.733991622924805,197,7900,218,8003,7900,5.57523217044823,5.572260200977325,1.8308312892913818,9.267923686420545,12.548284721700476,27.73137328377925,7900,5.57523217044823,5.572260200977325,1.8308312892913818,9.267923686420545,12.548284721700476,27.73137328377925,15.978605270385744,15.978605270385744,19.018738327026373,19.018738327026373,17.91734074836597,17.91734074836597,7900,7891,6696,6695,1196,1,8,7891,0.1515650741350906,-0.15126582278481016
BASE_ALPHAEDIT,80,RS,6714,8000,0.83925,8000,6714,0,7be11c1aef5551e163073d49d2c15d33c287c84b4e9980266f0594c6a42b714e,8000,2.8556911218703926,0.9341172277927399,0.05512325279414654,4.605581164360046,8.50817737579346,25.665218353271484,8000,2.8556911218703926,0.9341172277927399,0.05512325279414654,4.605581164360046,8.50817737579346,25.665218353271484,4434,8000,4518,8127,8000,8.251218597314088,7.911074161529541,5.353365063667297,10.75463581085205,13.592579460144043,27.33480453491211,8000,8.251218597314088,7.911074161529541,5.353365063667297,10.75463581085205,13.592579460144043,27.33480453491211,207,8000,225,8105,8000,5.395527475443695,5.381309624761343,1.5853907465934753,9.125755567860324,12.385360489040613,27.331645833561197,8000,5.395527475443695,5.381309624761343,1.5853907465934753,9.125755567860324,12.385360489040613,27.331645833561197,15.979285869598396,15.979285869598396,19.18610164642335,19.18610164642335,17.969833249222138,17.969833249222138,8000,7991,6714,6713,1278,1,8,7991,0.15992992116130647,-0.1596249999999999
BASE_ALPHAEDIT,81,RS,6695,8100,0.8265432098765432,8100,6695,0,e9f0d108e797b4b92c7873fc01d6a434951e15ed5e7922a97dca5174f071d7a5,8100,3.146192447474672,1.1613664627075195,0.06790972873568535,5.079150199890137,9.163087368011476,33.14535140991211,8100,3.146192447474672,1.1613664627075195,0.06790972873568535,5.079150199890137,9.163087368011476,33.14535140991211,4266,8100,4351,8231,8100,8.255228062252296,7.864104509353638,5.3464438915252686,10.72668981552124,13.71635704040528,33.30355453491211,8100,8.255228062252296,7.864104509353638,5.3464438915252686,10.72668981552124,13.71635704040528,33.30355453491211,206,8100,224,8205,8100,5.109035614777624,5.025949539616704,1.3580049276351929,8.818197743967175,12.13554195016623,22.725283674895763,8100,5.109035614777624,5.025949539616704,1.3580049276351929,8.818197743967175,12.13554195016623,22.725283674895763,17.125890560150147,17.125890560150147,19.452678890228277,19.452678890228277,17.50975578024984,17.50975578024984,8100,8091,6695,6695,1396,0,9,8091,0.17253738722036832,-0.17234567901234576
