G,KKT_stationarity,V_after,V_before,V_ratio,W_sha256,alias,arm,batch,c,finite_step_dissipation_defect,full_H,g,model_error_normalized,model_error_raw_activation,node,predicted_target_contribution,qN_ref,q_layers,raw_physical_coefficients,response_residual_cosine,state_version
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.12970167236537689,0.5000000784677207,0.2594033040211818,507bce560ecddf35d5e2cd8390c13f7ec60fac8dcafc782e1c540e19d7d1c6af,qwen2.5-7b-inst,JV_NATIVE,6,"[0.0, 0.0003063926711933205, 0.00010030585226007693, 0.0025545549832501485, 0.3586617722399423]",8.481574522951896e-05,"[[13.257866925133225, 9.975796334031992, 11.700593933608651, 6.42003134860403, 2.626991930436789], [9.975796334032001, 10.494078820124406, 11.980137945684447, 6.4339393437858385, 2.5677103461489783], [11.700593933608651, 11.980137945684447, 32.703881436728125, 17.570976370650815, 6.486196998481096], [6.420031348604004, 6.4339393437858385, 17.570976370650815, 18.852948559304213, 6.728649296188416], [2.626991930436789, 2.5677103461489783, 6.486196998481096, 6.728649296188416, 7.439706018548694]]","[0.9623113841330014, 0.9418230212165911, 2.378197983572233, 2.46545941416317, 2.7228303585206213]",0.0010087869728865578,1.290839640406999,0,"[0.0, 0.0002885676712619147, 0.00023854717558540928, 0.0062981516324515175, 0.9765751618957235]",53203.02001007869,"[0.2825070394918336, 0.35251614859997965, 0.08680994499119288, 0.13086705750051592, 0.147299809416478]","[0.0, 0.0005160465329609782, 0.00034044074465846603, 0.007061550770668436, 0.9345100959943868]","[0.2642888016141378, 0.29073485911971336, 0.415861123606434, 0.5678167273878673, 0.9982576861847765]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.033573859588787044,0.12970167236537689,0.0671477086397188,507bce560ecddf35d5e2cd8390c13f7ec60fac8dcafc782e1c540e19d7d1c6af,qwen2.5-7b-inst,JV_NATIVE,6,"[0.0, 0.00011121525248347815, 7.04365211680949e-05, 0.001113619735767013, 0.1817419369044692]",8.867341282303709e-06,"[[14.230903034991346, 10.582117895092875, 12.143608835361277, 6.468215142836572, 2.5647901229536636], [10.582117895092962, 11.0883061510149, 12.383960381109784, 6.414303239462998, 2.417180265314361], [12.143608835361277, 12.383960381109784, 33.95770006492946, 17.565033742118686, 5.950007900738832], [6.468215142836539, 6.414303239462998, 17.565033742118686, 18.883169067867627, 6.3421425371040545], [2.5647901229536636, 2.417180265314361, 5.950007900738832, 6.3421425371040545, 7.542046633615424]]","[0.47513965683675347, 0.4485627113251274, 1.1047029199038974, 1.1757238887641719, 1.396631017374868]",0.00022996456724626898,0.29238471668958826,1,"[0.0, 4.988701519469756e-05, 7.781143060226712e-05, 0.0013093093263405221, 0.2538264262385679]",53203.02001007869,"[0.06984162974130803, 0.08809762208618346, 0.021542679100523432, 0.03301450635205182, 0.03727009725132033]","[0.0, 0.00037469876273228897, 0.0004798970077897997, 0.006128927937291193, 0.941401507052258]","[0.24729609818333192, 0.26448605460592434, 0.3722104672330435, 0.5312269701873772, 0.9985028078355681]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.00867855096301839,0.033573859588787044,0.017357099202092757,507bce560ecddf35d5e2cd8390c13f7ec60fac8dcafc782e1c540e19d7d1c6af,qwen2.5-7b-inst,JV_NATIVE,6,"[6.107122921089961e-06, 4.2439493251419436e-05, 3.7751492506423595e-05, 0.000508681106197912, 0.091933751980064]",1.0169123290520998e-06,"[[15.298221485951675, 11.299933815374292, 12.779941215720656, 6.667291970636741, 2.5271366151221484], [11.299933815374084, 11.831712484154433, 13.042422027124227, 6.602305229509836, 2.3437858708864856], [12.779941215720656, 13.042422027124227, 35.861933213891476, 18.133240419689432, 5.680402962881055], [6.667291970636737, 6.602305229509836, 18.133240419689432, 19.4527395194003, 6.157300828637195], [2.5271366151221484, 2.3437858708864856, 5.680402962881055, 6.157300828637195, 7.645769434959395]]","[0.23677674040066377, 0.2198992536897422, 0.5334339730377397, 0.5770153497641707, 0.7155590950335057]",5.455481098795313e-05,0.06896406101788738,2,"[1.446024658481861e-06, 9.332412892957984e-06, 2.0137928635805996e-05, 0.0002935168064112134, 0.06578403236988935]",53203.02001007869,"[0.01734910920814853, 0.02200846230890402, 0.005375750703937299, 0.008333257631752071, 0.009428583063495241]","[4.636583345896278e-05, 0.0002860719915672366, 0.0005148901288907912, 0.005572347639014684, 0.946785872761576]","[0.2336161877470304, 0.24670861710096445, 0.3437543399327828, 0.504872072531823, 0.9986637242761733]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.002241071706856856,0.00867855096301839,0.004482142710306667,507bce560ecddf35d5e2cd8390c13f7ec60fac8dcafc782e1c540e19d7d1c6af,qwen2.5-7b-inst,JV_NATIVE,6,"[1.735073303788491e-05, 6.0376834022809155e-06, 1.937818706241809e-05, 0.00024401749340786406, 0.04644937826976905]",1.271575678085668e-07,"[[16.180453608958203, 11.911654470814591, 13.329682867620308, 6.858512001526985, 2.511466872089619], [11.911654470814348, 12.474117715414085, 13.621363969770911, 6.79859850314676, 2.313674431211988], [13.329682867620308, 13.621363969770911, 37.45583695585841, 18.681246231263035, 5.551456575031142], [6.8585120015271315, 6.79859850314676, 18.681246231263035, 19.983659042754972, 6.074500613909914], [2.511466872089619, 2.313674431211988, 5.551456575031142, 6.074500613909914, 7.7517507215599935]]","[0.11894237335169305, 0.10967426763152552, 0.2634615425667947, 0.2875795976336625, 0.3663563459481056]",1.3591171213256259e-05,0.01702905733987105,3,"[2.0637373669176624e-06, 6.621785053361766e-07, 5.105407055612574e-06, 7.017445256980843e-05, 0.01701702449447393]",53203.02001007869,"[0.004323079452194756, 0.005499151555062274, 0.001346068879232794, 0.002103748944321446, 0.002384626523013252]","[0.00026388895846280656, 8.141838654121363e-05, 0.0005281770202547111, 0.005320151578619471, 0.9511953537540402]","[0.22444123350402528, 0.23570088710997555, 0.3267524634212213, 0.48829464242000664, 0.9987693644289877]",13
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.13443925291323497,0.5000000067488113,0.2688785021972494,e2587ca64f47d9c0f020d20d9899b47189a92a5e1c3f36e8e02dd1d2de3235a6,qwen2.5-7b-inst,JV_NATIVE,7,"[0.0, 0.00023043211297540944, 6.754360675949311e-05, 0.0030578483700380577, 0.38019855513177586]",3.24724080018185e-05,"[[14.034715820619718, 11.835421383160833, 9.4207417967964, 6.1791965318151645, 2.3964631781003187], [11.835421383160488, 13.878993862918843, 10.770431748737836, 6.935401495347959, 2.654334851517575], [9.4207417967964, 10.770431748737836, 20.704014402228424, 13.028887700777164, 4.812099466240076], [6.179196531815141, 6.935401495347959, 13.028887700777164, 16.11308652786872, 5.6686559301259996], [2.3964631781003187, 2.654334851517575, 4.812099466240076, 5.6686559301259996, 6.513832976119705]]","[0.9322798648733099, 1.0343303644407775, 1.873280658747419, 2.207270111673888, 2.5328403022422616]",0.0010513462181334066,1.3558509928877334,0,"[0.0, 0.00023834293139271366, 0.00012652813216459987, 0.006749497313215721, 0.9629822232920383]",94057.67896502491,"[0.2781107074760727, 0.277517236554947, 0.1274483172308235, 0.15328281367810553, 0.16364092506005123]","[0.0, 0.00043741938035784866, 0.00018919828482455027, 0.007810326948882001, 0.9398628837013013]","[0.24885392213187515, 0.2776388772587095, 0.41169497449994286, 0.5498777032713663, 0.9924062617446722]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.03981018413163481,0.13443925291323497,0.07962036718858397,e2587ca64f47d9c0f020d20d9899b47189a92a5e1c3f36e8e02dd1d2de3235a6,qwen2.5-7b-inst,JV_NATIVE,7,"[0.0, 0.0003517366696397725, 0.0002356829167918309, 0.002850542157500746, 0.24564198165584425]",-8.743257058053955e-06,"[[9.6025236118033, 8.023728836906047, 5.795281887469271, 3.8728480828265104, 1.4736884024411392], [8.023728836906212, 9.368411172496709, 6.587906441272858, 4.3298821059053, 1.619685317126926], [5.795281887469271, 6.587906441272858, 11.654972598356027, 7.469014044022246, 2.7005574750309895], [3.8728480828264455, 4.3298821059053, 7.469014044022246, 9.55718572035708, 3.2444387035684925], [1.4736884024411392, 1.619685317126926, 2.7005574750309895, 3.2444387035684925, 3.9615354741085445]]","[0.374761778385354, 0.41508826685604866, 0.6897486836499062, 0.8277818648514931, 1.0081382097094709]",0.0005373400517505112,0.7421085181513694,1,"[0.0, 0.0001460017645904917, 0.00016256198161593573, 0.0023596271029737662, 0.2476410676160095]",94057.67896502491,"[0.10807624977308941, 0.10906717228326408, 0.05940885273435166, 0.06650775943571594, 0.06922997644256446]","[0.0, 0.001065051529586039, 0.0009669466686610702, 0.011053283513129274, 0.9335885149783019]","[0.23323007732808432, 0.26153477485130816, 0.3896343246779193, 0.5163840885445282, 0.9768103614581427]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.014943347897576273,0.03981018413163481,0.02988669539175321,e2587ca64f47d9c0f020d20d9899b47189a92a5e1c3f36e8e02dd1d2de3235a6,qwen2.5-7b-inst,JV_NATIVE,7,"[0.0, 0.0007459027162738004, 0.00034812667418993026, 0.004801812433906122, 0.17131940812951954]",-2.3605036839019142e-05,"[[5.100095093827082, 4.221732850337291, 2.9336388580580275, 1.9869193821637965, 0.7206006705545845], [4.221732850337166, 4.928426665246886, 3.3179885753412135, 2.2166646903312994, 0.7905035034690742], [2.9336388580580275, 3.3179885753412135, 5.744892696883003, 3.7326204519404724, 1.2904824404458697], [1.986919382163816, 2.2166646903312994, 3.7326204519404724, 4.911310491801894, 1.5794834224040966], [0.7206006705545845, 0.7905035034690742, 1.2904824404458697, 1.5794834224040966, 2.018056501733762]]","[0.13389072659446172, 0.15097839784639186, 0.24351769094237974, 0.29761237906388993, 0.37148745946931183]",0.0008368987045478979,1.2914017985260853,2,"[0.0, 0.00011261519705229018, 8.477500385418196e-05, 0.0014290788222733686, 0.06364301168382139]",94057.67896502491,"[0.0556037941313123, 0.05655881966400849, 0.0326051682942525, 0.03484451352900582, 0.035588393296723836]","[0.0, 0.0031364041506513336, 0.0019279425039130257, 0.025723969680755798, 0.908139099919923]","[0.21011123258716774, 0.24101749709274525, 0.36006214586972374, 0.4759268481621524, 0.9267559988288728]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.008138786748812406,0.014943347897576273,0.016277573277916273,e2587ca64f47d9c0f020d20d9899b47189a92a5e1c3f36e8e02dd1d2de3235a6,qwen2.5-7b-inst,JV_NATIVE,7,"[0.0, 0.0018246556911759547, 0.00045253253459022133, 0.008171379415327213, 0.12251158817889873]",-3.32342170852205e-05,"[[2.234185320393087, 1.82502593407641, 1.3202367989027046, 0.9252130312291467, 0.3017387480822548], [1.8250259340764357, 2.148518005269058, 1.4800055960928167, 1.0256519985493018, 0.33017122114230396], [1.3202367989027046, 1.4800055960928167, 2.7159772288963806, 1.8199814470633344, 0.5712491780118445], [0.9252130312291453, 1.0256519985493018, 1.8199814470633344, 2.454152976641902, 0.7094378668346826], [0.3017387480822548, 0.33017122114230396, 0.5712491780118445, 0.7094378668346826, 0.9458831911455899]]","[0.04441493286760114, 0.05360331415997842, 0.0888312249235561, 0.11048037541056113, 0.1347908544144956]",0.001486526477926323,2.3523665227570505,3,"[0.0, 9.780759224789726e-05, 4.0199019365410885e-05, 0.000902777065427482, 0.016513441646310578]",94057.67896502491,"[0.03643743637982662, 0.03726731954040483, 0.01994638179809957, 0.02088002319884585, 0.02078156757432766]","[0.0, 0.009451850580148082, 0.003204186189251057, 0.0565496456361703, 0.8498416624187317]","[0.1718820249503446, 0.21153546599755405, 0.31179104458816104, 0.4079391386203618, 0.8016830857162737]",12
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.13327293497497894,0.5000000445654267,0.26654584619249916,193d6327f2f55b55983ad6097b0e9021413da7820d3d0527a4e2790635108593,qwen2.5-7b-inst,JV_NATIVE,8,"[0.0, 4.6761974597755995e-05, 0.00022019251395871686, 0.002466483516261525, 0.37489658951465693]",3.1114212295388355e-05,"[[15.03107597824213, 12.817684193228818, 12.728524224057416, 6.754155541872718, 2.4147985009643858], [12.817684193228805, 15.530198620370205, 14.929248629858936, 7.870268027989838, 2.733307908136068], [12.728524224057416, 14.929248629858936, 34.47061027622071, 18.075154105911565, 6.170123165750082], [6.754155541872595, 7.870268027989838, 18.075154105911565, 18.652252812713165, 6.00329592649234], [2.4147985009643858, 2.733307908136068, 6.170123165750082, 6.00329592649234, 6.73742408166941]]","[0.9206400370792621, 1.0481379069514174, 2.3660505121122033, 2.301215334040911, 2.5796204295354492]",0.0008771700016723796,1.1714714857377626,0,"[0.0, 4.9012998179807315e-05, 0.0005209866104152955, 0.005675909688780166, 0.9670909012751743]",52146.55428904557,"[0.30992052827047484, 0.2977058922891719, 0.08863334965386156, 0.14659497076058178, 0.15714525902590987]","[0.0, 8.570361213272835e-05, 0.0007396120335942265, 0.006441969759405007, 0.9457162424937542]","[0.23746237292153907, 0.2659683160224188, 0.4029948595629093, 0.5328335877860126, 0.993822548535537]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.1102230246251565e-16,0.03846381465418054,0.13327293497497894,0.07692762245173644,193d6327f2f55b55983ad6097b0e9021413da7820d3d0527a4e2790635108593,qwen2.5-7b-inst,JV_NATIVE,8,"[0.0, 0.00022732537151614468, 5.421378364772744e-05, 0.0016028918375719653, 0.21044006460568107]",3.844222467689479e-06,"[[10.383044363883004, 9.86769844940713, 9.15248512745057, 4.917845431500114, 1.78645361534828], [9.8676984494069, 13.376875624208038, 11.994411529611115, 6.409585912335085, 2.253054028761095], [9.15248512745057, 11.994411529611115, 26.045457187681315, 13.719962616900808, 4.522604787416466], [4.917845431500076, 6.409585912335085, 13.719962616900808, 14.569059307089821, 4.576267932787748], [1.78645361534828, 2.253054028761095, 4.522604787416466, 4.576267932787748, 5.497975887041832]]","[0.3781989024407617, 0.48812060650347106, 0.9778729379567366, 0.9887439074407073, 1.186131033707739]",0.00027859459479038704,0.3674846441870289,1,"[0.0, 0.00011096219821808742, 5.3014191893354116e-05, 0.0015848495386857205, 0.2496094913642599]",52146.55428904557,"[0.11915627044699463, 0.09150112317220359, 0.03036915139135049, 0.04839877738046446, 0.04955966645447849]","[0.0, 0.0007515098842046244, 0.0003110952571231636, 0.00728596401394483, 0.9452882052098719]","[0.22733794531580187, 0.25850194721695446, 0.37113375530173165, 0.5017438824191655, 0.9798176866777696]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.01396199879760052,0.03846381465418054,0.027923995106311526,193d6327f2f55b55983ad6097b0e9021413da7820d3d0527a4e2790635108593,qwen2.5-7b-inst,JV_NATIVE,8,"[0.0, 0.00033542360859291354, 0.0, 0.0017622538733019291, 0.13837393957596156]",1.3348192352581612e-06,"[[4.74870190460247, 5.24261736635903, 4.39352719496187, 2.412968326013906, 0.8855206082567755], [5.242617366358963, 8.373063341221625, 6.769518432589955, 3.7019512172827245, 1.312073357186809], [4.39352719496187, 6.769518432589955, 13.429634380070723, 7.197880957393859, 2.32935241464702], [2.4129683260139227, 3.7019512172827245, 7.197880957393859, 7.954186993553949, 2.46399841725785], [0.8855206082567755, 1.312073357186809, 2.32935241464702, 2.46399841725785, 3.208528914251425]]","[0.11717576208574959, 0.19092260279977671, 0.337204000783282, 0.35638841216672706, 0.46259647120077707]",0.00014515260759203816,0.18708113685092573,2,"[0.0, 6.40399483930526e-05, 0.0, 0.0006280468597407392, 0.06401129615398937]",52146.55428904557,"[0.07051836149677657, 0.03917642888989672, 0.015591526654686334, 0.023349446831661652, 0.021994611588244863]","[0.0, 0.0016946546363903548, 0.0, 0.011532678246196278, 0.9330311799438913]","[0.19386935182307022, 0.23788879343879762, 0.3317565068901156, 0.4556008251354056, 0.9311253754483069]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.00761694458003409,0.01396199879760052,0.01523388780225876,193d6327f2f55b55983ad6097b0e9021413da7820d3d0527a4e2790635108593,qwen2.5-7b-inst,JV_NATIVE,8,"[0.0, 0.0006939366775296843, 0.0, 0.0032341868335470578, 0.10746574087814093]",1.0706883376036466e-06,"[[1.615795387004798, 1.922964484171471, 1.486355753557909, 0.8248347258077348, 0.2994198971233431], [1.9229644841714921, 3.4486659906799653, 2.563054580351486, 1.4175431375532122, 0.4980968725681571], [1.486355753557909, 2.563054580351486, 4.795737502620356, 2.570675964951334, 0.8144160561716395], [0.8248347258077249, 1.4175431375532122, 2.570675964951334, 2.950202121831181, 0.8902608886056815], [0.2994198971233431, 0.4980968725681571, 0.8144160561716395, 0.8902608886056815, 1.2684921532136995]]","[0.02349641087230858, 0.06057549827831657, 0.09747453729993821, 0.10652115468605405, 0.15029094086422082]",0.00013154673642836256,0.16346051895854624,3,"[0.0, 4.203556001496011e-05, 0.0, 0.0003445093159798655, 0.016151127307246355]",52146.55428904557,"[0.05809864205657692, 0.025898036772792014, 0.011814286393597488, 0.016927031521219972, 0.014758920484975365]","[0.0, 0.004312076140745557, 0.0, 0.024858487647101787, 0.8845914565876718]","[0.11061640756467517, 0.1952012669584557, 0.266363482600247, 0.37112583185789194, 0.7985463239359349]",11
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.12975300546669322,0.500000028016807,0.25950599639232763,6abd819ddfdc15ecd81924ad124b2e3c60b2ef35470debbee17b584a158917b3,qwen2.5-7b-inst,JV_NATIVE,9,"[0.0, 0.00012567395675892878, 6.460026049896761e-05, 0.001996131926227926, 0.3693157559844179]",5.481061428543044e-05,"[[17.630961065344717, 14.102186528904014, 14.009966165625148, 8.275573855694898, 2.707196530448853], [14.102186528903758, 15.84831829008884, 15.192123241359816, 8.887475114550423, 2.830007072031266], [14.009966165625148, 15.192123241359816, 34.0364929066624, 19.92623978730802, 5.997986517080444], [8.27557385569482, 8.887475114550423, 19.92623978730802, 22.69584854240838, 6.399799792621218], [2.707196530448853, 2.830007072031266, 5.997986517080444, 6.399799792621218, 7.032558385996588]]","[1.0185827952067663, 1.0658924774502767, 2.259040808922631, 2.4114545840660506, 2.6476841667927182]",0.0007148159117620043,0.9673785379328323,0,"[0.0, 0.00013395492512075356, 0.00014593462473420048, 0.004813581483902927, 0.9778314796670263]",50798.90263057763,"[0.28385783335408166, 0.31468972090810765, 0.10183449542457318, 0.1423121651624051, 0.1573057851508325]","[0.0, 0.00022402888125927622, 0.00020243556370338347, 0.0052913711824089235, 0.9311625239744517]","[0.24258186515336486, 0.267745260947638, 0.3872145446755509, 0.5061810269954787, 0.9984113120592385]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.033636849225212505,0.12975300546669322,0.06727369468083677,6abd819ddfdc15ecd81924ad124b2e3c60b2ef35470debbee17b584a158917b3,qwen2.5-7b-inst,JV_NATIVE,9,"[0.0, 0.00013365459892119777, 0.0, 0.0009096448925044673, 0.18898742325042514]",6.241478249777166e-06,"[[17.496228864428875, 14.074216519880451, 13.697414344211987, 7.853393146545723, 2.364980725160254], [14.074216519880414, 15.976524372827015, 15.03534248467914, 8.58834677302192, 2.550603071975972], [13.697414344211987, 15.03534248467914, 33.92482717440871, 19.404833561483038, 5.394391189335792], [7.853393146545638, 8.58834677302192, 19.404833561483038, 22.344746658749685, 5.954004344554721], [2.364980725160254, 2.550603071975972, 5.394391189335792, 5.954004344554721, 6.98190052064601]]","[0.45563564063133816, 0.4919929495015913, 1.0386896330042419, 1.1467965603042658, 1.3441470605852992]",0.00016722001050832822,0.22593941378980376,1,"[0.0, 6.575712033769229e-05, 0.0, 0.0010431776338224667, 0.2540268894496488]",50798.90263057763,"[0.07448531067734548, 0.08159823839558358, 0.026212707267815934, 0.036754154757166965, 0.04070174165626689]","[0.0, 0.00046788973301700574, 0.0, 0.0047448082434276275, 0.9367558350143644]","[0.21383153403288968, 0.24162619510121747, 0.35006868578251477, 0.47623899515045015, 0.9985877805736749]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.008713312429244505,0.033636849225212505,0.017426623882012295,6abd819ddfdc15ecd81924ad124b2e3c60b2ef35470debbee17b584a158917b3,qwen2.5-7b-inst,JV_NATIVE,9,"[0.0, 8.994549889244051e-05, 0.0, 0.00042038432668524417, 0.09651393107427098]",7.747147493103457e-07,"[[17.64845752456519, 14.263569936517449, 13.73550222461828, 7.689301006316657, 2.164271946394308], [14.263569936517388, 16.299685274341435, 15.181946022225075, 8.509940564638217, 2.3855525403718496], [13.73550222461828, 15.181946022225075, 34.513128591474775, 19.39179689877858, 5.033868957078036], [7.68930100631673, 8.509940564638217, 19.39179689877858, 22.43519802647419, 5.675840855316864], [2.164271946394308, 2.3855525403718496, 5.033868957078036, 5.675840855316864, 6.94755871661252]]","[0.21319680988988232, 0.23529157696357728, 0.49492562593688294, 0.5580365879972925, 0.6827882004667313]",4.0690694674224027e-05,0.05496648055153227,2,"[0.0, 2.116341827517802e-05, 0.0, 0.00023458983531097282, 0.06589857331817162]",50798.90263057763,"[0.019466975617260605, 0.021126219020457086, 0.006738842410044451, 0.009479154327124335, 0.010510413967338351]","[0.0, 0.0006188259910653634, 0.0, 0.0043177920141623015, 0.9414127898368481]","[0.19566118202394167, 0.22469536760338807, 0.3248068084391298, 0.4542292205552047, 0.9987280379163016]",7
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.3877787807814457e-17,0.0022557584924599726,0.008713312429244505,0.004511516732123359,6abd819ddfdc15ecd81924ad124b2e3c60b2ef35470debbee17b584a158917b3,qwen2.5-7b-inst,JV_NATIVE,9,"[0.0, 5.439649523867381e-05, 0.0, 0.00020223761544708313, 0.04922069993647852]",1.0325213293561897e-07,"[[17.70393020063845, 14.36227215944464, 13.74263857940156, 7.566769616302001, 2.0419315007605685], [14.362272159444787, 16.493539142226776, 15.265406190180784, 8.44533172912991, 2.2846374412279875], [13.74263857940156, 15.265406190180784, 34.94696037947608, 19.39494967447719, 4.805499780956844], [7.566769616301944, 8.44533172912991, 19.39494967447719, 22.498181895206752, 5.488033582270177], [2.0419315007605685, 2.2846374412279875, 4.805499780956844, 5.488033582270177, 6.924051390876588]]","[0.1027106940968933, 0.11506204808182856, 0.241022142819012, 0.27515445306135633, 0.34696288894360683]",1.0412887845416238e-05,0.013980484440776632,3,"[0.0, 6.258972150635245e-06, 0.0, 5.5646580466775065e-05, 0.01707775624578699]",50798.90263057763,"[0.005071752774072899, 0.005464200523527016, 0.0017312381022548079, 0.002442677089054857, 0.002710724241186969]","[0.0, 0.0007358810252620321, 0.0, 0.004091936696631279, 0.9453771812835099]","[0.18491586722814748, 0.21461918001352287, 0.3088485724563183, 0.4394365665868233, 0.9988407287136313]",10
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.1349169640672636,0.4999999690097305,0.2698339448589806,b45e9f504eb9864c6256448c9118be7da3f9a376c94350be0f642a0c9ecc3073,qwen2.5-7b-inst,JV_NATIVE,10,"[0.0011805250300500822, 0.0, 0.0, 0.0023705233787557067, 0.3988250483875532]",2.5245122962092026e-05,"[[22.636736892537055, 18.62783576899968, 11.918348280912355, 7.915193095789562, 2.704883238384134], [18.6278357689993, 21.809304354824285, 13.262761147276812, 8.854164096154781, 2.94276108719444], [11.918348280912355, 13.262761147276812, 20.56135520138413, 13.498888636099462, 4.240562139052554], [7.915193095789532, 8.854164096154781, 13.498888636099462, 17.721105091137293, 5.156564387126249], [2.704883238384134, 2.94276108719444, 4.240562139052554, 5.156564387126249, 5.909290435883139]]","[1.124379625715472, 1.2021590174805983, 1.7338611518555516, 2.1081564710302225, 2.412072487665971]",0.0009562156539370735,1.2344744341636877,0,"[0.0013273582914354576, 0.0, 0.0, 0.00499743420065227, 0.9619949266076667]",207564.28624320155,"[0.22608078882381966, 0.2362921363348571, 0.17095462390879693, 0.18148050166090104, 0.1851919492716253]","[0.002482809335698008, 0.0, 0.0, 0.005564539854260923, 0.9267687368193864]","[0.2363230425348306, 0.2574192527591583, 0.3823740946567932, 0.5007920832703665, 0.9922536399291756]",0
