cell,arm,node,layer,Neff,absolute_residual,column,gain_by_request,negative_gain,pi,positive_gain,response_energy_by_request,s_median,s_min,top1,top5,g_i_native_whitened,r_i_native_whitened,conversion,V,aw,coefficients,dissipation_residual,gain,nu,policy,primary_influence_count,qN,response_sq,shat,speed_bound,speed_excess,status,velocity_mismatch
3,JV_NATIVE,2,8,9.964672616982305,"[27.073329923305195, 30.204703118590185, 14.385364385491176, 24.789285694662265, 37.0170733460876, 32.42829369966976, 27.66555070534248, 20.39156569912487, 19.827879450646652, 30.816072330835045]",4,"[0.005751888210152242, 0.007401497345855256, 0.006069185766330229, 0.007246621604118328, 0.0070648747668185345, 0.007103427130491991, 0.00728880695847837, 0.007173960374814691, 0.006086225491398416, 0.007397639907839672]",0,"[0.0887895344177254, 0.10531732773572844, 0.09204415013139833, 0.1035169442253688, 0.10265701853830908, 0.10226538732583716, 0.10476289616886372, 0.10321232588953343, 0.09253553060107007, 0.10489888496616571]",10,"[0.006306719813059722, 0.00748068882042504, 0.006537895137267964, 0.007352807596243011, 0.007291727082600224, 0.007263909521180326, 0.0074413075513299586, 0.007331170558650315, 0.006572797887509333, 0.007450966834351577]",103.53092193603516,60.578311920166016,0.10531732773572844,0.5217083789856601,"[0.06252389196183701, 0.08045539195133779, 0.06597296423122005, 0.0787718692905918, 0.07679625377016479, 0.07721532377520038, 0.07923043045207674, 0.07798203077412405, 0.06615818861151004, 0.08041346101858597]","[0.7452031319521373, 0.8839195181299059, 0.7725188492721452, 0.868809049993842, 0.8615917656658473, 0.8583048376735092, 0.8792662203872134, 0.8662524137933795, 0.7766429644325733, 0.880407562982649]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,JV_NATIVE,2,,,,,,,,,,,,,,,,,0.033146324485564135,0.31622776601683794,"[0.0, 0.0, 0.0001491928290134545, 0.0011279157533827166, 0.08695146329117984]",2.0057740190981832e-17,0.06545075876071761,"[0.0004058279647259338, 0.000612842416610563, 0.0006021702342409707, 0.0005586902424996598, 0.0005483637633334056, 0.0005409026218499498, 0.0004855087177601017, 0.00048819032718337534, 0.0005574431184696925, 0.0004269072745819246]",NNUM,0,0.007561851420924352,0.06469457361862516,"[118.1794204711914, 111.61371612548828, 60.578311920166016, 92.7578353881836, 141.48489379882812, 123.03646087646484, 103.53092193603516, 76.94387817382812, 83.50704193115234, 113.69644927978516]",0.16573162242782066,-0.1581697710068963,SHADOW_ONLY,0.00925770318806022
3,JV_NATIVE,2,,,,,,,,,,,,,,,,,0.03357354004182425,0.31622776601683794,"[0.0, 0.0, 0.0001650932790703656, 0.001071224828301276, 0.08727525903710434]",4.434386885465713e-17,0.06631006910554837,"[0.0004058279647259338, 0.000612842416610563, 0.0006021702342409707, 0.0005586902424996598, 0.0005483637633334056, 0.0005409026218499498, 0.0004855087177601017, 0.00048819032718337534, 0.0005574431184696925, 0.0004269072745819246]",NRMS,0,0.007618145618417227,0.06554825454370661,"[105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778]",0.16786770020912126,-0.16024955459070403,SHADOW_ONLY,0.00867158672091462
3,JV_NATIVE,3,4,8.310600290422492,"[12.954171069997434, 15.658492746848596, 6.985058724137552, 12.754136461543423, 18.874996000647815, 16.574291231838348, 14.242801591514858, 10.463149966425508, 9.623180459008658, 15.968903743701667]",0,"[0.0006249725500390799, -7.648276687249867e-05, 0.0008985277434169265, 0.0009017498170831858, 0.0005167064754694232, 0.0002733359198600878, 0.00034104907253461846, 0.0006630831140673964, 0.00039618440287236606, 0.0004674094712179989]",1,"[0.10081410742523059, 0.1894860150020292, 0.06524974476986244, 0.10905403493049816, 0.10729879420783871, 0.04648739477741954, 0.07277501088294194, 0.09851000416575101, 0.04467818166767134, 0.1656467121707572]",9,"[0.0026387337879174052, 0.004959654584994558, 0.001707863220481508, 0.002854407721590481, 0.002808465609726374, 0.0012167727557614836, 0.0019048314272414593, 0.0025784256100550105, 0.0011694179570714651, 0.004335678680551553]",103.53092193603516,60.578311920166016,0.1894860150020292,0.6722996637363539,"[0.009850079522771662, -0.0012054310797627989, 0.01416153353538466, 0.014212316056695233, 0.008143717468849836, 0.0043079980822892956, 0.005375212856026156, 0.010450733241583993, 0.006244190842830759, 0.007366756285385733]","[0.6554705231308134, 1.2319952093160058, 0.42423908152114426, 0.709044667964099, 0.6976324898068369, 0.30225052576439193, 0.47316665963313703, 0.6404897649074806, 0.29048743135440275, 1.0769974545674768]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,JV_NATIVE,3,5,8.149785462225985,"[12.954171069997434, 15.658492746848596, 6.985058724137552, 12.754136461543423, 18.874996000647815, 16.574291231838348, 14.242801591514858, 10.463149966425508, 9.623180459008658, 15.968903743701667]",1,"[0.00037322558288232127, 0.000857511592525867, 0.0008407436478503319, 0.0005822497465761559, 0.0005835811226348484, 0.0008119057617552495, 0.0004195520898475146, 0.0007183426660892244, 0.00020521329323241037, 0.0009949015575234975]",0,"[0.07377083695857624, 0.18260060045758317, 0.055565875531084837, 0.09116708958082204, 0.1234956220951909, 0.058182800749479374, 0.07853966494777252, 0.10230949119672966, 0.0472476307161709, 0.18712038776659037]",10,"[0.001942924493152406, 0.0048092063709754326, 0.0014634550047659687, 0.0024010947769978674, 0.0032525409614177526, 0.0015323777432516659, 0.002068522535493215, 0.0026945555252369598, 0.001244374914892386, 0.004928245354787431]",103.53092193603516,60.578311920166016,0.18712038776659037,0.6866931910969163,"[0.004584845382297231, 0.010533999397619518, 0.010328015571102238, 0.007152577916329833, 0.007168933047528655, 0.009973759981554562, 0.0051539378595519235, 0.008824395235962979, 0.0025209183480846293, 0.012221750118587584]","[0.2931990114854128, 0.7257382152363135, 0.2208441770449718, 0.3623396676400536, 0.490828026546832, 0.23124503351885686, 0.3121525127607398, 0.4066246625519594, 0.1877836715989523, 0.7437019150635142]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,JV_NATIVE,3,6,8.294600038123617,"[12.954171069997434, 15.658492746848596, 6.985058724137552, 12.754136461543423, 18.874996000647815, 16.574291231838348, 14.242801591514858, 10.463149966425508, 9.623180459008658, 15.968903743701667]",2,"[0.0002010704976905201, 0.00030818587464909663, 0.0010166078340435223, 0.0009599247026923285, 0.0006295538114471934, 0.001218342282837327, 0.00122317302174484, 0.0008428979062252369, 0.00018362629389084704, 0.0014837326679016294]",0,"[0.06395369261516773, 0.220768370267764, 0.07262381436393395, 0.09098603442263563, 0.08589742708535009, 0.08827840249459044, 0.09426171909074503, 0.09790755951756125, 0.051649117974469874, 0.13367386216778213]",10,"[0.0015888654434642786, 0.005484769059999287, 0.0018042659351940645, 0.002260456902807377, 0.0021340355497477064, 0.002193188499245778, 0.002341838007791617, 0.0024324152618903036, 0.0012831706095354082, 0.0033209932313185]",103.53092193603516,60.578311920166016,0.220768370267764,0.637597545466488,"[0.004868959353502029, 0.007462778051604084, 0.024617347046249523, 0.0232447545190108, 0.015244762180360307, 0.02950238409872647, 0.029619361336353168, 0.020410928961241324, 0.004446544726640447, 0.03592886144140061]","[0.9316712883121838, 3.2161325411438004, 1.0579767942053764, 1.3254758629660295, 1.2513455170894998, 1.286031339537858, 1.3731957244790478, 1.4263079797458675, 0.7524194196731936, 1.9473480621193402]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,JV_NATIVE,3,7,9.353851476581662,"[12.954171069997434, 15.658492746848596, 6.985058724137552, 12.754136461543423, 18.874996000647815, 16.574291231838348, 14.242801591514858, 10.463149966425508, 9.623180459008658, 15.968903743701667]",3,"[0.0006465945957033889, 0.0011742557376018196, 0.0011262304169903279, 0.0016531454580036484, 0.0005555794195768506, 0.0014444563152541012, 0.00066978276527688, 0.0011356971231748793, 0.0009334448269110819, 0.0016254944370862558]",0,"[0.08689365315378363, 0.10231181165292211, 0.0913678960587484, 0.13555999149629222, 0.07711934529691289, 0.10863607586435846, 0.0604024923216742, 0.10515171957584833, 0.0797470257071133, 0.1528099888723465]",10,"[0.0014936129265879692, 0.0017586352844089635, 0.0015705205809102333, 0.0023301374528319147, 0.0013256025825225028, 0.0018673429107374543, 0.0010382569964012933, 0.001807450393799004, 0.0013707697182702811, 0.0026266472453122113]",103.53092193603516,60.578311920166016,0.1528099888723465,0.6044695874617676,"[0.014235943280140053, 0.02585335260758492, 0.02479598877439049, 0.036396971348577174, 0.012232080436900758, 0.03180230442883318, 0.014746472549966982, 0.02500441534211709, 0.02055146717796278, 0.03578818437752346]","[0.7240130941923065, 0.8524798836130779, 0.7612932675101258, 1.1295095249156257, 0.6425718540304178, 0.9051747575655873, 0.50328411541572, 0.8761424924213431, 0.6644661461367782, 1.2732395157924383]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,JV_NATIVE,3,8,9.871730253959194,"[12.954171069997434, 15.658492746848596, 6.985058724137552, 12.754136461543423, 18.874996000647815, 16.574291231838348, 14.242801591514858, 10.463149966425508, 9.623180459008658, 15.968903743701667]",4,"[0.0013154314303534288, 0.0019891434983793266, 0.001429291349826106, 0.0019182364949487294, 0.0018368994012594928, 0.0018553352018965687, 0.0019315982287141779, 0.001887869688594417, 0.00143290904844344, 0.001986418923600586]",0,"[0.079271473158302, 0.11060945087719731, 0.08461350111872021, 0.10708312613893059, 0.10431133160050465, 0.10436761161045731, 0.10848394352780734, 0.10609045221344128, 0.08509828621943726, 0.11007082353520219]",10,"[0.0014408143969273873, 0.002010404032000863, 0.0015379094865921, 0.001946310616693823, 0.0018959313148191924, 0.0018969542433124862, 0.001971771451227948, 0.0019282680747009016, 0.0015467207944270657, 0.0020006141038210806]",103.53092193603516,60.578311920166016,0.11060945087719731,0.5423377962925787,"[0.028330195269982122, 0.042839803298573204, 0.030782374591270437, 0.041312692719606435, 0.03956095128045761, 0.03995799959476351, 0.04160046182560914, 0.040658688615787614, 0.030860288274866605, 0.042781124652367636]","[0.6682989000916219, 0.9324940160170049, 0.7133349170592501, 0.9027653021422997, 0.8793976622144928, 0.8798721313677705, 0.9145749063153679, 0.8943965552763325, 0.7174219024107527, 0.9279531131439652]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.008513339970696587,0.31622776601683794,"[0.0, 0.0, 7.113325649127193e-05, 0.0005423367744726549, 0.044014352385705856]",-3.06287113727155e-18,0.01681237618970591,"[0.0004058279647259338, 0.000612842416610563, 0.0006021702342409707, 0.0005586902424996598, 0.0005483637633334056, 0.0005409026218499498, 0.0004855087177601017, 0.00048819032718337534, 0.0005574431184696925, 0.0004269072745819246]",NNUM,0,0.0019375624050502153,0.016618619949200893,"[118.1794204711914, 111.61371612548828, 60.578311920166016, 92.7578353881836, 141.48489379882812, 123.03646087646484, 103.53092193603516, 76.94387817382812, 83.50704193115234, 113.69644927978516]",0.04256669985348294,-0.040629137448432724,SHADOW_ONLY,0.004532936264965749
3,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.008675263742231109,0.31622776601683794,"[0.0, 0.0, 7.67036383498218e-05, 0.0005182611788839414, 0.04416925684238572]",-2.6834003769016235e-18,0.01713753718253399,"[0.0004058279647259338, 0.000612842416610563, 0.0006021702342409707, 0.0005586902424996598, 0.0005483637633334056, 0.0005409026218499498, 0.0004855087177601017, 0.00048819032718337534, 0.0005574431184696925, 0.0004269072745819246]",NRMS,0,0.001951197728106312,0.01694241740972336,"[105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778]",0.04337631871115554,-0.04142512098304923,SHADOW_ONLY,0.004227354860618308
3,ORB_RAY_N,0,4,8.83214634056814,"[118.17943904990481, 111.61371623887464, 60.5783309875652, 92.75791463607432, 141.48491170175777, 123.03638042815166, 103.53091704041879, 76.94391398225397, 83.50701956025155, 113.6964123866619]",0,"[0.05145717885860727, 0.04753979928983911, 0.06004594983096519, 0.051024768369122925, 0.06045229434765687, 0.04571691536609087, 0.0432460038180591, 0.05691020623048343, 0.03809078537212382, 0.045512719890970194]",0,"[0.1347464085572373, 0.1664243456343399, 0.0726123891489018, 0.09457212959632989, 0.11369155087290235, 0.052225677693890166, 0.07208387967094158, 0.09673061193119507, 0.05627176583990353, 0.1406412410543583]",10,"[0.21970631870782661, 0.27135773572137906, 0.11839573969579081, 0.15420147125585956, 0.18537601393552944, 0.08515485875285521, 0.11753399597253968, 0.15772091353908493, 0.09175207452466085, 0.22931794369441447]",103.53092193603516,60.578311920166016,0.1664243456343399,0.6522341580500329,"[0.10440529862433152, 0.09645703576239109, 0.12183169505871408, 0.10352794881067467, 0.12265615768085136, 0.09275845094608429, 0.08774503466931119, 0.11546935156691046, 0.07728522841369667, 0.09234414355437337]","[0.9044731572282186, 1.1171084628321757, 0.4874041361888584, 0.6348069203303042, 0.7631443173085114, 0.3505601677844428, 0.48385656381736436, 0.6492955390114288, 0.3777191708260257, 0.9440416905723762]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,0,5,8.997994733729188,"[118.17943904990481, 111.61371623887464, 60.5783309875652, 92.75791463607432, 141.48491170175777, 123.03638042815166, 103.53091704041879, 76.94391398225397, 83.50701956025155, 113.6964123866619]",1,"[0.0505219948465859, 0.05244456717599733, 0.05849411860096293, 0.05129974111808336, 0.06499750567637891, 0.04771252330549633, 0.0482156839085661, 0.058733923650242915, 0.04589737807695599, 0.046242265069676464]",0,"[0.11140627781674632, 0.15194447770537226, 0.0643538943899198, 0.08886305356820168, 0.13250000568597295, 0.0533557922246489, 0.08013769360404845, 0.10113189399079615, 0.0684534423970451, 0.1478534686172484]",10,"[0.18040580779587115, 0.24605136063920233, 0.10421150881030963, 0.14390042712448822, 0.21456394583126726, 0.08640172695393235, 0.1297710114085078, 0.163767979568863, 0.11085011378228384, 0.2394265831696844]",103.53092193603516,60.578311920166016,0.15194447770537226,0.6448361238161361,"[0.08043652367681299, 0.08349746842305035, 0.09312901381047929, 0.08167478053052243, 0.10348311503034684, 0.07596353869630297, 0.07676462523069179, 0.09351080959235215, 0.07307362960629787, 0.07362272729810566]","[0.45729464949495, 0.6236937274689818, 0.2641564923933735, 0.364760404268828, 0.5438790779628571, 0.21901205912319383, 0.32894500405333904, 0.41512089732819185, 0.28098410216317304, 0.6069011678063069]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,0,6,8.972105535353053,"[118.17943904990481, 111.61371623887464, 60.5783309875652, 92.75791463607432, 141.48491170175777, 123.03638042815166, 103.53091704041879, 76.94391398225397, 83.50701956025155, 113.6964123866619]",2,"[0.07073176502245178, 0.06916489755396041, 0.07545801394803003, 0.06624212867059337, 0.0795255276302747, 0.06495589078478221, 0.05789197471235055, 0.077922648142634, 0.061585190755291716, 0.06263363132005013]",0,"[0.11206602268550767, 0.19350121941710857, 0.08290675405280173, 0.0848608219973346, 0.10672133992570744, 0.07218811509393279, 0.07194950458794316, 0.10370732150484752, 0.08165458752855569, 0.09044431320626072]",10,"[0.18178656315051006, 0.3138856970232945, 0.13448620304406025, 0.13765597107264535, 0.17311674970705043, 0.11709909059649834, 0.11671203140785216, 0.16822759564526976, 0.132455016039471, 0.14671316479585064]",103.53092193603516,60.578311920166016,0.19350121941710857,0.6064402167394319,"[0.21668690030676835, 0.21188679875647992, 0.2311657731220681, 0.20293289057323513, 0.24362660923270665, 0.19899249829764182, 0.17735217761178712, 0.23871618479141188, 0.18866635217330308, 0.1918782518913614]","[1.7060749333847425, 2.945831145925034, 1.2621589622638634, 1.2919073753725703, 1.6247083508570666, 1.0989801431221693, 1.0953475755217865, 1.5788234237992067, 1.2430961824110012, 1.3769095389547954]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,0,7,9.528528900111267,"[118.17943904990481, 111.61371623887464, 60.5783309875652, 92.75791463607432, 141.48491170175777, 123.03638042815166, 103.53091704041879, 76.94391398225397, 83.50701956025155, 113.6964123866619]",3,"[0.11020528595900295, 0.08894351621306384, 0.09274765980662224, 0.08566175773656914, 0.0946191402382189, 0.08618479195100269, 0.07800367382479778, 0.09070710364715248, 0.08747861476470141, 0.08399338938316234]",0,"[0.15891242836122696, 0.09527963258002599, 0.09557999758763949, 0.08648730967565854, 0.11523391828521967, 0.08087853129578175, 0.07553584045179856, 0.10210966855442102, 0.09396974763724185, 0.09601292557098609]",10,"[0.21911969110758478, 0.13137829353612346, 0.13179245804400067, 0.1192548171108321, 0.1588926734061208, 0.11152103694798761, 0.10415415709164433, 0.14079603001146818, 0.1295721315700065, 0.13238940975483288]",103.53092193603516,60.578311920166016,0.15891242836122696,0.5678489383594932,"[0.31008181131476265, 0.2502581103261294, 0.2609617324412324, 0.2410243099341263, 0.2662274693523049, 0.24249595800599358, 0.21947695392575947, 0.25522027145311554, 0.24613635436358125, 0.23633006431366613]","[1.7347190188201072, 1.0400910265310028, 1.0433698694551747, 0.944112317256334, 1.257915895716725, 0.8828858000590595, 0.824563946228557, 1.1146490294901938, 1.025792067373771, 1.0480957956412855]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,0,8,9.960623657973223,"[118.17943904990481, 111.61371623887464, 60.5783309875652, 92.75791463607432, 141.48491170175777, 123.03638042815166, 103.53091704041879, 76.94391398225397, 83.50701956025155, 113.6964123866619]",4,"[0.11002763387533904, 0.10105109198563116, 0.10784242393998407, 0.10145030479039799, 0.10318125988912062, 0.10232114068479332, 0.10209355836082633, 0.10223171005887872, 0.10802775861322118, 0.10068091712781642]",0,"[0.11206102970217804, 0.09449589241104993, 0.10771387130572671, 0.09524198679976038, 0.09851907778626004, 0.09688604310394233, 0.0964682452368558, 0.09676302868291187, 0.10802682073803525, 0.0938240042332796]",10,"[0.12109917977200087, 0.10211734706716667, 0.11640140644662342, 0.10292361681808233, 0.10646501770970392, 0.10470027254277582, 0.10424877768190283, 0.10456733653882773, 0.11673959644597821, 0.10139126854153888]",103.53092193603516,60.578311920166016,0.11206102970217804,0.5232068426361424,"[0.3054959432517035, 0.28057223058837605, 0.29942862409840226, 0.2816806602442258, 0.28648672343022275, 0.2840985694876179, 0.2834666784409879, 0.2838502619265344, 0.29994321292326026, 0.2795444259053788]","[0.9335735727644539, 0.7872394901618032, 0.8973576625025729, 0.7934551568029101, 0.820756401032698, 0.8071516891460467, 0.8036710407127248, 0.8061268635412118, 0.8999648250495471, 0.7816420309176192]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,0,,,,,,,,,,,,,,,,,0.5000000625728489,0.31622776601683794,"[0.00016513396491984935, 0.0003537075101359959, 0.00011746303498852417, 0.005655015530266936, 0.33699587763336936]",-3.400058012914542e-16,0.9870942053125414,"[0.0004058279647259338, 0.000612842416610563, 0.0006021702342409707, 0.0005586902424996598, 0.0005483637633334056, 0.0005409026218499498, 0.0004855087177601017, 0.00048819032718337534, 0.0005574431184696925, 0.0004269072745819246]",NNUM,0,0.1135983669183261,0.9757343686207092,"[118.1794204711914, 111.61371612548828, 60.578311920166016, 92.7578353881836, 141.48489379882812, 123.03646087646484, 103.53092193603516, 76.94387817382812, 83.50704193115234, 113.69644927978516]",2.5000003128642443,-2.3864019459459183,SHADOW_ONLY,0.039320263749416905
3,ORB_RAY_N,0,,,,,,,,,,,,,,,,,0.4999999957858213,0.31622776601683794,"[2.0504778968227777e-05, 0.0004418243798598176, 0.00022112848855977696, 0.005180917758025209, 0.3383998161162463]",5.204170427930421e-17,0.9871375619499894,"[0.0004058279647259338, 0.000612842416610563, 0.0006021702342409707, 0.0005586902424996598, 0.0005483637633334056, 0.0005409026218499498, 0.0004855087177601017, 0.00048819032718337534, 0.0005574431184696925, 0.0004269072745819246]",NRMS,0,0.11454152198336179,0.9756834097516531,"[105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778, 105.06807871365778]",2.4999999789291065,-2.3854584569457447,SHADOW_ONLY,0.03752702257463537
3,ORB_RAY_N,1,4,8.514416495542722,"[87.06380679042921, 82.68177480952978, 40.00199980254418, 65.55642931664677, 101.80209760389111, 89.9624404721074, 77.91753027120585, 54.892534110555935, 59.68417712168743, 84.89955570364774]",0,"[-0.01013594867594239, 0.0003972406354689352, 0.012729359931792477, 0.0041153798211794575, 0.0027797958600108115, -0.00279240925865228, -0.005146293514208446, 0.0032815395001386037, 0.003510713474095579, -0.016857662881861628]",4,"[0.12232914182663399, 0.11812705419248483, 0.06104821861128138, 0.09170770761499694, 0.07488795761953464, 0.06341439675420796, 0.08472578383860696, 0.09694432666578251, 0.07612301821830988, 0.21069239465816095]",6,"[0.05815636973559229, 0.05615865963590669, 0.029022869941232203, 0.04359866563291911, 0.035602405829326174, 0.030147772224412894, 0.0402793965320134, 0.04608820123444841, 0.03618956470051345, 0.10016505160791983]",103.53092193603516,60.578311920166016,0.21069239465816095,0.6398006249580592,"[-0.02831491618174136, 0.001109697341303754, 0.03555964725545632, 0.011496371816611634, 0.007765399105204106, -0.0078006348129526825, -0.014376243818924363, 0.009167027070099, 0.009807227812140053, -0.047092120015651655]","[0.45383610582555334, 0.43824653281176834, 0.22648639063777667, 0.34023183909164745, 0.27783125551101445, 0.23526481463422078, 0.3143291878465475, 0.3596594812888642, 0.2824132797469165, 0.7816601546525495]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,1,5,8.574628332107766,"[87.06380679042921, 82.68177480952978, 40.00199980254418, 65.55642931664677, 101.80209760389111, 89.9624404721074, 77.91753027120585, 54.892534110555935, 59.68417712168743, 84.89955570364774]",1,"[-0.012340209756848524, 0.009348742585122785, 0.011857284670375941, 0.003256864532262046, 0.005424925989487208, 0.0012925502654949394, -0.0017793143974408087, 0.004932606612477645, 0.0011518127436019447, -0.010641008642070895]",3,"[0.11113765955752124, 0.138942047337994, 0.05405130144425829, 0.08204325224671422, 0.08604127018035385, 0.0630732054935663, 0.07768905717896642, 0.09787388262864224, 0.08750215588875626, 0.2016461680432271]",7,"[0.05589992193670625, 0.06988494836802048, 0.027186675905727573, 0.04126604262033384, 0.043276962152756934, 0.03172450524354758, 0.03907597342728666, 0.049228519120935475, 0.044011757157288035, 0.10142381167041153]",103.53092193603516,60.578311920166016,0.2016461680432271,0.6371019134561409,"[-0.027083795599963094, 0.020518243877630717, 0.026023891061074753, 0.007148035165253262, 0.011906409172879556, 0.0028368372890837466, -0.0039051676104301, 0.010825886423302452, 0.0025279522416411944, -0.02335445739723714]","[0.26926826549860294, 0.33663372290256693, 0.13095741124820726, 0.19877730299784815, 0.20846384272443175, 0.15281600053759803, 0.18822780467115177, 0.2371323160659884, 0.21200332846094413, 0.48855549171734414]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,1,6,9.707245497798867,"[87.06380679042921, 82.68177480952978, 40.00199980254418, 65.55642931664677, 101.80209760389111, 89.9624404721074, 77.91753027120585, 54.892534110555935, 59.68417712168743, 84.89955570364774]",2,"[0.009573543603929395, 0.0148129169892058, 0.01868594326826189, 0.015372343194037463, 0.020699030245173892, 0.014820450195784486, 0.011465310319982155, 0.01613691956022276, 0.009001057945608988, 0.013836003708125233]",0,"[0.10254457050837028, 0.1143778636649567, 0.08657881302980634, 0.1030083259132072, 0.0712241124220544, 0.09437902191553126, 0.0758463032831692, 0.13029472441899487, 0.11371833454172436, 0.10802793030218544]",10,"[0.04438502013672797, 0.049506899846546666, 0.037474459551500965, 0.04458575034487218, 0.030828386606928344, 0.04085067368694683, 0.03282903894209644, 0.056396296150798705, 0.049221431651884556, 0.046758417710669194]",103.53092193603516,60.578311920166016,0.13029472441899487,0.5694271788410685,"[0.042245914193323866, 0.06536610120227251, 0.08245690295997646, 0.06783472436048481, 0.0913402071165916, 0.06539934356391937, 0.050593859078366075, 0.07120862945732377, 0.03971966257752867, 0.06105520062519582]","[0.8642918287672986, 0.9640281534887603, 0.7297252333796194, 0.8682005682057704, 0.6003089005337471, 0.7954689072688169, 0.6392668070563388, 1.0981826252578841, 0.9584693449704951, 0.9105080549457362]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,1,7,9.759843167276237,"[87.06380679042921, 82.68177480952978, 40.00199980254418, 65.55642931664677, 101.80209760389111, 89.9624404721074, 77.91753027120585, 54.892534110555935, 59.68417712168743, 84.89955570364774]",3,"[0.03701592225383447, 0.0411568468338923, 0.03106648676988085, 0.03564087076421819, 0.03417973311904287, 0.03553463628724551, 0.03127307687668258, 0.02750373430206844, 0.032113291224642036, 0.03652722196252904]",0,"[0.13152154821123258, 0.10364536829192689, 0.08227317635962483, 0.09624159950788004, 0.08233611111359075, 0.11139291767124761, 0.07832477144932899, 0.09518065386064418, 0.11159745074036137, 0.10748640279416263]",10,"[0.06708934080421611, 0.05286965923597388, 0.0419676717838761, 0.049092985573413433, 0.04199977489712769, 0.0568216959005054, 0.03995358446310919, 0.04855179559298651, 0.05692602852862704, 0.054828976749081125]",103.53092193603516,60.578311920166016,0.13152154821123258,0.565643687708931,"[0.14772011704629678, 0.1642453804032746, 0.12397759619209925, 0.14223267395092015, 0.13640168526216231, 0.14180872208325784, 0.12480203910474873, 0.10975965484396186, 0.12815509784994025, 0.14576985186751365]","[1.0684535889684075, 0.8419933253340754, 0.6683701017272876, 0.7818466540334748, 0.6688813705243803, 0.9049327983909948, 0.6362940848731478, 0.7732277531772518, 0.9065943823270837, 0.8731970874177913]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
3,ORB_RAY_N,1,8,9.947692943248425,"[87.06380679042921, 82.68177480952978, 40.00199980254418, 65.55642931664677, 101.80209760389111, 89.9624404721074, 77.91753027120585, 54.892534110555935, 59.68417712168743, 84.89955570364774]",4,"[0.059839092407513186, 0.055448068794425945, 0.04701080026291176, 0.05083190667146836, 0.05366478166988249, 0.05480222649087019, 0.05761347255862688, 0.05183528299673466, 0.05426844027083771, 0.05583675809673434]",0,"[0.11755564237295017, 0.09981966441116742, 0.09035218086949716, 0.09216711519365166, 0.09910898760032065, 0.10008847321547147, 0.10443822946436324, 0.09407910950875169, 0.10273467362393592, 0.09965592373989046]",10,"[0.06598135698686634, 0.05602654861029405, 0.05071266151206007, 0.051731343619804734, 0.055627661586139104, 0.05617742498951308, 0.05861884603975456, 0.05280450333306834, 0.057662678187787975, 0.05593464462791846]",103.53092193603516,60.578311920166016,0.11755564237295017,0.5246366830878882,"[0.24461303979292948, 0.22666320815970534, 0.19217294736183638, 0.20779304479920854, 0.2193734036722396, 0.2240231037940882, 0.23551504691309086, 0.21189469345571177, 0.22184106752601593, 0.22825211046332236]","[1.1025808788467888, 0.9362311420449639, 0.847433478971292, 0.8644561572688326, 0.9295655439769994, 0.938752360437451, 0.9795497051744821, 0.8823891831086722, 0.963571670791888, 0.9346953813652107]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
