arm,batch,contrast,future_batches,metric,denominator,before,after,delta_pp,lost,gained,both_success,both_failure,conditional_loss_denominator,conditional_recovery_denominator,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,desired_NLL_harmed
LD,9,ATWRITE_TO_W10,1,RS,100,100,100,0.0,0,0,100,0,100,0,4.900925341644324e-07,-4.528252247837372e-06,0.0005613797344267386,0.0013955872964288572,0.0026357073336839734,-0.0026886947453022003,0.0037831664085388184,0.018593125343322754,0.034796714782714844,0.25213766098022483,0.35404233932495077,0.7193220806121842,-1.623971939086914,1.0295534133911133,0.01859263525078859,0.03480600942566525,0.25231610583432507,0.3551574606244681,0.7198320906620954,-1.6254416769224918,1.0322421081364155,46
LD,9,ATWRITE_TO_W10,1,PS,200,196,196,0.0,0,0,196,4,196,4,-3.2968143350444735e-05,-4.8671194235794246e-05,0.07397897243499738,0.19395984411239617,0.5617709809541698,-0.7272028923034668,0.6803641319274902,0.0015189307741820812,0.010203123092651367,0.22394685745239257,0.3229502201080321,0.41186844825744306,-0.6433649063110352,0.8087129592895508,0.001551898917532526,0.009760018438100815,0.28589067161083215,0.34680849500000466,0.8203564684092994,-0.9622200131416321,0.9367194175720215,98
LD,9,ATWRITE_TO_W10,1,NS,1000,844,846,0.2,5,7,839,149,844,156,-0.08793958583493076,-0.05417776107788086,0.2943319797515869,0.45011005401611326,0.7747130632400508,-3.6775007247924805,7.629854202270508,-0.03509748112643138,-0.01666736602783203,0.224925208091736,0.41513455212116235,0.9943593311309811,-2.844074249267578,4.330510139465332,-0.05284210470849939,-0.028736591339111328,0.3665603727102282,0.528846168518066,0.898007554411888,-8.008010864257812,7.819427967071533,442
LD,10,ATWRITE_TO_W10,0,RS,100,100,100,0.0,0,0,100,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LD,10,ATWRITE_TO_W10,0,PS,200,191,191,0.0,0,0,191,9,191,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LD,10,ATWRITE_TO_W10,0,NS,1000,834,834,0.0,0,0,834,166,834,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,1,ATWRITE_TO_W10,9,RS,100,100,100,0.0,0,0,100,0,100,0,0.03806199823651696,6.081594619899988e-05,0.002258685938431883,0.0046601899550296364,0.06056456565276751,-0.00287572480738163,3.724927959847264,-0.2996948480606079,-0.3231067657470703,0.9850568771362319,1.5289629459381102,2.1644555664062515,-3.4911117553710938,2.446390151977539,-0.3377568462971249,-0.3228327654651366,0.9852225497423219,1.5289683446091658,2.1648972776895987,-5.863250790047459,2.44642221488175,63
TD,1,ATWRITE_TO_W10,9,PS,200,194,195,0.5,0,1,194,5,194,6,-0.1671379236606299,-0.00029535737121477723,0.30656588748097396,0.778941679000854,1.8855613696575144,-10.361276358366013,2.8066606521606445,-0.18331221729516983,-0.18558049201965332,0.8077647924423216,1.4633576631546015,1.925493869781488,-6.693671703338623,3.4746713638305664,-0.016174293634539937,-0.05607602233067155,1.5272158145904537,1.9431062359362834,3.672338844835754,-3.014755368232727,4.3858323097229,94
TD,1,ATWRITE_TO_W10,9,NS,1000,865,814,-5.1,69,18,796,117,865,135,-1.285288004549453,-0.8822808265686035,0.8496329307556154,1.6296817779541002,4.188508977890011,-14.947309792041779,8.892877578735352,0.049751279678370335,-0.1022471934556961,2.036756944656374,3.5264469563961014,7.6910664933919906,-7.620120525360107,12.031471252441406,-1.3350392842278234,-0.6332996189594269,1.1466624021530152,1.887594509124755,3.545400820970534,-20.048130333423615,7.671677112579346,454
TD,2,ATWRITE_TO_W10,8,RS,100,100,100,0.0,0,0,100,0,100,0,0.05643479177626432,4.1238941776100546e-05,0.00195576030528173,0.008112263734801662,1.6946572814136784,-0.002541202586144209,2.504024416208267,-0.2329426145553589,-0.13546085357666016,0.8446100234985355,1.0693508148193356,2.2555290412902913,-3.418506145477295,3.8638315200805664,-0.28937740633162323,-0.13547061124700122,0.8447540918627059,1.069433929046863,2.2549659549276924,-4.752130724489689,3.86420513442863,56
TD,2,ATWRITE_TO_W10,8,PS,200,183,183,0.0,3,3,180,14,183,17,-0.08965971119410825,-0.003804851556196809,0.17285592555999751,0.5922440528869611,1.7492520523071227,-4.300073146820068,3.6767678260803223,0.14470963947474957,0.03971385955810547,1.2382164001464842,1.732460874319073,3.3470213954150663,-3.854466438293457,3.8622827529907227,0.2343693506688578,0.09415212273597717,1.3594592266017562,2.0827291108667847,5.175372720807791,-2.937985420227051,5.294296391308308,79
TD,2,ATWRITE_TO_W10,8,NS,1000,869,814,-5.5,70,15,799,116,869,131,-1.2604290101191729,-0.8804502487182617,0.6628872394561768,1.4994347095489473,3.1339276504516556,-13.634578787256032,10.382925927639008,0.23213798229309032,-0.018084274604916573,2.196312427520752,3.6563257932662925,9.490795350074766,-6.087529629468918,18.886823177337646,-1.492566992412263,-0.7869757413864136,0.9584990739822392,1.6072246491909024,3.4321012940257782,-25.192181431222707,9.92139619588852,481
TD,3,ATWRITE_TO_W10,7,RS,100,100,100,0.0,0,0,100,0,100,0,0.05237430275661609,8.496436748828273e-05,0.0020068573881872006,0.005079499573912472,0.06994773365792656,-0.0026176287792623043,5.161504305899143,-0.16922306060791015,-0.1363534927368164,0.5632622718811038,0.7210359573364254,1.0742910289764478,-2.856508255004883,2.507566452026367,-0.22159736336452623,-0.13651639397721738,0.5633035213817496,0.7217322321434035,1.0743006841151583,-5.534863509237766,2.5079773268516874,71
TD,3,ATWRITE_TO_W10,7,PS,200,190,192,1.0,1,3,189,7,190,10,0.001406393522520375,-0.0003277125651948154,0.32037526369094843,0.5008685588836665,2.0951719808578417,-2.0494658052921295,3.782893657684326,0.08058108728379011,0.024654865264892578,0.9668094158172607,1.3881025075912474,2.479208703041069,-2.446988105773926,4.318916320800781,0.07917469376126973,0.10057466384023428,0.9970324851572514,1.3504853606224054,2.807796975150698,-3.3098831176757812,4.437583824619651,94
TD,3,ATWRITE_TO_W10,7,NS,1000,861,799,-6.2,73,11,788,128,861,139,-0.9741148958994017,-0.6029295921325684,0.8400291442871095,1.3701309680938718,2.7733859658241267,-14.72580792568624,12.255560874938965,0.29856891003716735,-0.03763298690319061,2.0290790081024173,3.4031341433525055,7.897329991310834,-6.845547556877136,14.396600306034088,-1.272683805936569,-0.54716956615448,0.8919710636138917,1.458588480949401,2.6668368101119997,-26.36456491611898,6.200918197631836,469
TD,4,ATWRITE_TO_W10,6,RS,100,100,100,0.0,0,0,100,0,100,0,0.0060721155207284026,1.781360333552584e-05,0.0006634834455326201,0.001268863066798076,0.008054963112811842,-0.0026284707710146904,0.6036642235703766,-0.04720460891723633,0.05350160598754883,0.7429708480834963,1.3062553405761717,2.0151036262512214,-9.097224235534668,2.1444787979125977,-0.05327672443796473,0.05350672689382918,0.743087784847012,1.3070497433771378,2.0166500943979924,-9.700888459105045,2.1445874988494324,58
TD,4,ATWRITE_TO_W10,6,PS,200,196,195,-0.5,1,0,195,4,196,4,-0.04903964615354198,-0.001286316430196166,0.10208544135093675,0.2274394989013671,0.6591453456878653,-1.548548698425293,0.8117008209228516,-0.006387751698493958,-0.01987171173095703,0.8665571212768555,1.139476943016052,2.7696625566482513,-3.81076717376709,3.968386650085449,0.04265189445504802,0.011849649250507355,0.9767873364151455,1.3816014683281532,3.131751704141492,-3.9341646432876587,3.966482814401388,84
TD,4,ATWRITE_TO_W10,6,NS,1000,811,750,-6.1,77,16,734,173,811,189,-0.7795235654403732,-0.4656970500946045,0.6730802536010745,1.147834801673889,2.495987195968626,-12.085909843444824,10.320858478546143,0.3538151267613284,0.02386895939707756,1.8865852594375614,3.4472526788711475,7.886250805258749,-6.003451824188232,14.415534853935242,-1.1333386922017017,-0.47992175817489624,0.7729397773742677,1.2907958745956398,2.835016155242919,-24.759670272935182,5.831501483917236,526
TD,5,ATWRITE_TO_W10,5,RS,100,100,100,0.0,0,0,100,0,100,0,0.00018258714357216377,-5.004869308322668e-06,0.0006925097317434864,0.0012804497964680186,0.013996795751154423,-0.01717842649668455,0.014052070211619139,0.02457371711730957,0.040083885192871094,0.7137779235839845,0.9280593395233153,1.4891182518005384,-2.7600040435791016,1.734750747680664,0.024391129973737408,0.040541740469052456,0.7138704085256905,0.9286696522627608,1.4892389502070742,-2.7740002810023725,1.7519291741773486,48
TD,5,ATWRITE_TO_W10,5,PS,200,193,193,0.0,1,1,192,6,193,7,0.025638654161593877,-0.00032983627170324326,0.2206980943679806,0.4872006893157958,1.2801531338691616,-1.5968051552772522,14.817645937204361,0.1178286013007164,0.05098068714141846,0.8061088562011716,1.2335603952407836,1.9729743099212596,-1.193603515625,5.884303092956543,0.09218994713912253,0.06008571127313189,0.8315034656785426,1.2930886641144748,2.3974481087923047,-8.933342844247818,2.5266806482395623,96
TD,5,ATWRITE_TO_W10,5,NS,1000,859,804,-5.5,60,5,799,136,859,141,-0.5569512670040131,-0.3686981201171875,0.7836641073226931,1.4453273773193338,3.2083369684219356,-9.781939506530762,8.668038368225098,0.2824562729216414,0.0013997554779052734,1.5447626590728765,2.7844945192337027,7.829420449137686,-4.201963424682617,12.8095942735672,-0.8394075399256544,-0.3643952012062073,0.8855244100093842,1.3092438220977782,2.6049614847078906,-18.75515277683735,6.451470255851746,502
TD,6,ATWRITE_TO_W10,4,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006859002120472723,3.2117299269884825e-05,0.0008864062139764435,0.0013936989795183753,0.006184258200228431,-0.0007802690379321575,0.04803220462054014,-0.16804194450378418,-0.07416152954101562,0.2984804153442385,0.43166079521179196,0.7638849163055423,-2.669994831085205,0.8257627487182617,-0.16872784471583147,-0.07438237953465432,0.2985131746536356,0.43177870475119556,0.7639140737120764,-2.718027035705745,0.8265430177561939,60
TD,6,ATWRITE_TO_W10,4,PS,200,192,194,1.0,1,3,191,5,192,8,0.0004665987819316797,7.3016039095819e-05,0.22198722362518306,0.34790556430816544,1.2687068128585792,-1.1359667778015137,2.6474082469940186,-0.04711368441581726,-0.057511329650878906,0.5221956729888916,0.9437624454498289,1.5039075279235838,-2.308907985687256,1.6584453582763672,-0.04758028319774894,-0.03443828225135803,0.5734354982152581,0.9409244022099298,1.5340790083282616,-3.5751075744628906,1.8607251644134521,101
TD,6,ATWRITE_TO_W10,4,NS,1000,806,781,-2.5,41,16,765,178,806,194,-0.3739227262060158,-0.23634862899780273,0.6811136245727539,1.0036712169647215,2.24486848115921,-12.960693597793579,8.198722839355469,0.1394969780095853,-0.0260469913482666,1.1512359619140626,2.0619236588478085,5.635958612561223,-3.606079578399658,10.994132995605469,-0.5134197042156011,-0.19005227088928223,0.7697517395019532,1.156460320949554,1.966333785057067,-17.999579512048513,3.232933759689331,459
TD,7,ATWRITE_TO_W10,3,RS,100,100,100,0.0,0,0,100,0,100,0,0.0001385255551576847,3.811248461715877e-06,0.0004062393214553605,0.001894835673738271,0.0056166689656674965,-0.004720107186585665,0.007607137784361839,-0.0631188678741455,-0.011219501495361328,0.3790091514587404,0.5251989364624021,0.8966474199295074,-1.8568992614746094,1.4773831367492676,-0.0632573934293032,-0.011269791466474999,0.3790584499860417,0.5252195227367336,0.8968423220297003,-1.8592373302672058,1.4821032439358532,54
TD,7,ATWRITE_TO_W10,3,PS,200,195,196,0.5,0,1,195,4,195,5,-0.03891424245106464,-0.000354886899003759,0.07884731255471707,0.19053158462047576,0.8021465826034481,-1.2686939239501953,1.7017340660095215,-0.06610958337783814,-0.025516510009765625,0.3945578575134275,0.7457137346267697,1.346351714134216,-3.0983505249023438,1.6357994079589844,-0.027195340926773497,-0.014693133533000946,0.5363026332110167,1.140979558939579,1.5692158403602656,-4.800084590911865,1.9582414627075195,94
TD,7,ATWRITE_TO_W10,3,NS,1000,848,833,-1.5,30,15,818,137,848,152,-0.2172032287369948,-0.17902088165283203,0.6487136840820313,1.1998807668685911,3.9736127567291235,-8.774155460996553,9.312010765075684,0.17689089906355365,-0.0022634267807006836,0.7536323308944702,1.6640785694122302,7.412760072052477,-5.105724573135376,12.327788120135665,-0.3940941278005484,-0.1794147491455078,0.7177252292633057,1.1371467590332016,2.451679999455809,-20.049746834440157,4.85982871055603,493
TD,8,ATWRITE_TO_W10,2,RS,100,100,100,0.0,0,0,100,0,100,0,0.05396308012123882,2.5032982193806674e-06,0.000266347918659449,0.0005269606277579441,0.057336610569646215,-0.0017696709837764502,5.392525988165289,-0.13648784160614014,-0.016768932342529297,0.4214607238769534,0.4811366081237793,0.9380639266967832,-12.568525314331055,2.076251983642578,-0.19045092172737896,-0.016769647489127237,0.421523062582128,0.48120405976951586,0.9388508111916658,-17.961051302496344,2.077128583594458,55
TD,8,ATWRITE_TO_W10,2,PS,200,193,192,-0.5,1,0,192,7,193,7,0.022806897505797678,0.0001250339555554092,0.1746262311935424,0.3484596133232111,0.8854999113082871,-2.5310099124908447,3.2641260623931885,-0.020444643795490266,-0.028910160064697266,0.30635528564453124,0.44893183708190915,1.3083884477615326,-1.884225845336914,4.452618598937988,-0.043251541301287943,-0.05835986137390137,0.32848297357559175,0.5313840366899967,1.189661363614722,-1.8926536925137043,2.910646677017212,107
TD,8,ATWRITE_TO_W10,2,NS,1000,834,811,-2.3,33,10,801,156,834,166,-0.22569771092943847,-0.1284489631652832,0.5050256729125979,0.8305850028991688,2.0797603607177733,-5.293931007385254,7.5813282802701,0.030334379968233408,-0.010770648717880249,0.6434500694274906,1.1766281127929672,3.1748323905467957,-6.162126064300537,11.757538795471191,-0.25603209089767187,-0.09149646759033203,0.671137857437134,1.0748241662979126,2.3000869739055627,-10.873104095458984,13.743454344570637,465
TD,9,ATWRITE_TO_W10,1,RS,100,100,100,0.0,0,0,100,0,100,0,0.0002191301512721111,9.344308637082577e-06,0.00030850131297484096,0.0008095274766674258,0.008023196756839787,-0.004288176074624062,0.014869846403598785,0.021917567253112794,0.006547451019287109,0.21793346405029354,0.3048547267913818,0.5919742584228663,-0.6125335693359375,3.4568653106689453,0.021698437101840683,0.006575150138814934,0.2179854605288716,0.3048363715031882,0.5920262579743724,-0.6137589173158631,3.456920236116275,57
TD,9,ATWRITE_TO_W10,1,PS,200,197,199,1.0,0,2,197,1,197,3,-0.010900986455089879,0.0001809513196349144,0.09165234565734863,0.16640487909316998,0.4991218781471252,-1.7213842868804932,0.9202091693878174,0.024162377379834652,-0.016373634338378906,0.23599529266357422,0.3536706447601303,2.381178094148632,-1.150925636291504,4.6702782437205315,0.03506336383492453,-0.0192020982503891,0.2710243470035493,0.5584730586037036,2.774020776450628,-1.2027926743030548,6.391662530601025,111
TD,9,ATWRITE_TO_W10,1,NS,1000,816,810,-0.6,17,11,799,173,816,184,-0.11665102509170538,-0.0613858699798584,0.36292347908020034,0.5846995353698731,1.1597413015365599,-5.220944881439209,3.5226430892944336,-0.03326458241790533,-0.007878348231315613,0.3350908160209656,0.6038078308105468,1.9158348560333245,-4.935856819152832,4.21434473991394,-0.08338644267380005,-0.028659939765930176,0.47486743927001973,0.7333145260810843,1.7000683546066275,-7.89258337020874,6.670680046081543,470
TD,10,ATWRITE_TO_W10,0,RS,100,99,99,0.0,0,0,99,1,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,10,ATWRITE_TO_W10,0,PS,200,195,195,0.0,0,0,195,5,195,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TD,10,ATWRITE_TO_W10,0,NS,1000,810,810,0.0,0,0,810,190,810,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
