cell,arm,batch,stage,age,start_ordinal,end_ordinal_exclusive,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
QA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,400,500,rephrase,true,prompt,200,0,0,200,200,11.69768715262413,12.01055908203125,9.2508776187896729,14.289834499359131,16.384307670593262,23.194248199462891,200,10.266420098447998,10.684279366862029,6.8882163166999817,13.752779388800263,16.257149214978561,23.189724441152066
QA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,400,500,rephrase,true,request_cluster,200,0,0,200,100,11.69768715262413,11.850462198257446,9.3866347074508667,14.429831385612488,15.745108604431152,22.908572196960449,100,10.266420098447998,10.054725712980144,7.4905419684946537,13.447324411594309,15.337217726052041,22.841132862260565
QA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,400,500,locality,new,prompt,1000,18,28,1010,1000,9.5452643860951074,9.2845931053161621,7.1966577768325806,11.951685190200806,14.441086673736573,23.215646743774414,1000,-3.8233570773731915,-3.6228327751159668,-6.9849604368209839,-0.61762475967407227,1.9666630744934086,11.022694788873196
QA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,400,500,locality,new,request_cluster,1000,18,28,1010,100,9.5452643860951056,9.3176855802536007,7.9327211737632748,11.289635133743285,13.0933734703064,15.656327247619629,100,-3.823357077373192,-3.8854301184415814,-6.0243710488080975,-1.6143819093704224,0.66986129283905183,5.1367731094360352
QA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,400,500,locality,true,prompt,1000,139,139,1000,1000,5.7219073087219146,5.2309033870697021,2.8048396706581116,8.206899881362915,10.720895862579347,18.514429092407227,1000,-3.8233570773731915,-3.6228327751159668,-6.9849604368209839,-0.61762475967407227,1.9666630744934086,11.022694788873196
QA,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,400,500,locality,true,request_cluster,1000,139,139,1000,100,5.7219073087219146,5.3166061818599699,3.9731293380260468,7.3893935322761539,9.2398034763336181,12.068621253967285,100,-3.823357077373192,-3.8854301184415814,-6.0243710488080975,-1.6143819093704224,0.66986129283905183,5.1367731094360352
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rewrite,new,prompt,120,118,120,122,120,0.051402474189308121,0.0097440434619784355,0.0034315412631258368,0.030512500554323196,0.082822464406490437,1.3475897312164307,120,14.308885569627575,14.652760518249124,10.439071196567966,16.964620292957989,19.527755802159668,30.201632385898847
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rewrite,new,request_cluster,120,118,120,122,120,0.051402474189308121,0.0097440434619784355,0.0034315412631258368,0.030512500554323196,0.082822464406490437,1.3475897312164307,120,14.308885569627575,14.652760518249124,10.439071196567966,16.964620292957989,19.527755802159668,30.201632385898847
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rewrite,true,prompt,120,0,1,122,120,14.360288043816885,14.673518657684326,10.463871240615845,16.966796398162842,19.54431591033936,30.201736450195312,120,14.308885569627575,14.652760518249124,10.439071196567966,16.964620292957989,19.527755802159668,30.201632385898847
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rewrite,true,request_cluster,120,0,1,122,120,14.360288043816885,14.673518657684326,10.463871240615845,16.966796398162842,19.54431591033936,30.201736450195312,120,14.308885569627575,14.652760518249124,10.439071196567966,16.964620292957989,19.527755802159668,30.201632385898847
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rephrase,new,prompt,240,159,163,244,240,1.7298568406156241,0.40818306803703308,0.046731090173125267,2.4842950701713562,5.5097731590270964,12.034539222717285,240,9.7154031824617046,9.4708500262349844,5.9059476517140865,13.338574290100951,16.226185195147991,25.469611220061779
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rephrase,new,request_cluster,240,159,163,244,120,1.7298568406156241,0.67336914781481028,0.15778835467062891,2.7626452744007111,4.7396435022354142,9.5900626182556152,120,9.7154031824617046,9.4597166925668716,6.5061275158077478,13.100454030558467,15.991505886655069,24.081861183047295
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rephrase,true,prompt,240,1,3,244,240,11.44526002307733,11.310821056365967,8.0951299667358398,14.446273565292358,16.844880104064941,25.474573135375977,240,9.7154031824617046,9.4708500262349844,5.9059476517140865,13.338574290100951,16.226185195147991,25.469611220061779
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,rephrase,true,request_cluster,240,1,3,244,120,11.44526002307733,11.227720260620117,8.2472810745239258,14.329199433326721,16.5770733833313,24.092678070068359,120,9.7154031824617046,9.4597166925668716,6.5061275158077478,13.100454030558467,15.991505886655069,24.081861183047295
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,locality,new,prompt,1200,25,35,1220,1200,8.9437069159193197,8.86541748046875,6.5621435642242432,11.339157819747925,13.623255348205573,23.014598846435547,1200,-3.372720744756128,-3.1236484050750732,-6.4093912541866302,-0.42209863662719727,1.8562919616699234,20.957547291414812
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,locality,new,request_cluster,1200,25,35,1220,120,8.9437069159193197,8.7175759792327874,7.3163341879844666,10.551576340198517,12.876980514526368,15.787398815155029,120,-3.372720744756128,-2.9837131917476656,-5.3147177487611774,-1.3681142985820771,0.58692589461803557,4.6841623783111572
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,locality,true,prompt,1200,142,162,1220,1200,5.5709861711631916,4.9542319774627686,2.7796725630760193,7.8691287040710449,10.434529209136963,22.843223571777344,1200,-3.372720744756128,-3.1236484050750732,-6.4093912541866302,-0.42209863662719727,1.8562919616699234,20.957547291414812
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,120,locality,true,request_cluster,1200,142,162,1220,120,5.5709861711631907,5.1221747994422913,4.0114980310201647,7.2098810374736786,8.8309360408782975,12.21326789855957,120,-3.372720744756128,-2.9837131917476656,-5.3147177487611774,-1.3681142985820771,0.58692589461803557,4.6841623783111572
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rewrite,new,prompt,360,358,363,365,360,0.030535169663643398,0.0079956222325563431,0.002738031733315438,0.022890047170221806,0.048204460740089418,1.9839044809341431,360,14.753491453108573,14.632133227569284,11.86346527771093,17.370042526395991,20.45333850879106,32.049157421628479
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rewrite,new,request_cluster,360,358,363,365,360,0.030535169663643398,0.0079956222325563431,0.002738031733315438,0.022890047170221806,0.048204460740089418,1.9839044809341431,360,14.753491453108573,14.632133227569284,11.86346527771093,17.370042526395991,20.45333850879106,32.049157421628479
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rewrite,true,prompt,360,0,5,366,360,14.784026622772217,14.635520935058594,11.896813869476318,17.38395357131958,20.45448627471924,32.049442291259766,360,14.753491453108573,14.632133227569284,11.86346527771093,17.370042526395991,20.45333850879106,32.049157421628479
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rewrite,true,request_cluster,360,0,5,366,360,14.784026622772217,14.635520935058594,11.896813869476318,17.38395357131958,20.45448627471924,32.049442291259766,360,14.753491453108573,14.632133227569284,11.86346527771093,17.370042526395991,20.45333850879106,32.049157421628479
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rephrase,new,prompt,720,498,507,730,720,1.5654936029310194,0.25798217952251434,0.026928233914077282,2.2416418194770813,5.3566233158111594,18.631858825683594,720,10.602718524175039,10.369700118899345,7.1859360933303833,13.987864350550808,16.839830219279975,32.536712565459311
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rephrase,new,request_cluster,720,498,507,730,360,1.5654936029310194,0.80436589196324348,0.090693405611091293,2.3318920331075788,4.2504059076309231,9.567797064781189,360,10.602718524175039,10.363398969173431,7.4412684526760131,13.310735613107681,16.213212575513172,30.356088186439592
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rephrase,true,prompt,720,0,9,732,720,12.168212127106058,11.966382026672363,9.1950595378875732,14.692650079727173,17.442276382446291,32.540374755859375,720,10.602718524175039,10.369700118899345,7.1859360933303833,13.987864350550808,16.839830219279975,32.536712565459311
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,rephrase,true,request_cluster,720,0,9,732,360,12.168212127106058,11.974183797836304,9.510648250579834,14.449080944061279,16.805801248550416,30.358867645263672,360,10.602718524175039,10.363398969173431,7.4412684526760131,13.310735613107681,16.213212575513172,30.356088186439592
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,locality,new,prompt,3600,77,125,3650,3600,9.1088986958216669,9.0853061676025391,6.6570912599563599,11.538004398345947,13.904755687713623,23.173654556274414,3600,-3.3555281591593262,-3.3532123565673828,-6.3622047603130341,-0.41477179527282715,2.3091163635253897,26.909602254163474
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,locality,new,request_cluster,3600,77,125,3650,360,9.1088986958216669,9.085232675075531,7.3214261710643767,10.754810833930968,12.503603835105897,16.396545219421387,360,-3.3555281591593262,-3.4283462882041933,-5.5044120693579313,-1.1266854017972945,0.980600922107698,14.099586075078696
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,locality,true,prompt,3600,489,542,3660,3600,5.7533705366623407,5.2220456600189209,2.8197562694549561,8.2065498828887939,10.823669719696044,26.914300918579102,3600,-3.3555281591593262,-3.3532123565673828,-6.3622047603130341,-0.41477179527282715,2.3091163635253897,26.909602254163474
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,120,480,locality,true,request_cluster,3600,489,542,3660,360,5.7533705366623407,5.2781120657920839,3.8497052311897275,7.626038295030594,9.3296630001068142,17.561954164505003,360,-3.3555281591593262,-3.4283462882041933,-5.5044120693579313,-1.1266854017972945,0.980600922107698,14.099586075078696
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rewrite,new,prompt,120,120,127,127,120,0.020885914399574781,0.0080448165535926819,0.0038140540127642453,0.019143167417496443,0.037489065900444998,0.73845398426055908,120,15.128767154778689,15.212168611586094,11.354301393614151,18.390040785940073,20.83819865146652,26.770896974951029
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rewrite,new,request_cluster,120,120,127,127,120,0.020885914399574781,0.0080448165535926819,0.0038140540127642453,0.019143167417496443,0.037489065900444998,0.73845398426055908,120,15.128767154778689,15.212168611586094,11.354301393614151,18.390040785940073,20.83819865146652,26.770896974951029
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rewrite,true,prompt,120,0,0,120,120,15.149653069178264,15.225263595581055,11.407495975494385,18.40790843963623,20.846163558959962,26.772045135498047,120,15.128767154778689,15.212168611586094,11.354301393614151,18.390040785940073,20.83819865146652,26.770896974951029
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rewrite,true,request_cluster,120,0,0,120,120,15.149653069178264,15.225263595581055,11.407495975494385,18.40790843963623,20.846163558959962,26.772045135498047,120,15.128767154778689,15.212168611586094,11.354301393614151,18.390040785940073,20.83819865146652,26.770896974951029
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rephrase,new,prompt,240,170,184,254,240,1.3304810879884219,0.19387039542198181,0.046118871308863163,1.754203587770462,4.3207165718078606,11.874356269836426,240,10.895407921248868,10.807737719267607,7.8870559334754944,14.054674487444572,17.487346899230033,21.911226819269359
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rephrase,new,request_cluster,240,170,184,254,120,1.3304810879884219,0.4677541994387866,0.065975409292150289,1.9408603254705667,3.7519187688827516,9.0747532844543457,120,10.895407921248868,11.398103341460228,8.0383850880898535,14.20897582982434,16.308638037659694,21.872023390140384
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rephrase,true,prompt,240,0,0,240,240,12.225889009237289,12.308842658996582,9.4602646827697754,14.86440896987915,17.656391716003419,21.941070556640625,240,10.895407921248868,10.807737719267607,7.8870559334754944,14.054674487444572,17.487346899230033,21.911226819269359
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,rephrase,true,request_cluster,240,0,0,240,120,12.225889009237289,12.308011770248413,9.4636907577514648,14.839985132217407,16.787579488754275,21.930601119995117,120,10.895407921248868,11.398103341460228,8.0383850880898535,14.20897582982434,16.308638037659694,21.872023390140384
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,locality,new,prompt,1200,31,88,1270,1200,9.0277242363244294,8.8596768379211426,6.4116668701171875,11.437950611114502,14.337536811828613,21.247438430786133,1200,-3.0988295489968731,-2.9189624786376953,-6.5373343825340271,0.3619072288274765,2.9180918693542486,15.652239605784416
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,locality,new,request_cluster,1200,31,88,1270,120,9.0277242363244277,8.8975754499435418,6.9972192764282228,10.687899661064147,13.121683034896851,16.655205917358398,120,-3.0988295489968736,-2.8718329608440398,-5.6497537970542906,-0.41969894766807558,1.3104853177070628,6.5260811433196064
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,locality,true,prompt,1200,164,164,1200,1200,5.9288946873275563,5.4140417575836182,2.9224450588226318,8.2743635177612305,11.202275371551517,22.843223571777344,1200,-3.0988295489968731,-2.9189624786376953,-6.5373343825340271,0.3619072288274765,2.9180918693542486,15.652239605784416
QA,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,480,600,locality,true,request_cluster,1200,164,164,1200,120,5.9288946873275563,5.7281357526779173,3.9939741831272841,7.4284508109092711,9.842499504089357,13.471316432952881,120,-3.0988295489968736,-2.8718329608440398,-5.6497537970542906,-0.41969894766807558,1.3104853177070628,6.5260811433196064
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rewrite,new,prompt,140,139,141,142,140,0.060976233393012079,0.0097884903661906719,0.003833981289062649,0.039325100369751453,0.085327631235122686,2.8275442123413086,140,14.249293583891163,14.645269402535632,10.870836284942925,16.471490087293205,19.435136794176653,32.045286572276382
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rewrite,new,request_cluster,140,139,141,142,140,0.060976233393012079,0.0097884903661906719,0.003833981289062649,0.039325100369751453,0.085327631235122686,2.8275442123413086,140,14.249293583891163,14.645269402535632,10.870836284942925,16.471490087293205,19.435136794176653,32.045286572276382
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rewrite,true,prompt,140,0,1,142,140,14.310269817284174,14.652527332305908,10.904610633850098,16.481816291809082,19.441646385192872,32.045555114746094,140,14.249293583891163,14.645269402535632,10.870836284942925,16.471490087293205,19.435136794176653,32.045286572276382
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rewrite,true,request_cluster,140,0,1,142,140,14.310269817284174,14.652527332305908,10.904610633850098,16.481816291809082,19.441646385192872,32.045555114746094,140,14.249293583891163,14.645269402535632,10.870836284942925,16.471490087293205,19.435136794176653,32.045286572276382
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rephrase,new,prompt,280,186,190,284,280,1.7755862862226162,0.30030038952827454,0.042693226598203182,2.6440687775611877,6.2281108856201168,14.478300094604492,280,10.09836370004788,9.7990202084183693,5.9453816637396812,13.677856426686049,16.918840778945015,32.672890857327729
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rephrase,new,request_cluster,280,186,190,284,140,1.7755862862226162,0.61858337372541428,0.1062307134270668,2.786588117480278,4.9776954352855709,8.7499277591705322,140,10.09836370004788,9.7645922530209646,6.637076482642442,13.326276589534245,16.472248348896393,29.967328314203769
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rephrase,true,prompt,280,1,3,284,280,11.873949986270496,11.785390377044678,8.5327537059783936,14.673429727554321,17.315246772766113,32.678817749023438,280,10.09836370004788,9.7990202084183693,5.9453816637396812,13.677856426686049,16.918840778945015,32.672890857327729
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,rephrase,true,request_cluster,280,1,3,284,140,11.873949986270496,11.825073719024658,8.7014572620391846,14.362285733222961,16.655481052398681,29.972075462341309,140,10.09836370004788,9.7645922530209646,6.637076482642442,13.326276589534245,16.472248348896393,29.967328314203769
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,locality,new,prompt,1400,33,42,1420,1400,8.9456495975579937,8.8240499496459961,6.5375350713729858,11.189870119094849,13.734432697296144,23.546945571899414,1400,-3.3161554247375378,-3.1263819932937622,-6.2100624060258269,-0.38858628273010254,1.8427966117858903,25.176747495308518
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,locality,new,request_cluster,1400,33,42,1420,140,8.9456495975579919,8.5922376871109023,7.2462069809436791,10.452567100524902,12.502757539749146,15.679937744140625,140,-3.3161554247375378,-2.9278043031692507,-5.2227187216281887,-1.2212812811136247,0.45204474449157722,4.6512723445892332
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,locality,true,prompt,1400,148,168,1420,1400,5.6294941728204559,4.9217572212219238,2.8362812995910645,7.8599885702133179,10.490310668945323,25.197734832763672,1400,-3.3161554247375378,-3.1263819932937622,-6.2100624060258269,-0.38858628273010254,1.8427966117858903,25.176747495308518
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,140,locality,true,request_cluster,1400,148,168,1420,140,5.6294941728204559,5.2260709166526791,4.0635758221149443,7.1997140407562261,8.9579740834236183,12.479543590545655,140,-3.3161554247375378,-2.9278043031692507,-5.2227187216281887,-1.2212812811136247,0.45204474449157722,4.6512723445892332
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rewrite,new,prompt,420,416,425,429,420,0.069378322593859468,0.0083222617395222187,0.0029697385034523904,0.023858088534325361,0.050008455663919454,14.75230598449707,420,14.519443062994105,14.211565756690106,11.403317924123257,17.225735237123445,20.537593624554574,28.196021636016667
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rewrite,new,request_cluster,420,416,425,429,420,0.069378322593859468,0.0083222617395222187,0.0029697385034523904,0.023858088534325361,0.050008455663919454,14.75230598449707,420,14.519443062994105,14.211565756690106,11.403317924123257,17.225735237123445,20.537593624554574,28.196021636016667
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rewrite,true,prompt,420,0,5,426,420,14.588821385587964,14.341117382049561,11.431370258331299,17.22996187210083,20.547266960144043,28.196651458740234,420,14.519443062994105,14.211565756690106,11.403317924123257,17.225735237123445,20.537593624554574,28.196021636016667
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rewrite,true,request_cluster,420,0,5,426,420,14.588821385587964,14.341117382049561,11.431370258331299,17.22996187210083,20.547266960144043,28.196651458740234,420,14.519443062994105,14.211565756690106,11.403317924123257,17.225735237123445,20.537593624554574,28.196021636016667
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rephrase,new,prompt,840,589,607,858,840,1.5194572529988364,0.23422380536794662,0.029626325704157352,1.9619623422622681,5.0549220085144047,18.898887634277344,840,10.535360944660248,10.342115521430969,7.2189624458551407,14.056452515535057,16.981648155674339,28.617438538989518
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rephrase,new,request_cluster,840,589,607,858,420,1.5194572529988364,0.69940724596381187,0.075814243660715874,2.2684826478362083,4.0839921236038235,14.373168468475342,420,10.535360944660248,10.477447208017111,7.4010046068578959,13.348918925272301,16.030581869545863,26.141051834012615
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rephrase,true,prompt,840,1,10,852,840,12.054818197659083,11.938634872436523,9.1679253578186035,14.625573635101318,17.571666145324709,28.618398666381836,840,10.535360944660248,10.342115521430969,7.2189624458551407,14.056452515535057,16.981648155674339,28.617438538989518
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,rephrase,true,request_cluster,840,1,10,852,420,12.054818197659083,12.023152351379395,9.393673300743103,14.458149552345276,16.943946743011477,26.149545669555664,420,10.535360944660248,10.477447208017111,7.4010046068578959,13.348918925272301,16.030581869545863,26.141051834012615
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,locality,new,prompt,4200,97,175,4290,4200,9.0172881113720909,8.9394817352294922,6.5106911659240723,11.465818166732788,13.658041191101074,23.653615951538086,4200,-3.1211413482531429,-3.0323317050933838,-6.2839088439941406,-0.17806804180145264,2.6031337738037106,26.346257690340281
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,locality,new,request_cluster,4200,97,175,4290,420,9.0172881113720909,8.9491342425346367,7.2494396358728403,10.716478860378267,12.368983716964722,17.016976833343506,420,-3.1211413482531429,-3.2059350691270083,-5.3077438967302442,-0.8623297303915024,1.3180863718688498,13.7781864117831
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,locality,true,prompt,4200,542,595,4260,4200,5.8961467631189484,5.3783397674560547,2.8789352178573608,8.3318076133728027,11.018561363220213,26.352447509765625,4200,-3.1211413482531429,-3.0323317050933838,-6.2839088439941406,-0.17806804180145264,2.6031337738037106,26.346257690340281
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,140,560,locality,true,request_cluster,4200,542,595,4260,420,5.8961467631189484,5.4975959360599518,3.9567771606147288,7.6528747260570524,9.3848958349227907,17.269366908073426,420,-3.1211413482531429,-3.2059350691270083,-5.3077438967302442,-0.8623297303915024,1.3180863718688498,13.7781864117831
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rewrite,new,prompt,140,140,145,145,140,0.033199323798284497,0.01287757558748126,0.0046939143212512136,0.042709449306130409,0.078527169674634953,0.72885823249816895,140,14.767697930464367,15.016109400428832,11.388319114455953,18.066182523092721,20.076337178342509,28.083241057116538
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rewrite,new,request_cluster,140,140,145,145,140,0.033199323798284497,0.01287757558748126,0.0046939143212512136,0.042709449306130409,0.078527169674634953,0.72885823249816895,140,14.767697930464367,15.016109400428832,11.388319114455953,18.066182523092721,20.076337178342509,28.083241057116538
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rewrite,true,prompt,140,0,1,142,140,14.800897254262651,15.031689643859863,11.426405429840088,18.114096164703369,20.07762622833252,28.085168838500977,140,14.767697930464367,15.016109400428832,11.388319114455953,18.066182523092721,20.076337178342509,28.083241057116538
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rewrite,true,request_cluster,140,0,1,142,140,14.800897254262651,15.031689643859863,11.426405429840088,18.114096164703369,20.07762622833252,28.085168838500977,140,14.767697930464367,15.016109400428832,11.388319114455953,18.066182523092721,20.076337178342509,28.083241057116538
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rephrase,new,prompt,280,193,203,290,280,1.5225240089078267,0.24106825143098831,0.059100404381752014,2.1203845739364624,4.7722441673278793,11.912859916687012,280,10.522629029083015,10.320118620991707,6.897809749469161,13.557481046998873,17.719887245446444,28.046000860631466
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rephrase,new,request_cluster,280,193,203,290,140,1.5225240089078267,0.70835618674755096,0.097635706653818488,2.4304707031697035,3.7731258958578149,8.1531076431274414,140,10.522629029083015,10.241648780182004,7.5365196082275361,13.680065641179681,16.153547262414943,26.499332849867642
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rephrase,true,prompt,280,0,4,284,280,12.045153037990843,11.527035713195801,9.2116696834564209,14.961394548416138,18.203560638427735,28.082952499389648,280,10.522629029083015,10.320118620991707,6.897809749469161,13.557481046998873,17.719887245446444,28.046000860631466
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,rephrase,true,request_cluster,280,0,4,284,140,12.045153037990843,11.729438304901123,9.513213038444519,14.772658109664917,16.456066894531261,26.56170654296875,140,10.522629029083015,10.241648780182004,7.5365196082275361,13.680065641179681,16.153547262414943,26.499332849867642
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,locality,new,prompt,1400,24,73,1450,1400,9.2392157982715535,9.0720815658569336,6.4592040777206421,11.876246690750122,14.429235172271731,21.559225082397461,1400,-3.3386731976816164,-3.0401171445846558,-6.424081951379776,-0.030811071395874023,2.1440843045711531,11.451677799224854
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,locality,new,request_cluster,1400,24,73,1450,140,9.2392157982715553,8.8725769758224491,7.0122198462486267,11.258102083206177,13.42358669281006,15.755275535583497,140,-3.3386731976816164,-3.1170563876628874,-5.7218224130570885,-1.134950941056013,0.50020415067672808,4.0936356976628305
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,locality,true,prompt,1400,158,172,1420,1400,5.9005426005899375,5.6082701683044434,3.0179301500320435,8.3139650821685791,10.711567306518555,23.160377502441406,1400,-3.3386731976816164,-3.0401171445846558,-6.424081951379776,-0.030811071395874023,2.1440843045711531,11.451677799224854
QA,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,560,700,locality,true,request_cluster,1400,158,172,1420,140,5.9005426005899375,5.8053340315818787,4.0584753379225731,7.5610022306442257,8.8331280159950278,11.160314846038819,140,-3.3386731976816164,-3.1170563876628874,-5.7218224130570885,-1.134950941056013,0.50020415067672808,4.0936356976628305
